IntendedDistance_m,Location,average_depth_m
5,outdoor1stfloor,5.880191183577529
5,outdoor1stfloor,7.003752722717749
5,outdoor1stfloor,5.539353125359168
5,outdoor1stfloor,5.4074899781759225
5,outdoor1stfloor,5.442391040062818
5,outdoor1stfloor,5.327921055067671
5,outdoor1stfloor,5.591451231936149
5,outdoor1stfloor,5.961129174794718
5,outdoor1stfloor,5.711618937953996
5,outdoor1stfloor,5.4350942048843445
5,outdoor1stfloor,5.4322571849705
5,outdoor1stfloor,4.804364090813257
5,outdoor1stfloor,5.4247624527843294
5,outdoor1stfloor,5.112445900938461
5,outdoor1stfloor,6.0716111510058495
5,outdoor1stfloor,5.626512919541168
5,outdoor1stfloor,4.720057904441494
5,outdoor1stfloor,5.24153755341213
5,outdoor1stfloor,5.694839469938243
5,outdoor1stfloor,5.467691103934436
5,outdoor1stfloor,4.868413075273899
5,outdoor1stfloor,5.205273710791297
5,outdoor1stfloor,5.67287796024958
5,outdoor1stfloor,5.223615892073365
5,outdoor1stfloor,6.004025780926617
5,outdoor1stfloor,5.308592959190359
5,outdoor1stfloor,5.903104592736722
5,outdoor1stfloor,5.52711692118934
5,outdoor1stfloor,5.412099904771056
5,outdoor1stfloor,5.321611499706736
5,outdoor1stfloor,5.732018625197439
5,outdoor1stfloor,6.010453509822717
5,outdoor1stfloor,5.637291388572098
5,outdoor1stfloor,5.367052289954781
5,outdoor1stfloor,5.516489882272362
5,outdoor1stfloor,5.378156264518998
5,outdoor1stfloor,5.516814144098481
5,outdoor1stfloor,5.521632568988792
5,outdoor1stfloor,5.732528410808615
5,outdoor1stfloor,5.598384091326165
5,outdoor1stfloor,5.339638683371283
5,outdoor1stfloor,5.360389546294734
5,outdoor1stfloor,5.805908861312494
5,outdoor1stfloor,5.555612225599896
5,outdoor1stfloor,5.235319622801465
5,outdoor1stfloor,5.461953917965463
5,outdoor1stfloor,5.408134710654116
5,outdoor1stfloor,5.747144127723288
5,outdoor1stfloor,5.715808685069708
5,outdoor1stfloor,5.181543248654616
5,outdoor1stfloor,5.653306080325736
5,outdoor1stfloor,5.40487894700245
5,outdoor1stfloor,5.970391860129323
5,outdoor1stfloor,5.48391167779465
5,outdoor1stfloor,5.484888729327297
5,outdoor1stfloor,5.893545216359754
5,outdoor1stfloor,5.448122549793595
5,outdoor1stfloor,5.77218784675421
5,outdoor1stfloor,5.238907309788263
5,outdoor1stfloor,5.222190062855521
5,outdoor1stfloor,5.506304004850902
5,outdoor1stfloor,5.565989663663597
5,outdoor1stfloor,5.51955738345327
5,outdoor1stfloor,5.76866714553969
5,outdoor1stfloor,5.414782194205572
5,outdoor1stfloor,5.255827835845311
5,outdoor1stfloor,5.049871032472713
5,outdoor1stfloor,5.676471775316789
5,outdoor1stfloor,5.604181491083923
5,outdoor1stfloor,6.062169825074308
5,outdoor1stfloor,6.065131476197085
5,outdoor1stfloor,6.771110232665101
5,outdoor1stfloor,5.879999197619197
5,outdoor1stfloor,5.324288103357393
5,outdoor1stfloor,5.11549038634192
5,outdoor1stfloor,5.303122959032187
5,outdoor1stfloor,6.039573044339396
5,outdoor1stfloor,5.288165476918847
5,outdoor1stfloor,5.259535617359601
5,outdoor1stfloor,5.943356262080898
5,outdoor1stfloor,5.210366997687997
5,outdoor1stfloor,5.528932702288484
5,outdoor1stfloor,6.038161525451835
5,outdoor1stfloor,4.98847979898386
5,outdoor1stfloor,4.890726393666221
5,outdoor1stfloor,5.048169052364566
5,outdoor1stfloor,5.140014266924594
5,outdoor1stfloor,5.447700156502371
5,outdoor1stfloor,6.442700947494397
5,outdoor1stfloor,5.441678978910933
5,outdoor1stfloor,5.90900028066244
5,outdoor1stfloor,5.409411477291835
5,outdoor1stfloor,5.858839732634611
5,outdoor1stfloor,6.105459494309327
5,outdoor1stfloor,5.7715813552164725
5,outdoor1stfloor,5.973336597677515
5,outdoor1stfloor,5.438599836823308
5,outdoor1stfloor,5.610355621136829
5,outdoor1stfloor,5.471712460100934
5,outdoor1stfloor,5.68352254238665
5,outdoor1stfloor,5.518412160127498
5,outdoor1stfloor,5.89005967999349
5,outdoor1stfloor,5.590000265510753
5,outdoor1stfloor,5.676241452179603
5,outdoor1stfloor,5.548769272214561
5,outdoor1stfloor,5.457455479403239
5,outdoor1stfloor,5.814859947493163
5,outdoor1stfloor,5.53818392562302
5,outdoor1stfloor,5.483932101774922
5,outdoor1stfloor,5.436634491542622
5,outdoor1stfloor,5.239877093375688
5,outdoor1stfloor,5.628003670605664
5,outdoor1stfloor,6.220743031117901
5,outdoor1stfloor,5.435322976795155
5,outdoor1stfloor,4.940889950511875
5,outdoor1stfloor,5.437835001656105
5,outdoor1stfloor,6.321854899678509
5,outdoor1stfloor,5.025891173561203
5,outdoor1stfloor,5.6845438574043445
5,outdoor1stfloor,5.942352904308088
5,outdoor1stfloor,5.39964897441827
5,outdoor1stfloor,5.712299405230376
5,outdoor1stfloor,5.390797820737121
5,outdoor1stfloor,5.4803716565727525
5,outdoor1stfloor,5.449165588589736
5,outdoor1stfloor,5.729411215739341
5,outdoor1stfloor,5.480641706099632
5,outdoor1stfloor,5.829811920736812
5,outdoor1stfloor,5.628561177650196
5,outdoor1stfloor,5.459795372108308
5,outdoor1stfloor,5.881570774224221
5,outdoor1stfloor,6.200604675956203
5,outdoor1stfloor,5.60241055723088
5,outdoor1stfloor,5.329259554786223
5,outdoor1stfloor,5.696737614674415
5,outdoor1stfloor,5.223114378519392
5,outdoor1stfloor,5.512425450200744
5,outdoor1stfloor,4.912690724328469
5,outdoor1stfloor,5.623164694813007
5,outdoor1stfloor,5.544526865780711
5,outdoor1stfloor,5.581354814438005
5,outdoor1stfloor,5.046548555545781
5,outdoor1stfloor,5.897229909733007
5,outdoor1stfloor,5.637250531746572
5,outdoor1stfloor,5.664020661183396
5,outdoor1stfloor,5.849275328262778
5,outdoor1stfloor,5.202119456475915
5,outdoor1stfloor,6.070815275428343
5,outdoor1stfloor,5.490968885640126
5,outdoor1stfloor,5.556860925442701
5,outdoor1stfloor,6.292040343349748
5,outdoor1stfloor,5.866311007379747
5,outdoor1stfloor,5.357182028331623
5,outdoor1stfloor,5.519742152813153
5,outdoor1stfloor,5.490588401814583
5,outdoor1stfloor,5.601877371218263
5,outdoor1stfloor,5.4947934842727735
5,outdoor1stfloor,5.133448556061999
5,outdoor1stfloor,5.23297953389756
5,outdoor1stfloor,5.842764174364532
5,outdoor1stfloor,5.530022502534877
5,outdoor1stfloor,5.464572103648639
5,outdoor1stfloor,5.696897337549906
5,outdoor1stfloor,5.327573896457023
5,outdoor1stfloor,5.649339338897193
5,outdoor1stfloor,6.009745882316484
5,outdoor1stfloor,5.7113877801478905
5,outdoor1stfloor,5.67047008560583
5,outdoor1stfloor,5.164265650219021
5,outdoor1stfloor,5.379659740297632
5,outdoor1stfloor,5.379458514038384
5,outdoor1stfloor,5.787077732136387
5,outdoor1stfloor,4.960923601521524
5,outdoor1stfloor,5.196225755125398
5,outdoor1stfloor,6.673899860372214
5,outdoor1stfloor,5.911003316580286
5,outdoor1stfloor,5.694869367921535
5,outdoor1stfloor,5.36333434954767
5,outdoor1stfloor,5.669408838986742
5,outdoor1stfloor,5.426664158167641
5,outdoor1stfloor,5.72587411404646
5,outdoor1stfloor,5.636852217504772
5,outdoor1stfloor,5.493938188611783
5,outdoor1stfloor,6.2014862405007225
5,outdoor1stfloor,6.026716961118414
5,outdoor1stfloor,5.094233836183461
5,outdoor1stfloor,6.179436987972998
5,outdoor1stfloor,5.784780976516725
5,outdoor1stfloor,5.894497215906729
5,outdoor1stfloor,5.843233838597626
5,outdoor1stfloor,5.662700844779584
5,outdoor1stfloor,5.643158045813389
5,outdoor1stfloor,5.8213682010284415
5,outdoor1stfloor,5.541902165128117
5,outdoor1stfloor,5.48728136894421
5,outdoor1stfloor,5.889677918791215
5,outdoor1stfloor,5.301469689459098
5,outdoor1stfloor,5.552104655359476
5,outdoor1stfloor,5.828311682665481
5,outdoor1stfloor,5.802366417329887
5,outdoor1stfloor,5.308499899779386
5,outdoor1stfloor,5.405126217699547
5,outdoor1stfloor,5.191548987001544
5,outdoor1stfloor,5.080736202445119
5,outdoor1stfloor,6.1455808865786015
5,outdoor1stfloor,5.78272878469352
5,outdoor1stfloor,5.247076710991874
5,outdoor1stfloor,5.450416783097418
5,outdoor1stfloor,5.480705515460429
5,outdoor1stfloor,5.051194395763004
5,outdoor1stfloor,5.52051904833774
5,outdoor1stfloor,5.97444038529352
5,outdoor1stfloor,5.469191768771274
5,outdoor1stfloor,6.63586732473857
5,outdoor1stfloor,5.754256830689569
5,outdoor1stfloor,5.533409046606598
5,outdoor1stfloor,5.795252354261782
5,outdoor1stfloor,5.849712769123475
5,outdoor1stfloor,5.785578729132784
5,outdoor1stfloor,5.737626824060684
5,outdoor1stfloor,6.001248667323744
5,outdoor1stfloor,5.974163750889592
5,outdoor1stfloor,5.669307662273761
5,outdoor1stfloor,5.474734450267284
5,outdoor1stfloor,5.66307000332673
5,outdoor1stfloor,5.135504987756404
5,outdoor1stfloor,5.151569406808369
5,outdoor1stfloor,6.123814355862897
5,outdoor1stfloor,5.748653714728988
5,outdoor1stfloor,5.651689475202861
5,outdoor1stfloor,5.365986131863819
5,outdoor1stfloor,5.6034523999443895
5,outdoor1stfloor,5.709438109021583
5,outdoor1stfloor,5.679120113425872
5,outdoor1stfloor,6.636589788905296
5,outdoor1stfloor,5.169237443593224
5,outdoor1stfloor,5.782220355322026
5,outdoor1stfloor,6.125470253397278
5,outdoor1stfloor,5.367328072928187
5,outdoor1stfloor,5.476204576652511
5,outdoor1stfloor,5.27558331983886
5,outdoor1stfloor,5.502520802177334
5,outdoor1stfloor,5.920232822592645
5,outdoor1stfloor,6.458079010445982
5,outdoor1stfloor,5.560895153231517
5,outdoor1stfloor,6.082908932633128
5,outdoor1stfloor,5.496387025770245
5,outdoor1stfloor,5.590628436074859
5,outdoor1stfloor,6.117742621865513
5,outdoor1stfloor,5.234831090497929
5,outdoor1stfloor,5.631647214956932
5,outdoor1stfloor,5.623175808338701
5,outdoor1stfloor,5.2292903081280855
5,outdoor1stfloor,5.055510059448261
5,outdoor1stfloor,5.650152093835309
5,outdoor1stfloor,5.6316338763036695
5,outdoor1stfloor,5.76997889041148
5,outdoor1stfloor,5.506344756717442
5,outdoor1stfloor,5.205407951898494
5,outdoor1stfloor,5.748437059891414
5,outdoor1stfloor,5.097800121577951
5,outdoor1stfloor,5.098510859926877
5,outdoor1stfloor,5.607207244447497
5,outdoor1stfloor,5.305267671949016
5,outdoor1stfloor,5.280193589544711
5,outdoor1stfloor,5.510921883376353
5,outdoor1stfloor,5.624886826970488
5,outdoor1stfloor,5.803183679124094
5,outdoor1stfloor,5.572704922766572
5,outdoor1stfloor,5.97124332900682
5,outdoor1stfloor,5.635398749640499
5,outdoor1stfloor,5.807924244933751
5,outdoor1stfloor,5.553477151647852
5,outdoor1stfloor,5.330585392508093
5,outdoor1stfloor,5.300992450365179
5,outdoor1stfloor,5.123034467428584
5,outdoor1stfloor,5.825796324141295
5,outdoor1stfloor,5.5999330980627375
5,outdoor1stfloor,5.339178997558735
5,outdoor1stfloor,5.681371228754751
5,outdoor1stfloor,5.181878023903765
5,outdoor1stfloor,5.038787267403114
5,outdoor1stfloor,5.239992709844822
5,outdoor1stfloor,5.1540343223593
5,outdoor1stfloor,5.628956868548849
5,outdoor1stfloor,5.800088321761893
5,outdoor1stfloor,5.58908271896139
5,outdoor1stfloor,5.72105976182073
5,outdoor1stfloor,5.4941961271020325
5,outdoor1stfloor,4.869797671062003
5,outdoor1stfloor,5.84111315502144
5,outdoor1stfloor,5.865920507792109
5,outdoor1stfloor,5.460349086644764
5,outdoor1stfloor,5.200234265262703
5,outdoor1stfloor,5.587018857666621
5,outdoor1stfloor,5.167946047802192
5,outdoor1stfloor,5.775427529090952
5,outdoor1stfloor,6.511173047957577
5,outdoor1stfloor,5.4175776739165
5,outdoor1stfloor,5.294531654813352
5,outdoor1stfloor,5.533264764980463
5,outdoor1stfloor,5.422029164930888
5,outdoor1stfloor,4.761628380215667
5,outdoor1stfloor,5.555188626776421
5,outdoor1stfloor,5.031161120142219
5,outdoor1stfloor,5.581332671218675
5,outdoor1stfloor,5.704775751021379
5,outdoor1stfloor,5.441172493464855
5,outdoor1stfloor,6.130824733487575
5,outdoor1stfloor,5.509988243683345
5,outdoor1stfloor,5.702152444750738
5,outdoor1stfloor,5.6208896264273625
5,outdoor1stfloor,5.367453200099441
5,outdoor1stfloor,6.050845222317653
5,outdoor1stfloor,5.666277481748171
5,outdoor1stfloor,5.149538542462285
5,outdoor1stfloor,5.873331317103848
5,outdoor1stfloor,5.5020085338374525
5,outdoor1stfloor,6.0078781063705575
5,outdoor1stfloor,5.311767893424457
5,outdoor1stfloor,5.35538170668543
5,outdoor1stfloor,5.995911575113085
5,outdoor1stfloor,6.8001741378893445
5,outdoor1stfloor,5.418382528827491
5,outdoor1stfloor,5.507268201694768
5,outdoor1stfloor,5.236392335046213
5,outdoor1stfloor,6.055541364110019
5,outdoor1stfloor,5.771166183206581
5,outdoor1stfloor,5.827380990275142
5,outdoor1stfloor,5.547162725635514
5,outdoor1stfloor,5.336111521721369
5,outdoor1stfloor,5.364975944397239
5,outdoor1stfloor,5.256534996432898
5,outdoor1stfloor,5.394666922899584
5,outdoor1stfloor,5.707063409976546
5,outdoor1stfloor,5.343031519289052
5,outdoor1stfloor,5.565676279424491
5,outdoor1stfloor,5.862914367820556
5,outdoor1stfloor,5.466554881496152
5,outdoor1stfloor,5.539981989023337
5,outdoor1stfloor,6.21544565491029
5,outdoor1stfloor,4.9592377500691445
5,outdoor1stfloor,5.539325353263535
5,outdoor1stfloor,5.847085117079057
5,outdoor1stfloor,6.0413466787011325
5,outdoor1stfloor,5.801323606840173
5,outdoor1stfloor,5.348442255136869
5,outdoor1stfloor,5.700167989408903
5,outdoor1stfloor,5.543177485509013
5,outdoor1stfloor,5.132803841267136
5,outdoor1stfloor,5.065098183334162
5,outdoor1stfloor,5.182562390756381
5,outdoor1stfloor,5.463117837379516
5,outdoor1stfloor,5.425128576263839
5,outdoor1stfloor,5.450734940633067
5,outdoor1stfloor,5.4603993508540665
5,outdoor1stfloor,5.781622165159567
5,outdoor1stfloor,5.216408507044717
5,outdoor1stfloor,5.959879344450907
5,outdoor1stfloor,6.213861894688817
5,outdoor1stfloor,5.823985939706913
5,outdoor1stfloor,5.424404917654906
5,outdoor1stfloor,5.554765318581708
5,outdoor1stfloor,5.557833797636773
5,outdoor1stfloor,5.181343334799376
5,outdoor1stfloor,5.342546682328767
5,outdoor1stfloor,6.149104750665516
5,outdoor1stfloor,5.473291857990466
5,outdoor1stfloor,5.836541943887521
5,outdoor1stfloor,5.367211232630386
5,outdoor1stfloor,5.45738596505952
5,outdoor1stfloor,5.655159482364863
5,outdoor1stfloor,6.004400454398442
5,outdoor1stfloor,5.396841455942888
5,outdoor1stfloor,6.054834137558178
5,outdoor1stfloor,6.086873931192174
5,outdoor1stfloor,5.296454173883372
5,outdoor1stfloor,5.549637047861966
5,outdoor1stfloor,5.282880635699598
5,outdoor1stfloor,6.178817075618157
5,outdoor1stfloor,5.481728014605386
5,outdoor1stfloor,5.560127373203228
5,outdoor1stfloor,5.258283050570802
5,outdoor1stfloor,5.133671812463766
5,outdoor1stfloor,5.600399527608067
5,outdoor1stfloor,5.568785811194815
5,outdoor1stfloor,5.365149455541393
5,outdoor1stfloor,5.354933080140556
5,outdoor1stfloor,5.624268421119155
5,outdoor1stfloor,5.5096809015192845
5,outdoor1stfloor,5.273217439779128
5,outdoor1stfloor,5.2942568652203095
5,outdoor1stfloor,5.331284084950727
5,outdoor1stfloor,5.450317346722139
5,outdoor1stfloor,5.140642644560919
5,outdoor1stfloor,5.389462604590254
5,outdoor1stfloor,5.601931350414798
5,outdoor1stfloor,5.575603501434086
5,outdoor1stfloor,5.579589996528303
5,outdoor1stfloor,5.493296133617703
5,outdoor1stfloor,5.414322669675823
5,outdoor1stfloor,6.037968099117596
5,outdoor1stfloor,5.395176478345231
5,outdoor1stfloor,5.406497185541753
5,outdoor1stfloor,5.25492079393247
5,outdoor1stfloor,5.755257657326302
5,outdoor1stfloor,5.500224471772947
5,outdoor1stfloor,5.311009792588992
5,outdoor1stfloor,5.428581101428991
5,outdoor1stfloor,6.056830590714306
5,outdoor1stfloor,5.57884984019353
5,outdoor1stfloor,5.7167790911683865
5,outdoor1stfloor,5.565998216589147
5,outdoor1stfloor,5.467548689013986
5,outdoor1stfloor,5.940112442706894
5,outdoor1stfloor,4.993442630085683
5,outdoor1stfloor,5.48403971493479
5,outdoor1stfloor,5.535698384577348
5,outdoor1stfloor,5.474047684786575
5,outdoor1stfloor,5.311752208476213
5,outdoor1stfloor,5.629615298947156
5,outdoor1stfloor,4.5648372692312025
5,outdoor1stfloor,5.673778116409713
5,outdoor1stfloor,5.209122105343509
5,outdoor1stfloor,5.356969146703371
5,outdoor1stfloor,5.634668825552017
5,outdoor1stfloor,5.917363475878883
5,outdoor1stfloor,5.385251161114198
5,outdoor1stfloor,5.178367793592941
5,outdoor1stfloor,5.034107160594852
5,outdoor1stfloor,6.010158328740943
5,outdoor1stfloor,5.8382626679731375
5,outdoor1stfloor,5.626200877451395
5,outdoor1stfloor,5.547782277190746
5,outdoor1stfloor,5.407458013403708
5,outdoor1stfloor,5.29787959526511
5,outdoor1stfloor,5.36877440643912
5,outdoor1stfloor,5.533869955377649
5,outdoor1stfloor,5.47522116375598
5,outdoor1stfloor,5.688709225423057
5,outdoor1stfloor,5.087033697166495
5,outdoor1stfloor,5.49624972648906
5,outdoor1stfloor,5.382367257476869
5,outdoor1stfloor,5.305382973775715
5,outdoor1stfloor,5.54285680840007
5,outdoor1stfloor,5.505607026829985
5,outdoor1stfloor,6.108502008351322
5,outdoor1stfloor,6.509253329784158
5,outdoor1stfloor,5.860350751964702
5,outdoor1stfloor,5.988274967273896
5,outdoor1stfloor,5.574884824677368
5,outdoor1stfloor,5.759126394620045
5,outdoor1stfloor,5.013330124366514
5,outdoor1stfloor,5.36899105961108
5,outdoor1stfloor,5.732914699067885
5,outdoor1stfloor,5.456762026713497
5,outdoor1stfloor,5.03281979604232
5,outdoor1stfloor,5.132833306127111
5,outdoor1stfloor,5.73083574119034
5,outdoor1stfloor,5.3879525434957
5,outdoor1stfloor,5.327103208688838
5,outdoor1stfloor,5.711661959601061
5,outdoor1stfloor,5.858080302678813
5,outdoor1stfloor,5.54922404735777
5,outdoor1stfloor,5.276211332400774
5,outdoor1stfloor,5.88853757572781
5,outdoor1stfloor,5.79762649174339
5,outdoor1stfloor,5.320371960755262
5,outdoor1stfloor,5.210000247461721
5,outdoor1stfloor,5.446836791897908
5,outdoor1stfloor,5.928813572742761
5,outdoor1stfloor,5.810035570079515
5,outdoor1stfloor,5.786356950840929
5,outdoor1stfloor,5.6042293958491225
5,outdoor1stfloor,5.188130703275766
5,outdoor1stfloor,5.169510030274351
5,outdoor1stfloor,6.114538939733382
5,outdoor1stfloor,6.022122515719809
5,outdoor1stfloor,5.340889260582492
5,outdoor1stfloor,5.614831389139147
5,outdoor1stfloor,5.9000277944677695
5,outdoor1stfloor,6.404175153449856
5,outdoor1stfloor,5.195939174037616
5,outdoor1stfloor,5.883474602512593
5,outdoor1stfloor,5.92062351067627
5,outdoor1stfloor,5.796495975564473
5,outdoor1stfloor,5.269241729189464
5,outdoor1stfloor,5.3109284472489655
5,outdoor1stfloor,6.108120791755925
5,outdoor1stfloor,5.8410408571446855
5,outdoor1stfloor,5.502287843043983
5,outdoor1stfloor,5.282362909745292
5,outdoor1stfloor,5.567985329804241
5,outdoor1stfloor,5.992592569499329
5,outdoor1stfloor,5.736953797294849
5,outdoor1stfloor,5.533079835253734
5,outdoor1stfloor,6.434591532581547
5,outdoor1stfloor,5.443845478599123
5,outdoor1stfloor,5.306706688475752
5,outdoor1stfloor,5.7816390239151705
5,outdoor1stfloor,5.361903232582586
5,outdoor1stfloor,5.375783244704347
5,outdoor1stfloor,5.766723431799389
5,outdoor1stfloor,5.5774470181612585
5,outdoor1stfloor,5.7425881140771935
5,outdoor1stfloor,5.195570406634245
5,outdoor1stfloor,5.079608434039527
5,outdoor1stfloor,5.561073766009477
5,outdoor1stfloor,5.548213221571647
5,outdoor1stfloor,5.363481701876003
5,outdoor1stfloor,6.17132079142324
5,outdoor1stfloor,5.144619096815299
5,outdoor1stfloor,5.399505424421391
5,outdoor1stfloor,5.488273739997737
5,outdoor1stfloor,5.578948594839689
5,outdoor1stfloor,5.961681897514458
5,outdoor1stfloor,5.690052394908866
5,outdoor1stfloor,5.453607980078544
5,outdoor1stfloor,5.160918849781643
5,outdoor1stfloor,5.420826375801543
5,outdoor1stfloor,5.682935114117556
5,outdoor1stfloor,5.217780735636153
5,outdoor1stfloor,5.693530819056619
5,outdoor1stfloor,4.9840141440127255
5,outdoor1stfloor,5.329914140361692
5,outdoor1stfloor,5.211853324472815
5,outdoor1stfloor,5.518252629790945
5,outdoor1stfloor,5.326178612663691
5,outdoor1stfloor,5.66449749719417
5,outdoor1stfloor,6.129691200235605
5,outdoor1stfloor,5.381973515196634
5,outdoor1stfloor,5.770740247357473
5,outdoor1stfloor,5.206418212461153
5,outdoor1stfloor,5.570902251956853
5,outdoor1stfloor,5.480630557881345
5,outdoor1stfloor,5.848270111726251
5,outdoor1stfloor,5.588626648800976
5,outdoor1stfloor,5.65082811024506
5,outdoor1stfloor,5.3272815479963125
5,outdoor1stfloor,5.689026193739831
5,outdoor1stfloor,5.745424067942921
5,outdoor1stfloor,5.081539696166486
5,outdoor1stfloor,5.094511077889593
5,outdoor1stfloor,5.910944392531228
5,outdoor1stfloor,5.56561640785034
5,outdoor1stfloor,5.513382260825021
5,outdoor1stfloor,5.615749498448588
5,outdoor1stfloor,5.598196245799539
5,outdoor1stfloor,5.403259557029719
5,outdoor1stfloor,5.470079532542097
5,outdoor1stfloor,5.867348335221181
5,outdoor1stfloor,5.55771407665463
5,outdoor1stfloor,5.046091227544745
5,outdoor1stfloor,5.692273484654184
5,outdoor1stfloor,5.390964579805734
5,outdoor1stfloor,5.393840217861116
5,outdoor1stfloor,5.520685632959967
5,outdoor1stfloor,5.6080971537004265
5,outdoor1stfloor,5.329883851039485
5,outdoor1stfloor,5.45053004164731
5,outdoor1stfloor,5.238912443956928
5,outdoor1stfloor,5.687551477873655
5,outdoor1stfloor,5.2030888791180345
5,outdoor1stfloor,5.73341236023455
5,outdoor1stfloor,5.662413200618073
5,outdoor1stfloor,5.25418543474559
5,outdoor1stfloor,5.868683651389013
5,outdoor1stfloor,5.7664179133194535
5,outdoor1stfloor,5.428200257825665
5,outdoor1stfloor,5.746735275317099
5,outdoor1stfloor,5.221764657242402
5,outdoor1stfloor,5.65014122707636
5,outdoor1stfloor,5.521411443026208
5,outdoor1stfloor,5.564270669897076
5,outdoor1stfloor,5.485616251543769
5,outdoor1stfloor,5.378622769033248
5,outdoor1stfloor,5.654429999455239
5,outdoor1stfloor,5.432150544272836
5,outdoor1stfloor,5.806104488635462
5,outdoor1stfloor,5.335788189944264
5,outdoor1stfloor,5.299982133268732
5,outdoor1stfloor,5.615236043514639
5,outdoor1stfloor,4.986647666024083
5,outdoor1stfloor,5.495085961760141
5,outdoor1stfloor,5.993733796751409
5,outdoor1stfloor,6.038041886791587
5,outdoor1stfloor,5.568493811440742
5,outdoor1stfloor,5.660349940403472
5,outdoor1stfloor,5.402465091256314
5,outdoor1stfloor,6.19170534459526
5,outdoor1stfloor,5.7166674758281975
5,outdoor1stfloor,5.6335920213559305
5,outdoor1stfloor,5.861193055874459
5,outdoor1stfloor,5.318973087081528
5,outdoor1stfloor,5.459810176682428
5,outdoor1stfloor,5.81303001833807
5,outdoor1stfloor,5.410663145114925
5,outdoor1stfloor,5.164754386550671
5,outdoor1stfloor,5.599370478721771
5,outdoor1stfloor,5.260443206472523
5,outdoor1stfloor,5.457144179795962
5,outdoor1stfloor,5.488809177901887
5,outdoor1stfloor,5.815458185066613
5,outdoor1stfloor,5.864058173264646
5,outdoor1stfloor,5.405700744561874
5,outdoor1stfloor,5.8586086653657405
5,outdoor1stfloor,5.656212448142842
5,outdoor1stfloor,5.949804880301704
5,outdoor1stfloor,5.682249223867239
5,outdoor1stfloor,5.201681913733288
5,outdoor1stfloor,5.530595102298642
5,outdoor1stfloor,5.491061083709426
5,outdoor1stfloor,5.491835827858502
5,outdoor1stfloor,5.762795763210666
5,outdoor1stfloor,4.922408141709738
5,outdoor1stfloor,5.252068592816886
5,outdoor1stfloor,5.54274692102035
5,outdoor1stfloor,5.098321772711247
5,outdoor1stfloor,5.461910862337437
5,outdoor1stfloor,5.526083084560739
5,outdoor1stfloor,5.767175491738322
5,outdoor1stfloor,5.36771900495296
5,outdoor1stfloor,5.681569077199487
5,outdoor1stfloor,5.540196634543286
5,outdoor1stfloor,5.580682182279497
5,outdoor1stfloor,5.491266681485366
5,outdoor1stfloor,5.523886974916861
5,outdoor1stfloor,5.552077694681917
5,outdoor1stfloor,5.860810946603347
5,outdoor1stfloor,5.462811838951597
5,outdoor1stfloor,5.290594815904289
5,outdoor1stfloor,5.672426131494737
5,outdoor1stfloor,5.446987055992266
5,outdoor1stfloor,5.231290964653348
5,outdoor1stfloor,5.469845008662133
5,outdoor1stfloor,5.786612390581696
5,outdoor1stfloor,5.71226277131791
5,outdoor1stfloor,5.644378675945279
5,outdoor1stfloor,5.719131450351379
5,outdoor1stfloor,5.377622839964429
5,outdoor1stfloor,5.475596738433443
5,outdoor1stfloor,5.38330133742385
5,outdoor1stfloor,5.969958442553613
5,outdoor1stfloor,5.180202626998791
5,outdoor1stfloor,5.535951908343191
5,outdoor1stfloor,5.532011272809081
5,outdoor1stfloor,5.353732780430642
5,outdoor1stfloor,5.560581571514845
5,outdoor1stfloor,5.360507204134924
5,outdoor1stfloor,5.461742628161211
5,outdoor1stfloor,5.532468714020981
5,outdoor1stfloor,6.027518486159389
5,outdoor1stfloor,5.761181537921701
5,outdoor1stfloor,5.617819848790308
5,outdoor1stfloor,5.418737162138097
5,outdoor1stfloor,5.277665580188546
5,outdoor1stfloor,5.886621018917773
5,outdoor1stfloor,5.538703728021921
5,outdoor1stfloor,5.230898169059235
5,outdoor1stfloor,5.574297810777196
5,outdoor1stfloor,5.034628575887662
5,outdoor1stfloor,5.149234229127966
5,outdoor1stfloor,5.899184641289674
5,outdoor1stfloor,5.418891790311041
5,outdoor1stfloor,5.512485899171926
5,outdoor1stfloor,5.793562826960732
5,outdoor1stfloor,5.578375695993098
5,outdoor1stfloor,5.375436851537558
5,outdoor1stfloor,5.394274057465126
5,outdoor1stfloor,5.551662389030401
5,outdoor1stfloor,5.600251653345059
5,outdoor1stfloor,6.010939549014577
5,outdoor1stfloor,5.2546471840432245
5,outdoor1stfloor,5.988962472714663
5,outdoor1stfloor,5.577074786548386
5,outdoor1stfloor,6.052112709820164
5,outdoor1stfloor,5.261914017688395
5,outdoor1stfloor,5.534626297493121
5,outdoor1stfloor,5.537545766519568
5,outdoor1stfloor,5.177449330583828
5,outdoor1stfloor,5.110681852525299
5,outdoor1stfloor,5.826183878338529
5,outdoor1stfloor,5.845480338220872
5,outdoor1stfloor,5.255506835236137
5,outdoor1stfloor,5.1912157227599804
5,outdoor1stfloor,5.241567271499627
5,outdoor1stfloor,5.393388554044538
5,outdoor1stfloor,5.239810430068311
5,outdoor1stfloor,5.5556056411537655
5,outdoor1stfloor,5.914948885005897
5,outdoor1stfloor,5.3617660411225625
5,outdoor1stfloor,5.242499514071498
5,outdoor1stfloor,5.46305559347921
5,outdoor1stfloor,5.531488887343814
5,outdoor1stfloor,5.301168604393141
5,outdoor1stfloor,5.724590626348542
