timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:46:42.460855, 320, 240, 4.3390, -0.0021, -0.0101, 0.0037, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:42.560381, 320, 240, 4.3240, -0.0048, -0.0096, 0.0037, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:42.593859, 320, 240, 4.2620, 0.0000, -0.0101, 0.0021, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:42.661224, 320, 240, 4.2920, -0.0027, -0.0085, 0.0037, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:42.693511, 320, 240, 4.3080, -0.0037, -0.0069, 0.0048, 0.3432, -9.0515, 0.0490,4
2025-03-05 02:46:43.793918, 320, 240, 4.2010, 0.0021, -0.0043, 0.0016, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:43.827139, 320, 240, 4.2920, -0.0027, -0.0080, 0.0064, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:44.027696, 320, 240, 4.2770, 0.0032, -0.0053, 0.0016, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:44.062201, 320, 240, 4.2620, 0.0005, -0.0080, 0.0053, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:44.128548, 320, 240, 4.2460, 0.0005, -0.0064, 0.0027, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:44.162050, 320, 240, 4.2620, -0.0005, -0.0069, 0.0027, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:44.228643, 320, 240, 4.2920, 0.0027, -0.0069, 0.0016, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:44.261555, 320, 240, 4.0170, -0.0011, -0.0080, 0.0037, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:44.327789, 320, 240, 4.2770, -0.0027, -0.0059, 0.0032, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:44.360481, 320, 240, 4.3240, -0.0011, -0.0032, -0.0005, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:44.428272, 320, 240, 4.1430, 0.0032, -0.0059, -0.0011, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:44.462353, 320, 240, 4.2770, 0.0011, -0.0069, 0.0037, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:44.528926, 320, 240, 4.2620, 0.0005, -0.0085, 0.0064, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:44.562222, 320, 240, 4.2620, 0.0005, -0.0069, 0.0027, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:44.628948, 320, 240, 4.1430, -0.0005, -0.0080, 0.0000, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:44.662136, 320, 240, 4.3870, -0.0048, -0.0053, 0.0027, 0.3628, -9.0515, 0.0490,4
2025-03-05 02:46:44.728774, 320, 240, 4.1140, -0.0005, -0.0032, 0.0043, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:44.761413, 320, 240, 4.2620, -0.0016, -0.0043, -0.0027, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:44.829067, 320, 240, 4.3390, -0.0032, -0.0085, 0.0005, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:44.862490, 320, 240, 4.3390, 0.0005, -0.0059, 0.0043, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:44.928260, 320, 240, 4.1570, 0.0016, -0.0107, 0.0043, 0.3628, -9.0515, 0.0490,4
2025-03-05 02:46:44.962128, 320, 240, 4.1720, -0.0016, -0.0107, 0.0005, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:45.028161, 320, 240, 4.1720, -0.0032, -0.0037, 0.0021, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:45.061900, 320, 240, 4.3240, -0.0005, -0.0085, 0.0048, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:45.129689, 320, 240, 4.2770, 0.0005, -0.0080, 0.0000, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:45.162936, 320, 240, 4.2460, 0.0000, -0.0053, 0.0021, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:45.229396, 320, 240, 4.3390, -0.0032, -0.0048, 0.0011, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:45.262828, 320, 240, 4.2770, -0.0021, -0.0080, 0.0075, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:45.328438, 320, 240, 4.2460, 0.0000, -0.0059, 0.0000, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:45.361277, 320, 240, 4.1720, 0.0021, -0.0043, 0.0037, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:45.429453, 320, 240, 4.1570, 0.0021, -0.0085, 0.0037, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:45.462964, 320, 240, 4.3080, 0.0016, -0.0048, 0.0059, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:45.529158, 320, 240, 4.2620, -0.0011, -0.0091, 0.0037, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:45.562895, 320, 240, 4.2010, -0.0011, -0.0069, 0.0069, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:45.629426, 320, 240, 4.3550, -0.0021, -0.0048, 0.0043, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:45.662539, 320, 240, 4.2620, -0.0027, -0.0075, 0.0000, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:45.729723, 320, 240, 4.3550, 0.0021, 0.0000, 0.0021, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:45.763179, 320, 240, 4.2770, 0.0000, -0.0064, 0.0037, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:45.830111, 320, 240, 4.1430, 0.0005, -0.0069, 0.0005, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:45.863173, 320, 240, 4.2920, -0.0005, -0.0032, 0.0011, 0.3628, -9.0319, 0.0294,4
2025-03-05 02:46:45.929949, 320, 240, 4.2460, 0.0000, -0.0059, 0.0027, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:45.963141, 320, 240, 4.2920, -0.0048, -0.0101, 0.0048, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:46.230066, 320, 240, 4.2620, 0.0053, -0.0043, -0.0032, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:46.263409, 320, 240, 4.3550, -0.0005, -0.0091, 0.0005, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:46.329383, 320, 240, 4.3390, -0.0032, -0.0037, 0.0021, 0.3628, -9.0515, 0.0098,4
2025-03-05 02:46:46.362676, 320, 240, 4.0580, -0.0005, -0.0085, 0.0000, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:46.430075, 320, 240, 4.2920, 0.0000, -0.0091, 0.0043, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:46.463613, 320, 240, 4.3080, 0.0011, -0.0101, 0.0016, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:46.530830, 320, 240, 4.2920, 0.0000, -0.0075, 0.0011, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:46.563700, 320, 240, 4.3240, 0.0005, -0.0096, 0.0043, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:46.630353, 320, 240, 4.2010, -0.0011, -0.0005, 0.0000, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:46.663826, 320, 240, 4.2010, 0.0016, -0.0064, -0.0005, 0.3628, -9.0515, 0.0490,4
2025-03-05 02:46:46.730477, 320, 240, 4.3390, 0.0043, -0.0043, 0.0005, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:46.763854, 320, 240, 4.2920, 0.0005, -0.0048, 0.0027, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:46.830520, 320, 240, 4.3240, 0.0011, -0.0064, 0.0016, 0.3628, -9.0712, 0.0098,4
2025-03-05 02:46:46.863880, 320, 240, 4.3390, 0.0005, -0.0075, -0.0005, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:47.063827, 320, 240, 4.0720, -0.0011, -0.0059, 0.0043, 0.3432, -9.0712, 0.0294,4
2025-03-05 02:46:47.097342, 320, 240, 4.3240, 0.0011, -0.0107, 0.0011, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:47.163770, 320, 240, 4.2010, -0.0011, -0.0064, -0.0005, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:47.197412, 320, 240, 4.2160, 0.0027, -0.0048, 0.0016, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:47.264100, 320, 240, 4.2010, -0.0016, -0.0091, -0.0005, 0.3628, -9.0712, 0.0490,4
2025-03-05 02:46:47.297354, 320, 240, 4.2620, -0.0005, -0.0075, 0.0011, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:47.363137, 320, 240, 4.1720, -0.0016, -0.0112, -0.0005, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:47.397492, 320, 240, 4.2770, -0.0021, -0.0123, 0.0027, 0.3432, -9.0712, 0.0098,4
2025-03-05 02:46:47.464062, 320, 240, 4.2620, 0.0000, -0.0080, 0.0027, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:47.496085, 320, 240, 4.2770, -0.0032, -0.0091, 0.0005, 0.3628, -9.0515, 0.0490,4
2025-03-05 02:46:47.564856, 320, 240, 4.2770, -0.0005, -0.0032, 0.0032, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:47.597645, 320, 240, 4.1140, -0.0021, -0.0107, 0.0005, 0.3432, -9.0515, 0.0294,4
2025-03-05 02:46:47.664684, 320, 240, 4.3080, -0.0005, -0.0048, 0.0021, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:47.697391, 320, 240, 4.1430, -0.0016, -0.0059, 0.0069, 0.3432, -9.0515, 0.0098,4
2025-03-05 02:46:47.764844, 320, 240, 4.2920, -0.0005, -0.0048, 0.0005, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:47.797660, 320, 240, 4.2770, 0.0011, -0.0059, 0.0032, 0.3628, -9.0515, 0.0294,4
2025-03-05 02:46:47.864360, 320, 240, 4.3390, -0.0027, -0.0048, -0.0011, 0.3628, -9.0712, 0.0294,4
2025-03-05 02:46:47.896815, 320, 240, 4.2010, -0.0016, -0.0005, 0.0037, 0.3628, -9.0319, 0.0098,4
2025-03-05 02:46:47.964277, 320, 240, 4.3870, 0.0011, -0.0048, 0.0005, 0.3628, -9.0515, 0.0000,4
2025-03-05 02:46:47.997694, 320, 240, 4.2460, -0.0011, -0.0053, 0.0016, 0.3432, -9.0712, 0.0294,4
