2025-03-07 01:59:56.207635,320,240,20,20,3.162662650218408,-0.0026616270188242197,-0.0021293016616255045,0.0026616270188242197,0.26477953791618347,-9.169217109680176,0.06864655017852783
2025-03-07 01:59:56.266309,320,240,20,20,9.755730463372311,-0.0021293016616255045,-0.006923720706254244,0.0021293016616255045,0.2843928337097168,-9.188830375671387,0.04903324693441391
2025-03-07 01:59:56.342765,320,240,20,20,9.6350079576383,0.0010646508308127522,-0.006391395349055529,0.0021293016616255045,0.2843928337097168,-9.188830375671387,0.04903324693441391
2025-03-07 01:59:56.402772,320,240,20,20,9.703170460875844,0.0010646508308127522,-0.0021293016616255045,-0.0010646508308127522,0.26477953791618347,-9.188830375671387,0.06864655017852783
2025-03-07 01:59:56.450894,320,240,20,20,9.786267964822764,-0.0010646508308127522,-0.004792673978954554,0.0021293016616255045,0.2843928337097168,-9.188830375671387,0.06864655017852783
2025-03-07 01:59:56.492154,320,240,20,20,9.820160466432572,0.0,-0.0031956976745277643,0.0010646508308127522,0.3040061295032501,-9.188830375671387,0.04903324693441391
2025-03-07 01:59:56.527205,320,240,20,20,9.524335452381639,-0.0010646508308127522,-0.0031956976745277643,0.0010646508308127522,0.2843928337097168,-9.188830375671387,0.029419949278235435
2025-03-07 01:59:56.558330,320,240,20,20,9.679170459735905,-0.004260348621755838,-0.012250465340912342,0.0010646508308127522,0.2843928337097168,-9.169217109680176,0.06864655017852783
2025-03-07 01:59:56.589800,320,240,20,20,9.70264046085067,0.0026616270188242197,-0.0026616270188242197,0.0,0.26477953791618347,-9.188830375671387,0.08825984597206116
2025-03-07 01:59:56.620622,320,240,20,20,9.526292952474614,0.0026616270188242197,-0.006391395349055529,0.0010646508308127522,0.2843928337097168,-9.188830375671387,0.06864655017852783
2025-03-07 01:59:56.651204,320,240,20,20,9.857395468201139,0.0015969761880114675,-0.0021293016616255045,0.0031956976745277643,0.26477953791618347,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.682894,320,240,20,20,9.555787953875551,0.0,-0.004260348621755838,0.0021293016616255045,0.2843928337097168,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.714348,320,240,20,20,9.714495461413753,-0.004260348621755838,-0.004792673978954554,0.0010646508308127522,0.26477953791618347,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.747486,320,240,20,20,9.616125456741429,0.006923720706254244,-0.008520697243511677,0.0010646508308127522,0.2843928337097168,-9.188830375671387,0.06864655017852783
2025-03-07 01:59:56.782262,320,240,20,20,9.648780458292459,-0.0015969761880114675,-0.0031956976745277643,0.0026616270188242197,0.2843928337097168,-9.169217109680176,0.08825984597206116
2025-03-07 01:59:56.817056,320,240,20,20,9.623980457114522,-0.0015969761880114675,-0.006391395349055529,-0.0026616270188242197,0.2843928337097168,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.849221,320,240,20,20,9.67617545959365,-0.0005323254154063761,-0.004792673978954554,0.0021293016616255045,0.2843928337097168,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.883758,320,240,20,20,9.518605452109478,0.0031956976745277643,0.0,0.005324999336153269,0.2843928337097168,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:56.914845,320,240,20,20,9.75137546316546,-0.0026616270188242197,-0.006923720706254244,0.0010646508308127522,0.26477953791618347,-9.169217109680176,0.06864655017852783
2025-03-07 01:59:56.950051,320,240,20,20,9.606937956305046,-0.0010646508308127522,-0.006391395349055529,0.003728023264557123,0.2843928337097168,-9.188830375671387,0.08825984597206116
2025-03-07 01:59:56.981637,320,240,20,20,9.50138795129169,-0.0031956976745277643,-0.003728023264557123,-0.0021293016616255045,0.2843928337097168,-9.169217109680176,0.06864655017852783
2025-03-07 01:59:57.020701,320,240,20,20,9.625982957209635,-0.0005323254154063761,-0.004260348621755838,0.0026616270188242197,0.26477953791618347,-9.169217109680176,0.06864655017852783
2025-03-07 01:59:57.052761,320,240,20,20,9.651945458442787,-0.0010646508308127522,-0.0021293016616255045,0.0015969761880114675,0.2843928337097168,-9.169217109680176,0.04903324693441391
2025-03-07 01:59:57.082742,320,240,20,20,9.585652955294062,-0.0015969761880114675,-0.004792673978954554,0.003728023264557123,0.2843928337097168,-9.169217109680176,0.029419949278235435
2025-03-07 01:59:57.115313,320,240,20,20,9.677605459661573,0.0,-0.0031956976745277643,0.0026616270188242197,0.26477953791618347,-9.169217109680176,0.04903324693441391
