timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:30:31.257272, 320, 240, 6.9530, 0.0000, -0.0048, -0.0005, 0.3040, -9.0908, -0.0098,6.5
2025-03-05 02:30:31.423732, 320, 240, 7.4780, -0.0059, -0.0043, 0.0032, 0.3040, -9.0712, 0.0000,6.5
2025-03-05 02:30:31.456961, 320, 240, 7.4780, -0.0027, -0.0101, 0.0075, 0.3040, -9.0712, -0.0490,6.5
2025-03-05 02:30:32.659311, 320, 240, 7.2500, 0.0016, -0.0027, 0.0000, 0.2844, -9.0908, -0.0098,6.5
2025-03-05 02:30:32.691956, 320, 240, 6.9530, -0.0005, -0.0085, 0.0059, 0.3040, -9.0712, 0.0000,6.5
2025-03-05 02:30:32.758652, 320, 240, 7.3850, -0.0021, -0.0091, 0.0032, 0.2844, -9.0712, 0.0883,6.5
2025-03-05 02:30:32.791995, 320, 240, 7.4780, 0.0000, -0.0032, 0.0016, 0.2844, -9.0712, 0.0490,6.5
2025-03-05 02:30:32.859618, 320, 240, 8.0340, 0.0005, -0.0075, -0.0011, 0.3040, -9.0712, -0.0490,6.5
2025-03-05 02:30:32.892987, 320, 240, 7.7210, 0.0021, -0.0037, 0.0037, 0.2844, -9.0712, 0.0098,6.5
2025-03-05 02:30:32.958073, 320, 240, 8.1440, -0.0027, -0.0101, 0.0037, 0.3040, -9.0712, 0.0686,6.5
2025-03-05 02:30:32.992984, 320, 240, 7.1200, 0.0000, -0.0053, 0.0021, 0.2844, -9.0908, 0.0098,6.5
2025-03-05 02:30:33.058721, 320, 240, 7.3390, 0.0011, -0.0053, 0.0032, 0.3040, -9.0712, -0.0098,6.5
2025-03-05 02:30:33.093344, 320, 240, 6.9530, -0.0005, -0.0107, 0.0021, 0.3040, -9.0712, 0.0000,6.5
2025-03-05 02:30:33.159901, 320, 240, 7.7210, -0.0053, -0.0123, 0.0059, 0.2844, -9.0712, 0.0686,6.5
2025-03-05 02:30:33.193324, 320, 240, 7.7210, -0.0064, -0.0064, 0.0011, 0.3040, -9.0712, 0.0294,6.5
2025-03-05 02:30:33.393616, 320, 240, 6.9940, -0.0027, -0.0064, -0.0005, 0.3236, -9.0712, 0.0294,6.5
2025-03-05 02:30:33.425211, 320, 240, 7.3390, -0.0021, -0.0011, -0.0011, 0.2844, -9.0712, 0.0000,6.5
2025-03-05 02:30:33.493690, 320, 240, 7.5730, -0.0005, -0.0096, 0.0016, 0.3040, -9.0908, 0.0000,6.5
