timestamp,x,y,w,h,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-07 02:22:42.852947,320,240,20,20,3.0304201439372265,0.0026616270188242197,-0.004792673978954554,0.0031956976745277643,0.3040061295032501,-9.149603843688965,0.10787314921617508,4
2025-03-07 02:22:42.909793,320,240,20,20,4.30400020442903,0.0,-0.007988371886312962,-0.0005323254154063761,0.26477953791618347,-9.169217109680176,0.06864655017852783,4
2025-03-07 02:22:42.957476,320,240,20,20,4.281127703342645,-0.0010646508308127522,-0.010119418613612652,0.0015969761880114675,0.2843928337097168,-9.169217109680176,0.10787314921617508,4
2025-03-07 02:22:43.000821,320,240,20,20,4.30153270431183,0.0021293016616255045,-0.0026616270188242197,0.0021293016616255045,0.3040061295032501,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.043356,320,240,20,20,4.2949077039971595,-0.0005323254154063761,-0.004792673978954554,0.0010646508308127522,0.2843928337097168,-9.149603843688965,0.06864655017852783,4
2025-03-07 02:22:43.083291,320,240,20,20,4.257470202218974,-0.0015969761880114675,-0.006391395349055529,0.0005323254154063761,0.3040061295032501,-9.149603843688965,0.06864655017852783,4
2025-03-07 02:22:43.122872,320,240,20,20,4.293895203949068,-0.0015969761880114675,-0.0031956976745277643,0.0005323254154063761,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.162111,320,240,20,20,4.298582704171713,0.0031956976745277643,-0.004792673978954554,0.0010646508308127522,0.3040061295032501,-9.169217109680176,0.06864655017852783,4
2025-03-07 02:22:43.198600,320,240,20,20,4.318302705108363,-0.0021293016616255045,-0.007456046529114246,0.0005323254154063761,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.229251,320,240,20,20,4.3066552045551365,-0.003728023264557123,-0.012782790698111057,0.0021293016616255045,0.2843928337097168,-9.188830375671387,0.08825984597206116,4
2025-03-07 02:22:43.257851,320,240,20,20,4.298215204154258,0.0015969761880114675,-0.0026616270188242197,-0.0005323254154063761,0.2843928337097168,-9.149603843688965,0.08825984597206116,4
2025-03-07 02:22:43.294300,320,240,20,20,4.278882703236013,-0.004260348621755838,-0.007988371886312962,0.005324999336153269,0.3040061295032501,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.333115,320,240,20,20,4.277900203189347,-0.003728023264557123,-0.007988371886312962,0.0005323254154063761,0.26477953791618347,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.369637,320,240,20,20,4.305677704508708,0.004792673978954554,-0.0010646508308127522,-0.0005323254154063761,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.401687,320,240,20,20,4.312985204855795,-0.0021293016616255045,-0.008520697243511677,0.004260348621755838,0.3040061295032501,-9.149603843688965,0.08825984597206116,4
2025-03-07 02:22:43.430422,320,240,20,20,4.305040204478428,-0.0031956976745277643,-0.010119418613612652,0.0010646508308127522,0.2843928337097168,-9.169217109680176,0.10787314921617508,4
2025-03-07 02:22:43.458477,320,240,20,20,4.319012705142086,-0.0010646508308127522,-0.012782790698111057,-0.0005323254154063761,0.2843928337097168,-9.149603843688965,0.06864655017852783,4
2025-03-07 02:22:43.486515,320,240,20,20,4.297685204129084,-0.0010646508308127522,-0.005324999336153269,0.0026616270188242197,0.2843928337097168,-9.188830375671387,0.06864655017852783,4
2025-03-07 02:22:43.528414,320,240,20,20,4.2953077040161585,-0.0015969761880114675,-0.009054767899215221,0.005324999336153269,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.582422,320,240,20,20,4.288655203700182,-0.0005323254154063761,-0.007988371886312962,0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.10787314921617508,4
2025-03-07 02:22:43.641690,320,240,20,20,4.295060204004403,-0.0026616270188242197,-0.012250465340912342,0.0015969761880114675,0.2843928337097168,-9.169217109680176,0.10787314921617508,4
2025-03-07 02:22:43.691198,320,240,20,20,4.255280202114955,-0.0010646508308127522,-0.005859069991856813,0.0031956976745277643,0.2843928337097168,-9.169217109680176,0.06864655017852783,4
2025-03-07 02:22:43.730471,320,240,20,20,4.311715204795473,-0.004792673978954554,-0.006923720706254244,0.004260348621755838,0.26477953791618347,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.767633,320,240,20,20,4.290965203809901,-0.0005323254154063761,-0.005859069991856813,0.0031956976745277643,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:43.804282,320,240,20,20,4.307640204601921,0.0031956976745277643,-0.0021293016616255045,0.0021293016616255045,0.2843928337097168,-9.169217109680176,0.10787314921617508,4
2025-03-07 02:22:43.841577,320,240,20,20,4.307040204573423,-0.0010646508308127522,-0.0026616270188242197,0.0031956976745277643,0.2843928337097168,-9.188830375671387,0.10787314921617508,4
2025-03-07 02:22:43.880747,320,240,20,20,4.325660205457825,-0.0005323254154063761,-0.0031956976745277643,0.0026616270188242197,0.2843928337097168,-9.188830375671387,0.06864655017852783,4
2025-03-07 02:22:43.926422,320,240,20,20,4.245425201646867,-0.003728023264557123,-0.006923720706254244,-0.0005323254154063761,0.2843928337097168,-9.149603843688965,0.08825984597206116,4
2025-03-07 02:22:43.968174,320,240,20,20,4.271847702901868,-0.0015969761880114675,-0.003728023264557123,0.0031956976745277643,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:44.009236,320,240,20,20,4.295552704027796,-0.003728023264557123,-0.007456046529114246,0.0031956976745277643,0.26477953791618347,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:44.060237,320,240,20,20,4.310402704733133,-0.0005323254154063761,-0.006391395349055529,0.005324999336153269,0.2843928337097168,-9.169217109680176,0.08825984597206116,4
2025-03-07 02:22:44.118752,320,240,20,20,4.281827703375893,-0.0026616270188242197,-0.008520697243511677,0.0010646508308127522,0.2843928337097168,-9.149603843688965,0.08825984597206116,4
