timestamp,x,y,w,h,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-07 01:54:38.246349,320,240,20,20,4.5438302158203445,-0.0010646508308127522,-0.0021293016616255045,-0.0005323254154063761,0.26477953791618347,-9.169217109680176,0.10787314921617508,8.5
2025-03-07 01:54:38.317241,320,240,20,20,10.402625494098174,-0.0015969761880114675,-0.0031956976745277643,0.0010646508308127522,0.26477953791618347,-9.169217109680176,0.10787314921617508,8.5
2025-03-07 01:54:38.395393,320,240,20,20,10.233547986067425,-0.0026616270188242197,-0.007988371886312962,0.0026616270188242197,0.26477953791618347,-9.169217109680176,0.127486452460289,8.5
2025-03-07 01:54:38.454737,320,240,20,20,10.316817990022537,-0.0015969761880114675,0.0010646508308127522,0.0,0.24516624212265015,-9.149603843688965,0.10787314921617508,8.5
2025-03-07 01:54:38.496186,320,240,20,20,10.247857986747112,0.0015969761880114675,-0.009587093256413937,0.0005323254154063761,0.26477953791618347,-9.169217109680176,0.10787314921617508,8.5
2025-03-07 01:54:38.528675,320,240,20,20,10.311412989765813,0.0010646508308127522,-0.009054767899215221,-0.0005323254154063761,0.24516624212265015,-9.169217109680176,0.08825984597206116,8.5
2025-03-07 01:54:38.558420,320,240,20,20,10.367580492433627,-0.0021293016616255045,-0.0021293016616255045,0.0031956976745277643,0.24516624212265015,-9.149603843688965,0.08825984597206116,8.5
2025-03-07 01:54:38.588739,320,240,20,20,10.36281799220742,-0.0015969761880114675,-0.004260348621755838,0.0005323254154063761,0.26477953791618347,-9.169217109680176,0.127486452460289,8.5
2025-03-07 01:54:38.617421,320,240,20,20,10.217947985326465,0.0005323254154063761,-0.0015969761880114675,0.0031956976745277643,0.26477953791618347,-9.149603843688965,0.14709974825382233,8.5
2025-03-07 01:54:38.647578,320,240,20,20,10.201060484524351,-0.0010646508308127522,-0.004792673978954554,0.005324999336153269,0.26477953791618347,-9.169217109680176,0.10787314921617508,8.5
2025-03-07 01:54:38.676351,320,240,20,20,10.438005495778635,0.0026616270188242197,-0.0015969761880114675,0.0015969761880114675,0.24516624212265015,-9.149603843688965,0.10787314921617508,8.5
2025-03-07 01:54:38.705699,320,240,20,20,10.301547989297251,-0.006391395349055529,-0.011184069328010082,0.003728023264557123,0.26477953791618347,-9.169217109680176,0.10787314921617508,8.5
