timestamp,x,y,w,h,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-07 02:12:13.067344,320,240,20,20,6.822395324046374,-0.0026616270188242197,-0.005859069991856813,0.005324999336153269,0.26477953791618347,-9.169217109680176,0.14709974825382233,5.75
2025-03-07 02:12:13.118860,320,240,20,20,6.535792810433486,0.0,-0.008520697243511677,-0.0015969761880114675,0.24516624212265015,-9.169217109680176,0.10787314921617508,5.75
2025-03-07 02:12:13.169635,320,240,20,20,6.435180305654649,0.0,-0.006923720706254244,0.006923720706254244,0.24516624212265015,-9.169217109680176,0.127486452460289,5.75
2025-03-07 02:12:13.213578,320,240,20,20,6.545837810910598,-0.0005323254154063761,-0.003728023264557123,0.004792673978954554,0.24516624212265015,-9.169217109680176,0.14709974825382233,5.75
2025-03-07 02:12:13.255563,320,240,20,20,6.513212809360994,-0.0005323254154063761,-0.0031956976745277643,-0.0005323254154063761,0.26477953791618347,-9.188830375671387,0.18632633984088898,5.75
2025-03-07 02:12:13.293601,320,240,20,20,6.546725310952752,0.0026616270188242197,-0.0005323254154063761,-0.0015969761880114675,0.26477953791618347,-9.169217109680176,0.10787314921617508,5.75
2025-03-07 02:12:13.333900,320,240,20,20,6.543030310777249,0.0,-0.005324999336153269,0.0015969761880114675,0.26477953791618347,-9.169217109680176,0.08825984597206116,5.75
2025-03-07 02:12:13.378916,320,240,20,20,6.5304653101804435,0.0015969761880114675,-0.009054767899215221,0.0031956976745277643,0.24516624212265015,-9.169217109680176,0.127486452460289,5.75
2025-03-07 02:12:13.417146,320,240,20,20,6.435540305671748,0.0010646508308127522,-0.005859069991856813,0.005324999336153269,0.26477953791618347,-9.169217109680176,0.16671304404735565,5.75
2025-03-07 02:12:13.454441,320,240,20,20,6.46343280699657,0.0005323254154063761,-0.007988371886312962,0.004260348621755838,0.26477953791618347,-9.169217109680176,0.16671304404735565,5.75
2025-03-07 02:12:13.492558,320,240,20,20,6.522737809813407,-0.0005323254154063761,-0.007456046529114246,0.0015969761880114675,0.26477953791618347,-9.169217109680176,0.14709974825382233,5.75
2025-03-07 02:12:13.537567,320,240,20,20,6.432285305517143,-0.0021293016616255045,-0.006391395349055529,0.005324999336153269,0.26477953791618347,-9.169217109680176,0.10787314921617508,5.75
2025-03-07 02:12:13.587516,320,240,20,20,6.536882810485258,-0.0026616270188242197,-0.0031956976745277643,0.0015969761880114675,0.24516624212265015,-9.169217109680176,0.127486452460289,5.75
2025-03-07 02:12:13.653680,320,240,20,20,6.508287809127069,-0.003728023264557123,-0.005324999336153269,0.0021293016616255045,0.24516624212265015,-9.169217109680176,0.16671304404735565,5.75
2025-03-07 02:12:13.717118,320,240,20,20,6.447835306255729,-0.0005323254154063761,-0.004260348621755838,-0.0026616270188242197,0.26477953791618347,-9.149603843688965,0.127486452460289,5.75
2025-03-07 02:12:13.779214,320,240,20,20,6.587732812900503,-0.0031956976745277643,-0.007988371886312962,0.0010646508308127522,0.26477953791618347,-9.149603843688965,0.08825984597206116,5.75
2025-03-07 02:12:13.842813,320,240,20,20,6.520602809712,-0.004260348621755838,-0.005859069991856813,0.0021293016616255045,0.24516624212265015,-9.149603843688965,0.14709974825382233,5.75
2025-03-07 02:12:13.895389,320,240,20,20,6.4662053071282575,-0.0021293016616255045,-0.007988371886312962,0.0015969761880114675,0.26477953791618347,-9.169217109680176,0.16671304404735565,5.75
2025-03-07 02:12:13.939490,320,240,20,20,6.549807811099162,-0.0015969761880114675,-0.010119418613612652,0.0031956976745277643,0.26477953791618347,-9.188830375671387,0.10787314921617508,5.75
2025-03-07 02:12:13.985199,320,240,20,20,6.496530308568618,0.004792673978954554,-0.004260348621755838,-0.0015969761880114675,0.24516624212265015,-9.188830375671387,0.10787314921617508,5.75
2025-03-07 02:12:14.035996,320,240,20,20,6.474740307533648,-0.0015969761880114675,-0.009587093256413937,-0.0021293016616255045,0.24516624212265015,-9.149603843688965,0.127486452460289,5.75
2025-03-07 02:12:14.082229,320,240,20,20,6.533192810309993,-0.0005323254154063761,-0.0021293016616255045,0.0010646508308127522,0.24516624212265015,-9.188830375671387,0.14709974825382233,5.75
2025-03-07 02:12:14.121091,320,240,20,20,6.531712810239696,-0.006391395349055529,-0.003728023264557123,0.0026616270188242197,0.2843928337097168,-9.169217109680176,0.127486452460289,5.75
2025-03-07 02:12:14.155578,320,240,20,20,6.51204530930554,0.0005323254154063761,-0.0031956976745277643,-0.0031956976745277643,0.24516624212265015,-9.169217109680176,0.10787314921617508,5.75
2025-03-07 02:12:14.186662,320,240,20,20,6.548122811019129,-0.0026616270188242197,-0.0021293016616255045,0.0026616270188242197,0.24516624212265015,-9.188830375671387,0.08825984597206116,5.75
2025-03-07 02:12:14.216233,320,240,20,20,6.496115308548906,-0.0031956976745277643,-0.004792673978954554,0.0005323254154063761,0.24516624212265015,-9.169217109680176,0.10787314921617508,5.75
2025-03-07 02:12:14.245695,320,240,20,20,6.517182809549558,-0.0015969761880114675,-0.008520697243511677,0.0,0.26477953791618347,-9.169217109680176,0.14709974825382233,5.75
2025-03-07 02:12:14.275443,320,240,20,20,6.485287808034627,-0.0005323254154063761,-0.008520697243511677,0.0026616270188242197,0.26477953791618347,-9.188830375671387,0.16671304404735565,5.75
2025-03-07 02:12:14.304854,320,240,20,20,6.526632809998409,-0.0031956976745277643,-0.003728023264557123,0.0021293016616255045,0.26477953791618347,-9.188830375671387,0.14709974825382233,5.75
