timestamp,x,y,w,h,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-07 02:18:56.102530,320,240,20,20,0.0,-0.0005323254154063761,-0.007456046529114246,0.0026616270188242197,0.2843928337097168,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.150982,320,240,20,20,5.188640246447176,0.0026616270188242197,-0.003728023264557123,0.0005323254154063761,0.2843928337097168,-9.169217109680176,0.06864655017852783,4.75
2025-03-07 02:18:56.201466,320,240,20,20,5.188560246443376,-0.0026616270188242197,-0.0031956976745277643,0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.06864655017852783,4.75
2025-03-07 02:18:56.244619,320,240,20,20,5.158440245012753,0.003728023264557123,0.0005323254154063761,0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.06864655017852783,4.75
2025-03-07 02:18:56.282394,320,240,20,20,5.2918552513496255,0.0010646508308127522,-0.003728023264557123,0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.313267,320,240,20,20,5.194385246720048,-0.0015969761880114675,-0.005859069991856813,-0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.343838,320,240,20,20,5.169780245551374,0.0,-0.005859069991856813,0.0,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.373873,320,240,20,20,5.158310245006578,-0.0021293016616255045,-0.005324999336153269,0.005324999336153269,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.404085,320,240,20,20,5.212525247581652,0.0010646508308127522,-0.0005323254154063761,0.0031956976745277643,0.2843928337097168,-9.169217109680176,0.06864655017852783,4.75
2025-03-07 02:18:56.432934,320,240,20,20,5.152882744748785,-0.004792673978954554,-0.006923720706254244,0.0005323254154063761,0.3040061295032501,-9.169217109680176,0.04903324693441391,4.75
2025-03-07 02:18:56.463863,320,240,20,20,5.167040245421231,-0.0015969761880114675,-0.009054767899215221,0.0,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
2025-03-07 02:18:56.504267,320,240,20,20,5.228335248332587,-0.0005323254154063761,-0.005324999336153269,-0.0031956976745277643,0.3040061295032501,-9.169217109680176,0.08825984597206116,4.75
