timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:35.595060, 320, 240, 5.5050, -0.0021, -0.0064, -0.0016, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:35.663528, 320, 240, 5.1920, -0.0011, -0.0053, 0.0005, 0.3432, -9.0515, 0.0098,5
2025-03-05 02:40:35.697443, 320, 240, 5.5300, -0.0016, -0.0075, 0.0027, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:35.763754, 320, 240, 5.5300, 0.0037, -0.0069, 0.0000, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:35.797028, 320, 240, 5.4290, 0.0005, -0.0048, 0.0043, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:35.863607, 320, 240, 5.5050, -0.0011, -0.0064, 0.0053, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:35.897187, 320, 240, 5.2840, -0.0021, -0.0075, 0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:35.963862, 320, 240, 5.5560, 0.0037, -0.0075, 0.0016, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:35.997522, 320, 240, 5.1920, -0.0005, -0.0069, 0.0016, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:36.064021, 320, 240, 5.2150, 0.0016, -0.0107, 0.0032, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:36.097669, 320, 240, 5.5050, 0.0005, -0.0053, 0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:36.164515, 320, 240, 5.5560, 0.0021, -0.0069, 0.0016, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:36.197975, 320, 240, 5.5560, 0.0027, -0.0085, 0.0021, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:36.264604, 320, 240, 5.4290, 0.0000, -0.0053, 0.0037, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:36.297864, 320, 240, 5.3800, -0.0048, -0.0128, 0.0005, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:36.363545, 320, 240, 5.1470, -0.0021, -0.0069, 0.0048, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:36.398231, 320, 240, 5.3320, -0.0005, -0.0080, 0.0043, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:36.464908, 320, 240, 5.2610, -0.0043, -0.0091, 0.0021, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:36.498595, 320, 240, 5.4540, -0.0016, -0.0075, 0.0027, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:36.564319, 320, 240, 5.3800, -0.0011, -0.0059, -0.0005, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:36.597524, 320, 240, 5.5050, 0.0048, -0.0053, -0.0027, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:36.665478, 320, 240, 5.3560, 0.0027, -0.0059, 0.0037, 0.3432, -9.0908, 0.0000,5
2025-03-05 02:40:36.698650, 320, 240, 5.6080, -0.0027, -0.0032, 0.0027, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:36.765702, 320, 240, 5.3320, 0.0027, -0.0043, 0.0043, 0.3432, -9.0515, 0.0000,5
