Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
2025-04-10 11:23:43.387,2,273,88,389,170,0.96,9512,11,-91,2.60,91.70,8.157,11.00,-91.00,2.60,83.11
2025-04-10 11:23:43.855,3,273,88,389,170,0.96,9512,11,-91,2.60,91.70,8.180,11.00,-91.00,2.60,83.11
2025-04-10 11:23:44.239,4,273,88,389,171,0.95,9628,11,-91,2.58,91.70,8.037,11.00,-91.00,2.58,83.11
2025-04-10 11:23:44.604,5,273,88,389,171,0.95,9628,11,-91,2.58,91.70,8.256,11.00,-91.00,2.58,83.11
2025-04-10 11:23:44.985,6,272,88,388,171,0.94,9628,10,-90,2.58,90.59,8.228,10.00,-90.00,2.58,83.66
2025-04-10 11:23:45.384,7,272,89,388,171,0.93,9512,10,-90,2.60,90.59,7.954,10.00,-90.00,2.60,83.66
2025-04-10 11:23:45.813,8,272,88,388,171,0.92,9628,10,-90,2.58,90.59,8.237,10.00,-90.00,2.58,83.66
2025-04-10 11:23:46.072,9,272,89,388,171,0.92,9512,10,-90,2.60,90.59,7.851,10.00,-90.00,2.60,83.66
2025-04-10 11:23:46.321,10,272,89,388,171,0.92,9512,10,-90,7.00,90.82,7.850,10.00,-90.00,7.00,83.66
2025-04-10 11:23:46.571,11,272,89,388,171,0.93,9512,10,-90,2.60,90.59,7.815,10.00,-90.00,2.60,83.66
2025-04-10 11:23:46.819,12,272,89,388,172,0.89,9628,10,-90,2.58,90.59,7.988,10.00,-90.00,2.58,83.66
2025-04-10 11:23:47.078,13,272,89,388,171,0.90,9512,10,-90,2.60,90.59,7.954,10.00,-90.00,2.60,83.66
2025-04-10 11:23:47.336,14,272,88,388,171,0.93,9628,10,-90,2.58,90.59,8.176,10.00,-90.00,2.58,83.66
2025-04-10 11:23:47.580,15,272,88,388,171,0.92,9628,10,-90,2.58,90.59,8.122,10.00,-90.00,2.58,83.66
2025-04-10 11:23:47.828,16,272,88,388,171,0.93,9628,10,-90,2.58,90.59,8.283,10.00,-90.00,2.58,83.66
2025-04-10 11:23:48.078,17,272,88,388,171,0.92,9628,10,-90,2.58,90.59,8.239,10.00,-90.00,2.58,83.66
2025-04-10 11:23:48.327,18,272,89,388,171,0.90,9512,10,-90,2.60,90.59,7.834,10.00,-90.00,2.60,83.66
2025-04-10 11:23:48.576,19,272,89,388,171,0.92,9512,10,-90,2.60,90.59,7.710,10.00,-90.00,2.60,83.66
2025-04-10 11:23:48.824,20,272,88,388,171,0.93,9628,10,-90,6.00,90.75,8.172,10.00,-90.00,6.00,83.66
2025-04-10 11:23:49.073,21,272,89,388,171,0.89,9512,10,-90,2.60,90.59,7.901,10.00,-90.00,2.60,83.66
2025-04-10 11:23:49.323,22,272,88,388,171,0.90,9628,10,-90,2.58,90.59,8.118,10.00,-90.00,2.58,83.66
2025-04-10 11:23:49.571,23,272,89,388,171,0.91,9512,10,-90,2.60,90.59,7.885,10.00,-90.00,2.60,83.66
