Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
2025-04-10 11:25:28.467,2,274,101,380,176,0.96,7950,7,-87,2.85,87.33,8.330,7.00,-87.00,2.85,85.40
2025-04-10 11:25:28.726,3,274,101,380,176,0.96,7950,7,-87,2.85,87.33,8.558,7.00,-87.00,2.85,85.40
2025-04-10 11:25:28.986,4,274,101,380,176,0.96,7950,7,-87,2.85,87.33,8.483,7.00,-87.00,2.85,85.40
2025-04-10 11:25:29.248,5,274,101,380,176,0.96,7950,7,-87,2.85,87.33,8.436,7.00,-87.00,2.85,85.40
2025-04-10 11:25:29.507,6,274,101,380,176,0.96,7950,7,-87,2.85,87.33,8.570,7.00,-87.00,2.85,85.40
2025-04-10 11:25:29.763,7,274,101,381,176,0.95,8025,7,-87,2.83,87.33,8.421,7.00,-87.00,2.83,85.40
2025-04-10 11:25:30.018,8,274,101,380,176,0.95,7950,7,-87,2.85,87.33,8.561,7.00,-87.00,2.85,85.40
2025-04-10 11:25:30.321,9,274,101,381,176,0.95,8025,7,-87,2.83,87.33,8.614,7.00,-87.00,2.83,85.40
2025-04-10 11:25:30.576,10,274,101,381,176,0.95,8025,7,-87,6.00,87.49,8.655,7.00,-87.00,6.00,85.40
2025-04-10 11:25:30.839,11,274,101,381,176,0.95,8025,7,-87,2.83,87.33,8.577,7.00,-87.00,2.83,85.40
2025-04-10 11:25:31.093,12,274,101,381,176,0.95,8025,7,-87,2.83,87.33,8.413,7.00,-87.00,2.83,85.40
2025-04-10 11:25:31.349,13,274,101,381,176,0.94,8025,7,-87,2.83,87.33,8.438,7.00,-87.00,2.83,85.40
2025-04-10 11:25:31.608,14,274,101,381,176,0.93,8025,7,-87,2.83,87.33,8.600,7.00,-87.00,2.83,85.40
2025-04-10 11:25:31.893,15,274,101,381,176,0.92,8025,7,-87,2.83,87.33,8.409,7.00,-87.00,2.83,85.40
2025-04-10 11:25:32.150,16,274,101,381,176,0.91,8025,7,-87,2.83,87.33,8.459,7.00,-87.00,2.83,85.40
2025-04-10 11:25:32.609,17,274,101,381,176,0.92,8025,7,-87,2.83,87.33,8.475,7.00,-87.00,2.83,85.40
2025-04-10 11:25:32.946,18,274,101,381,176,0.93,8025,7,-87,2.83,87.33,8.480,7.00,-87.00,2.83,85.40
2025-04-10 11:25:33.276,19,274,101,381,176,0.93,8025,7,-87,2.83,87.33,8.414,7.00,-87.00,2.83,85.40
2025-04-10 11:25:33.535,20,274,101,381,176,0.91,8025,7,-87,7.00,87.56,8.456,7.00,-87.00,7.00,85.40
2025-04-10 11:25:33.806,21,274,101,381,176,0.92,8025,7,-87,2.83,87.33,8.476,7.00,-87.00,2.83,85.40
2025-04-10 11:25:34.129,22,274,101,381,176,0.92,8025,7,-87,2.83,87.33,8.651,7.00,-87.00,2.83,85.40
2025-04-10 11:25:34.423,23,274,101,381,176,0.92,8025,7,-87,2.83,87.33,8.556,7.00,-87.00,2.83,85.40
2025-04-10 11:25:34.736,24,274,101,381,175,0.93,7918,7,-87,2.86,87.33,8.526,7.00,-87.00,2.86,85.40
2025-04-10 11:25:35.058,25,274,101,381,176,0.93,8025,7,-87,2.83,87.33,8.561,7.00,-87.00,2.83,85.40
2025-04-10 11:25:35.313,26,274,101,381,175,0.93,7918,7,-87,2.86,87.33,8.517,7.00,-87.00,2.86,85.40
2025-04-10 11:25:35.570,27,274,101,381,176,0.86,8025,7,-87,2.83,87.33,8.555,7.00,-87.00,2.83,85.40
2025-04-10 11:25:35.900,28,274,101,381,176,0.94,8025,7,-87,2.83,87.33,8.581,7.00,-87.00,2.83,85.40
2025-04-10 11:25:36.245,29,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.516,0.00,0.00,0.00,85.40
2025-04-10 11:25:36.502,30,274,101,381,176,0.92,8025,7,-87,6.00,3.17,8.461,0.00,0.00,3.17,85.40
2025-04-10 11:25:36.759,31,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.538,0.00,0.00,0.00,85.40
2025-04-10 11:25:37.019,32,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.486,0.00,0.00,0.00,85.40
2025-04-10 11:25:37.316,33,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.500,0.00,0.00,0.00,85.40
2025-04-10 11:25:37.664,34,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.570,0.00,0.00,0.00,85.40
2025-04-10 11:25:37.941,35,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.487,0.00,0.00,0.00,85.40
2025-04-10 11:25:38.300,36,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.527,0.00,0.00,0.00,85.40
2025-04-10 11:25:38.571,37,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.575,0.00,0.00,0.00,85.40
2025-04-10 11:25:38.932,38,274,101,381,176,0.94,8025,7,-87,2.83,0.00,8.539,0.00,0.00,0.00,85.40
2025-04-10 11:25:39.240,39,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.614,0.00,0.00,0.00,85.40
2025-04-10 11:25:39.602,40,274,101,381,176,0.92,8025,7,-87,6.00,3.17,8.505,0.00,0.00,3.17,85.40
2025-04-10 11:25:39.896,41,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.644,0.00,0.00,0.00,85.40
2025-04-10 11:25:40.153,42,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.563,0.00,0.00,0.00,85.40
2025-04-10 11:25:40.417,43,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.451,0.00,0.00,0.00,85.40
2025-04-10 11:25:40.672,44,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.517,0.00,0.00,0.00,85.40
2025-04-10 11:25:40.937,45,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.619,0.00,0.00,0.00,85.40
2025-04-10 11:25:41.197,46,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.574,0.00,0.00,0.00,85.40
2025-04-10 11:25:41.456,47,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.587,0.00,0.00,0.00,85.40
2025-04-10 11:25:41.714,48,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.639,0.00,0.00,0.00,85.40
2025-04-10 11:25:41.968,49,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.523,0.00,0.00,0.00,85.40
2025-04-10 11:25:42.229,50,274,101,381,176,0.89,8025,7,-87,8.00,5.17,8.581,0.00,0.00,5.17,85.40
2025-04-10 11:25:42.487,51,274,101,381,176,0.91,8025,7,-87,2.83,0.00,8.666,0.00,0.00,0.00,85.40
2025-04-10 11:25:42.742,52,274,101,381,176,0.91,8025,7,-87,2.83,0.00,8.561,0.00,0.00,0.00,85.40
2025-04-10 11:25:43.001,53,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.652,0.00,0.00,0.00,85.40
2025-04-10 11:25:43.258,54,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.555,0.00,0.00,0.00,85.40
2025-04-10 11:25:43.514,55,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.568,0.00,0.00,0.00,85.40
2025-04-10 11:25:43.771,56,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.555,0.00,0.00,0.00,85.40
2025-04-10 11:25:44.029,57,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.509,0.00,0.00,0.00,85.40
2025-04-10 11:25:44.292,58,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.543,0.00,0.00,0.00,85.40
2025-04-10 11:25:44.550,59,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.549,0.00,0.00,0.00,85.40
2025-04-10 11:25:44.805,60,274,101,381,176,0.92,8025,7,-87,6.00,3.17,8.567,0.00,0.00,3.17,85.40
2025-04-10 11:25:45.064,61,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.585,0.00,0.00,0.00,85.40
2025-04-10 11:25:45.319,62,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.552,0.00,0.00,0.00,85.40
2025-04-10 11:25:45.577,63,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.498,0.00,0.00,0.00,85.40
2025-04-10 11:25:45.833,64,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.476,0.00,0.00,0.00,85.40
2025-04-10 11:25:46.100,65,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.505,0.00,0.00,0.00,85.40
2025-04-10 11:25:46.356,66,274,101,381,176,0.89,8025,7,-87,2.83,0.00,8.517,0.00,0.00,0.00,85.40
2025-04-10 11:25:46.613,67,274,101,381,176,0.91,8025,7,-87,2.83,0.00,8.648,0.00,0.00,0.00,85.40
2025-04-10 11:25:46.899,68,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.589,0.00,0.00,0.00,85.40
2025-04-10 11:25:47.157,69,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.540,0.00,0.00,0.00,85.40
2025-04-10 11:25:47.421,70,274,101,381,176,0.92,8025,7,-87,6.00,3.17,8.573,0.00,0.00,3.17,85.40
2025-04-10 11:25:47.709,71,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.588,0.00,0.00,0.00,85.40
2025-04-10 11:25:48.017,72,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.411,0.00,0.00,0.00,85.40
2025-04-10 11:25:48.324,73,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.558,0.00,0.00,0.00,85.40
2025-04-10 11:25:48.629,74,274,101,381,176,0.93,8025,7,-87,2.83,0.00,8.517,0.00,0.00,0.00,85.40
2025-04-10 11:25:48.933,75,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.524,0.00,0.00,0.00,85.40
2025-04-10 11:25:49.246,76,274,101,381,176,0.92,8025,7,-87,2.83,0.00,8.507,0.00,0.00,0.00,85.40
