Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
2025-04-10 11:18:20.452,2,256,57,396,155,0.96,13720,6,-86,2.17,86.24,6.297,6.00,-86.00,2.17,86.01
2025-04-10 11:18:20.839,3,256,57,396,156,0.96,13860,6,-86,2.16,86.24,6.060,6.00,-86.00,2.16,86.01
2025-04-10 11:18:21.093,4,255,57,396,155,0.96,13818,5,-85,2.16,85.17,6.165,5.00,-85.00,2.16,86.63
2025-04-10 11:18:21.403,5,255,58,396,155,0.96,13677,5,-85,2.18,85.17,5.948,5.00,-85.00,2.18,86.63
2025-04-10 11:18:21.745,6,255,58,396,155,0.96,13677,5,-85,2.18,85.17,5.932,5.00,-85.00,2.18,86.63
2025-04-10 11:18:22.166,7,256,58,396,155,0.96,13580,6,-86,2.18,86.24,5.950,6.00,-86.00,2.18,86.01
2025-04-10 11:18:22.530,8,256,58,396,155,0.96,13580,6,-86,2.18,86.24,6.013,6.00,-86.00,2.18,86.01
2025-04-10 11:18:22.894,9,256,58,396,156,0.94,13720,6,-86,2.17,86.24,5.879,6.00,-86.00,2.17,86.01
2025-04-10 11:18:23.193,10,255,58,396,156,0.85,13818,5,-85,13.00,86.13,5.963,5.00,-85.00,13.00,86.63
2025-04-10 11:18:23.445,11,255,58,397,155,0.70,13774,6,-86,2.17,86.24,5.842,6.00,-86.00,2.17,86.01
2025-04-10 11:18:23.695,12,255,58,397,155,0.59,13774,6,-86,2.17,86.24,6.056,6.00,-86.00,2.17,86.01
2025-04-10 11:18:23.945,13,255,58,396,156,0.81,13818,5,-85,2.16,85.17,6.039,5.00,-85.00,2.16,86.63
2025-04-10 11:18:24.290,14,256,58,396,156,0.82,13720,6,-86,2.17,86.24,6.070,6.00,-86.00,2.17,86.01
2025-04-10 11:18:24.631,15,255,58,397,155,0.53,13774,6,-86,2.17,86.24,5.967,6.00,-86.00,2.17,86.01
2025-04-10 11:18:24.970,16,255,58,396,156,0.83,13818,5,-85,2.16,85.17,5.953,5.00,-85.00,2.16,86.63
2025-04-10 11:18:25.313,17,255,58,397,155,0.48,13774,6,-86,2.17,0.00,5.940,0.00,0.00,0.00,86.01
2025-04-10 11:18:25.658,18,255,58,396,156,0.84,13818,5,-85,2.16,1.41,5.986,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:26.007,19,255,58,396,156,0.85,13818,5,-85,2.16,1.41,5.895,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:26.364,20,255,58,396,156,0.76,13818,5,-85,29.00,26.87,5.901,-1.00,1.00,26.83,86.63
2025-04-10 11:18:26.704,21,255,58,397,156,0.66,13916,6,-86,2.16,0.01,5.991,0.00,0.00,-0.01,86.01
2025-04-10 11:18:27.045,22,255,58,396,156,0.75,13818,5,-85,2.16,1.41,6.054,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:27.395,23,255,58,397,155,0.70,13774,6,-86,2.17,0.00,6.088,0.00,0.00,0.00,86.01
2025-04-10 11:18:27.862,24,255,58,396,156,0.83,13818,5,-85,2.16,1.41,6.001,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:28.137,25,256,58,396,155,0.69,13580,6,-86,2.18,0.01,6.110,0.00,0.00,0.01,86.01
2025-04-10 11:18:28.391,26,255,58,396,156,0.82,13818,5,-85,2.16,1.41,5.929,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:28.731,27,256,58,396,156,0.83,13720,6,-86,2.17,0.00,5.992,0.00,0.00,-0.00,86.01
2025-04-10 11:18:29.041,28,255,58,396,155,0.66,13677,5,-85,2.18,1.41,5.899,-1.00,1.00,0.01,86.63
2025-04-10 11:18:29.395,29,255,58,397,155,0.52,13774,6,-86,2.17,0.00,6.093,0.00,0.00,0.00,86.01
2025-04-10 11:18:29.829,30,255,58,396,156,0.85,13818,5,-85,13.00,10.92,5.885,-1.00,1.00,10.83,86.63
2025-04-10 11:18:30.181,31,255,58,396,156,0.89,13818,5,-85,2.16,1.41,6.180,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:30.460,32,255,58,397,156,0.71,13916,6,-86,2.16,0.01,5.868,0.00,0.00,-0.01,86.01
2025-04-10 11:18:30.740,33,255,58,396,156,0.73,13818,5,-85,2.16,1.41,5.937,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:30.994,34,255,58,397,156,0.68,13916,6,-86,2.16,0.01,5.917,0.00,0.00,-0.01,86.01
2025-04-10 11:18:31.283,35,255,58,396,156,0.74,13818,5,-85,2.16,1.41,6.114,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:31.636,36,255,58,396,156,0.79,13818,5,-85,2.16,1.41,5.948,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:32.193,37,255,58,396,156,0.82,13818,5,-85,2.16,1.41,6.105,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:32.621,38,255,58,396,156,0.85,13818,5,-85,2.16,1.41,5.979,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:32.981,39,255,58,396,156,0.83,13818,5,-85,2.16,1.41,6.138,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:33.314,40,255,58,397,156,0.73,13916,6,-86,38.00,35.83,6.025,0.00,0.00,35.83,86.01
2025-04-10 11:18:33.678,41,255,58,396,156,0.74,13818,5,-85,2.16,1.41,6.176,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:34.161,42,255,58,396,156,0.79,13818,5,-85,2.16,1.41,6.187,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:34.664,43,255,58,396,156,0.80,13818,5,-85,2.16,1.41,5.980,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:35.146,44,255,58,396,156,0.67,13818,5,-85,2.16,1.41,5.901,-1.00,1.00,-0.01,86.63
2025-04-10 11:18:35.608,45,255,58,396,156,0.78,13818,5,-85,2.16,1.41,6.204,-1.00,1.00,-0.01,86.63
