Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
2025-04-10 11:26:32.815,2,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.493,10.00,-90.00,3.06,83.66
2025-04-10 11:26:33.163,3,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.415,10.00,-90.00,3.06,83.66
2025-04-10 11:26:33.425,4,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.507,10.00,-90.00,3.06,83.66
2025-04-10 11:26:33.722,5,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.577,10.00,-90.00,3.06,83.66
2025-04-10 11:26:34.114,6,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.422,10.00,-90.00,3.06,83.66
2025-04-10 11:26:34.390,7,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.560,10.00,-90.00,3.06,83.66
2025-04-10 11:26:34.642,8,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.588,10.00,-90.00,3.06,83.66
2025-04-10 11:26:34.896,9,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.709,10.00,-90.00,3.06,83.66
2025-04-10 11:26:35.185,10,280,112,380,181,0.96,6900,10,-90,6.00,90.75,9.425,10.00,-90.00,6.00,83.66
2025-04-10 11:26:35.507,11,280,112,380,182,0.96,7000,10,-90,3.04,90.60,9.507,10.00,-90.00,3.04,83.66
2025-04-10 11:26:35.833,12,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.503,10.00,-90.00,3.06,83.66
2025-04-10 11:26:36.185,13,280,112,380,182,0.96,7000,10,-90,3.04,90.60,9.587,10.00,-90.00,3.04,83.66
2025-04-10 11:26:36.521,14,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.430,10.00,-90.00,3.06,83.66
2025-04-10 11:26:36.769,15,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.331,10.00,-90.00,3.06,83.66
2025-04-10 11:26:37.019,16,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.518,10.00,-90.00,3.06,83.66
2025-04-10 11:26:37.269,17,280,112,380,182,0.96,7000,10,-90,3.04,0.00,9.638,0.00,0.00,0.00,83.66
2025-04-10 11:26:37.523,18,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.684,0.00,0.00,0.03,83.66
2025-04-10 11:26:37.777,19,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.425,0.00,0.00,0.03,83.66
2025-04-10 11:26:38.040,20,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.497,0.00,0.00,2.96,83.66
2025-04-10 11:26:38.292,21,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.739,0.00,0.00,0.03,83.66
2025-04-10 11:26:38.540,22,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.382,0.00,0.00,0.03,83.66
2025-04-10 11:26:38.791,23,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.531,0.00,0.00,0.03,83.66
2025-04-10 11:26:39.038,24,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.551,0.00,0.00,0.03,83.66
2025-04-10 11:26:39.294,25,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.492,0.00,0.00,0.03,83.66
2025-04-10 11:26:39.543,26,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.512,0.00,0.00,0.03,83.66
2025-04-10 11:26:39.860,27,280,112,380,182,0.96,7000,10,-90,3.04,0.00,9.521,0.00,0.00,0.00,83.66
2025-04-10 11:26:40.208,28,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.525,0.00,0.00,0.03,83.66
2025-04-10 11:26:40.554,29,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.488,0.00,0.00,0.03,83.66
2025-04-10 11:26:40.919,30,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.638,0.00,0.00,2.96,83.66
2025-04-10 11:26:41.265,31,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.444,0.00,0.00,0.03,83.66
2025-04-10 11:26:41.618,32,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.484,0.00,0.00,0.03,83.66
2025-04-10 11:26:41.962,33,280,112,380,182,0.96,7000,10,-90,3.04,0.00,9.388,0.00,0.00,0.00,83.66
2025-04-10 11:26:42.305,34,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.459,0.00,0.00,0.03,83.66
2025-04-10 11:26:42.671,35,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.386,0.00,0.00,0.03,83.66
2025-04-10 11:26:43.033,36,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.504,0.00,0.00,0.03,83.66
2025-04-10 11:26:43.373,37,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.564,0.00,0.00,0.03,83.66
2025-04-10 11:26:43.695,38,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.549,0.00,0.00,0.03,83.66
2025-04-10 11:26:44.083,39,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.575,0.00,0.00,0.03,83.66
2025-04-10 11:26:44.374,40,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.539,0.00,0.00,2.96,83.66
2025-04-10 11:26:44.718,41,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.649,0.00,0.00,0.03,83.66
2025-04-10 11:26:45.050,42,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.395,0.00,0.00,0.03,83.66
2025-04-10 11:26:45.305,43,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.635,0.00,0.00,0.03,83.66
2025-04-10 11:26:45.563,44,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.751,0.00,0.00,0.03,83.66
2025-04-10 11:26:45.812,45,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.545,0.00,0.00,0.03,83.66
2025-04-10 11:26:46.064,46,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.591,0.00,0.00,0.03,83.66
2025-04-10 11:26:46.314,47,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.537,0.00,0.00,0.03,83.66
2025-04-10 11:26:46.573,48,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.467,0.00,0.00,0.03,83.66
2025-04-10 11:26:46.827,49,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.845,0.00,0.00,0.03,83.66
2025-04-10 11:26:47.105,50,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.580,0.00,0.00,2.96,83.66
2025-04-10 11:26:47.436,51,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.657,0.00,0.00,0.03,83.66
2025-04-10 11:26:47.766,52,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.767,0.00,0.00,0.03,83.66
2025-04-10 11:26:48.097,53,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.557,0.00,0.00,0.03,83.66
2025-04-10 11:26:48.427,54,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.711,0.00,0.00,0.03,83.66
2025-04-10 11:26:48.753,55,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.482,0.00,0.00,0.03,83.66
2025-04-10 11:26:49.082,56,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.784,0.00,0.00,0.03,83.66
2025-04-10 11:26:49.414,57,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.474,0.00,0.00,0.03,83.66
2025-04-10 11:26:49.739,58,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.569,0.00,0.00,0.03,83.66
2025-04-10 11:26:50.062,59,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.726,0.00,0.00,0.03,83.66
2025-04-10 11:26:50.393,60,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.493,0.00,0.00,2.96,83.66
2025-04-10 11:26:50.731,61,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.597,0.00,0.00,0.03,83.66
2025-04-10 11:26:51.057,62,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.695,0.00,0.00,0.03,83.66
2025-04-10 11:26:51.393,63,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.665,0.00,0.00,0.03,83.66
2025-04-10 11:26:51.724,64,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.727,0.00,0.00,0.03,83.66
2025-04-10 11:26:52.050,65,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.560,0.00,0.00,0.03,83.66
2025-04-10 11:26:52.377,66,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.678,0.00,0.00,0.03,83.66
2025-04-10 11:26:52.703,67,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.596,0.00,0.00,0.03,83.66
2025-04-10 11:26:53.038,68,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.574,0.00,0.00,0.03,83.66
2025-04-10 11:26:53.375,69,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.700,0.00,0.00,0.03,83.66
2025-04-10 11:26:53.701,70,280,112,380,181,0.96,6900,10,-90,6.00,2.96,9.710,0.00,0.00,2.96,83.66
