session_time,timestamp,average_depth_m
2025-03-25 15:37:12,2025-03-25 15:37:22.150,8.410885595870232
2025-03-25 15:37:12,2025-03-25 15:37:22.251,8.982958224832739
2025-03-25 15:37:12,2025-03-25 15:37:22.351,10.216106440382074
2025-03-25 15:37:12,2025-03-25 15:37:22.485,9.315614095881259
2025-03-25 15:37:12,2025-03-25 15:37:22.615,9.08940761329549
2025-03-25 15:37:12,2025-03-25 15:37:22.717,9.230216202742934
2025-03-25 15:37:12,2025-03-25 15:37:22.852,9.723229614370977
2025-03-25 15:37:12,2025-03-25 15:37:22.979,9.992395154699548
2025-03-25 15:37:12,2025-03-25 15:37:23.118,9.195903517172644
2025-03-25 15:37:12,2025-03-25 15:37:23.246,11.585584674530757
2025-03-25 15:37:12,2025-03-25 15:37:23.373,11.041331072253074
2025-03-25 15:37:12,2025-03-25 15:37:23.485,9.6508039814238
2025-03-25 15:37:12,2025-03-25 15:37:23.618,9.833321389043498
2025-03-25 15:37:12,2025-03-25 15:37:23.752,12.777029208571209
2025-03-25 15:37:12,2025-03-25 15:37:23.886,8.099812115350392
2025-03-25 15:37:12,2025-03-25 15:37:24.012,11.113402035869557
2025-03-25 15:37:12,2025-03-25 15:37:24.119,10.718368122295452
2025-03-25 15:37:12,2025-03-25 15:37:24.252,10.944006217818076
2025-03-25 15:37:12,2025-03-25 15:37:24.385,10.623713262429684
2025-03-25 15:37:12,2025-03-25 15:37:24.518,11.698118432289645
2025-03-25 15:37:12,2025-03-25 15:37:24.647,10.078860631976873
2025-03-25 15:37:12,2025-03-25 15:37:24.749,9.154979090964636
2025-03-25 15:37:12,2025-03-25 15:37:24.852,9.217154155418712
2025-03-25 15:37:12,2025-03-25 15:37:24.980,9.361363040060711
2025-03-25 15:37:12,2025-03-25 15:37:25.086,10.0061619336005
2025-03-25 15:37:12,2025-03-25 15:37:25.219,9.86221551340146
2025-03-25 15:37:12,2025-03-25 15:37:25.352,8.855068738911495
2025-03-25 15:37:12,2025-03-25 15:37:25.485,9.411003386014084
2025-03-25 15:37:12,2025-03-25 15:37:25.618,10.748438979074026
2025-03-25 15:37:12,2025-03-25 15:37:25.719,9.170653480454442
2025-03-25 15:37:12,2025-03-25 15:37:25.852,9.281057058473593
2025-03-25 15:37:12,2025-03-25 15:37:25.983,10.28779478599635
2025-03-25 15:37:12,2025-03-25 15:37:26.085,9.54202432590086
2025-03-25 15:37:12,2025-03-25 15:37:26.219,9.049038676818206
