session_time,timestamp,average_depth_m
2025-03-25 15:30:26,2025-03-25 15:31:13.072,8.03125888486567
2025-03-25 15:30:26,2025-03-25 15:31:13.175,8.795908294013868
2025-03-25 15:30:26,2025-03-25 15:31:13.281,7.703615750517481
2025-03-25 15:30:26,2025-03-25 15:31:13.415,8.140933720006919
2025-03-25 15:30:26,2025-03-25 15:31:13.548,8.482481605903757
2025-03-25 15:30:26,2025-03-25 15:31:13.674,8.41143234287327
2025-03-25 15:30:26,2025-03-25 15:31:13.778,8.611866057896632
2025-03-25 15:30:26,2025-03-25 15:31:13.911,8.367500397434924
2025-03-25 15:30:26,2025-03-25 15:31:14.048,7.8387536284713075
2025-03-25 15:30:26,2025-03-25 15:31:14.172,9.113880840010772
2025-03-25 15:30:26,2025-03-25 15:31:14.281,8.299936245972058
2025-03-25 15:30:26,2025-03-25 15:31:14.410,7.963791513249707
2025-03-25 15:30:26,2025-03-25 15:31:14.538,7.179166012633863
2025-03-25 15:30:26,2025-03-25 15:31:14.644,7.855379276064063
2025-03-25 15:30:26,2025-03-25 15:31:14.777,8.702621131133707
2025-03-25 15:30:26,2025-03-25 15:31:14.882,7.599892363709609
2025-03-25 15:30:26,2025-03-25 15:31:15.011,9.695643076836586
2025-03-25 15:30:26,2025-03-25 15:31:15.115,8.569851530641591
2025-03-25 15:30:26,2025-03-25 15:31:15.243,8.122743032868398
2025-03-25 15:30:26,2025-03-25 15:31:15.348,8.398267363847804
2025-03-25 15:30:26,2025-03-25 15:31:15.448,7.788562481738092
2025-03-25 15:30:26,2025-03-25 15:31:15.582,7.913541326328032
2025-03-25 15:30:26,2025-03-25 15:31:15.715,7.835329648696372
2025-03-25 15:30:26,2025-03-25 15:31:15.839,8.932095916994323
2025-03-25 15:30:26,2025-03-25 15:31:15.948,7.057951948137938
2025-03-25 15:30:26,2025-03-25 15:31:16.049,7.809347115620483
2025-03-25 15:30:26,2025-03-25 15:31:16.149,8.912330156934258
2025-03-25 15:30:26,2025-03-25 15:31:16.249,7.719109581655079
2025-03-25 15:30:26,2025-03-25 15:31:16.349,7.117580283866365
2025-03-25 15:30:26,2025-03-25 15:31:16.476,8.622727481380764
2025-03-25 15:30:26,2025-03-25 15:31:16.580,8.186663667117559
2025-03-25 15:30:26,2025-03-25 15:31:16.683,8.179379945325987
2025-03-25 15:30:26,2025-03-25 15:31:16.814,8.477402126792907
2025-03-25 15:30:26,2025-03-25 15:31:16.914,8.026680584292537
2025-03-25 15:30:26,2025-03-25 15:31:17.015,7.643411935984704
2025-03-25 15:30:26,2025-03-25 15:31:17.115,9.224646287949538
2025-03-25 15:30:26,2025-03-25 15:31:17.215,8.455368746932187
2025-03-25 15:30:26,2025-03-25 15:31:17.315,8.029676033563042
2025-03-25 15:30:26,2025-03-25 15:31:17.416,7.214170402534931
2025-03-25 15:30:26,2025-03-25 15:31:17.516,8.216744784893251
2025-03-25 15:30:26,2025-03-25 15:31:17.616,7.7998255070838365
2025-03-25 15:30:26,2025-03-25 15:31:17.716,8.07770494459618
2025-03-25 15:30:26,2025-03-25 15:31:17.817,7.740714527734554
2025-03-25 15:30:26,2025-03-25 15:31:17.949,8.254088627342272
2025-03-25 15:30:26,2025-03-25 15:31:18.082,9.204351388557418
2025-03-25 15:30:26,2025-03-25 15:31:18.183,6.851894912342116
2025-03-25 15:30:26,2025-03-25 15:31:18.316,7.6161019988531935
2025-03-25 15:30:26,2025-03-25 15:31:18.416,8.039068909754048
2025-03-25 15:30:26,2025-03-25 15:31:18.517,7.884413730364434
2025-03-25 15:30:26,2025-03-25 15:31:18.649,8.300964116672096
2025-03-25 15:30:26,2025-03-25 15:31:18.769,7.57628753530673
2025-03-25 15:30:26,2025-03-25 15:31:18.883,8.17286546755534
