session_time,timestamp,average_depth_m
2025-03-25 15:20:16,2025-03-25 15:20:30.173,4.261485366804231
2025-03-25 15:20:16,2025-03-25 15:20:30.306,4.113908887876438
2025-03-25 15:20:16,2025-03-25 15:20:30.407,4.634992874410867
2025-03-25 15:20:16,2025-03-25 15:20:30.532,4.434850059194476
2025-03-25 15:20:16,2025-03-25 15:20:30.638,4.410128077089239
2025-03-25 15:20:16,2025-03-25 15:20:30.767,4.5548316770170425
2025-03-25 15:20:16,2025-03-25 15:20:30.868,4.2639519569128055
2025-03-25 15:20:16,2025-03-25 15:20:30.973,4.3228202958951885
2025-03-25 15:20:16,2025-03-25 15:20:31.075,4.131683282297829
2025-03-25 15:20:16,2025-03-25 15:20:31.199,4.125118627959301
2025-03-25 15:20:16,2025-03-25 15:20:31.307,4.241764822411637
2025-03-25 15:20:16,2025-03-25 15:20:31.408,4.166658292587113
2025-03-25 15:20:16,2025-03-25 15:20:31.541,4.360707539613003
2025-03-25 15:20:16,2025-03-25 15:20:31.675,4.321122605998445
2025-03-25 15:20:16,2025-03-25 15:20:31.775,4.0127897887060255
2025-03-25 15:20:16,2025-03-25 15:20:31.908,4.088201530057007
2025-03-25 15:20:16,2025-03-25 15:20:32.008,4.2433349571721015
2025-03-25 15:20:16,2025-03-25 15:20:32.110,4.236753698903214
2025-03-25 15:20:16,2025-03-25 15:20:32.240,4.163102685298947
2025-03-25 15:20:16,2025-03-25 15:20:32.343,4.00223464554148
2025-03-25 15:20:16,2025-03-25 15:20:32.475,4.163395802146284
2025-03-25 15:20:16,2025-03-25 15:20:32.609,4.658366024369311
2025-03-25 15:20:16,2025-03-25 15:20:32.737,4.35845105652987
2025-03-25 15:20:16,2025-03-25 15:20:32.842,4.4958332844067534
2025-03-25 15:20:16,2025-03-25 15:20:32.943,4.077840120649876
2025-03-25 15:20:16,2025-03-25 15:20:33.076,4.0301237124807
2025-03-25 15:20:16,2025-03-25 15:20:33.206,4.171106090516558
2025-03-25 15:20:16,2025-03-25 15:20:33.333,5.0545923080689095
2025-03-25 15:20:16,2025-03-25 15:20:33.441,4.478745345472341
2025-03-25 15:20:16,2025-03-25 15:20:33.576,4.207723252570519
2025-03-25 15:20:16,2025-03-25 15:20:33.677,4.235093622936132
2025-03-25 15:20:16,2025-03-25 15:20:33.806,4.339328948072161
2025-03-25 15:20:16,2025-03-25 15:20:33.909,4.446914179471047
2025-03-25 15:20:16,2025-03-25 15:20:34.009,4.0310998592410465
2025-03-25 15:20:16,2025-03-25 15:20:34.109,4.2131408742707475
2025-03-25 15:20:16,2025-03-25 15:20:34.211,4.474984567994657
2025-03-25 15:20:16,2025-03-25 15:20:34.341,4.324579981829282
2025-03-25 15:20:16,2025-03-25 15:20:34.442,4.399509088746879
2025-03-25 15:20:16,2025-03-25 15:20:34.544,4.2199604306833
2025-03-25 15:20:16,2025-03-25 15:20:34.674,4.348098989295146
2025-03-25 15:20:16,2025-03-25 15:20:34.778,4.223432245760747
2025-03-25 15:20:16,2025-03-25 15:20:34.908,4.642475741811285
2025-03-25 15:20:16,2025-03-25 15:20:35.008,4.2187159668812475
2025-03-25 15:20:16,2025-03-25 15:20:35.109,4.007926307204763
2025-03-25 15:20:16,2025-03-25 15:20:35.209,4.35987259687401
2025-03-25 15:20:16,2025-03-25 15:20:35.309,4.4398085790804185
2025-03-25 15:20:16,2025-03-25 15:20:35.411,4.416341209764942
2025-03-25 15:20:16,2025-03-25 15:20:35.542,4.742123646035666
2025-03-25 15:20:16,2025-03-25 15:20:35.643,4.145067743054286
2025-03-25 15:20:16,2025-03-25 15:20:35.744,4.2175968442032765
2025-03-25 15:20:16,2025-03-25 15:20:35.870,4.435697180381271
2025-03-25 15:20:16,2025-03-25 15:20:35.976,4.269708202800247
2025-03-25 15:20:16,2025-03-25 15:20:36.111,3.995015290424176
2025-03-25 15:20:16,2025-03-25 15:20:36.211,4.520361181890427
2025-03-25 15:20:16,2025-03-25 15:20:36.311,4.243251660687598
2025-03-25 15:20:16,2025-03-25 15:20:36.444,4.003365519662544
2025-03-25 15:20:16,2025-03-25 15:20:36.578,4.068701900002379
2025-03-25 15:20:16,2025-03-25 15:20:36.711,4.04784719541699
2025-03-25 15:20:16,2025-03-25 15:20:36.845,4.261700455218745
2025-03-25 15:20:16,2025-03-25 15:20:36.968,4.24542654817516
2025-03-25 15:20:16,2025-03-25 15:20:37.078,4.3332227906734255
2025-03-25 15:20:16,2025-03-25 15:20:37.204,4.701639713761753
2025-03-25 15:20:16,2025-03-25 15:20:37.331,4.0209716656898795
2025-03-25 15:20:16,2025-03-25 15:20:37.441,4.186295664707822
2025-03-25 15:20:16,2025-03-25 15:20:37.543,4.147931549475183
2025-03-25 15:20:16,2025-03-25 15:20:37.644,4.236897566012977
2025-03-25 15:20:16,2025-03-25 15:20:37.772,4.201043416825761
2025-03-25 15:20:16,2025-03-25 15:20:37.878,4.243944955522706
2025-03-25 15:20:16,2025-03-25 15:20:38.010,4.464556299879387
2025-03-25 15:20:16,2025-03-25 15:20:38.144,4.223113734681972
2025-03-25 15:20:16,2025-03-25 15:20:38.245,4.05912359209953
2025-03-25 15:20:16,2025-03-25 15:20:38.372,4.596256484295113
2025-03-25 15:20:16,2025-03-25 15:20:38.502,4.226918082206116
2025-03-25 15:20:16,2025-03-25 15:20:38.608,4.30155870853502
2025-03-25 15:20:16,2025-03-25 15:20:38.709,4.194672033861544
2025-03-25 15:20:16,2025-03-25 15:20:38.845,4.627901008990494
2025-03-25 15:20:16,2025-03-25 15:20:38.976,4.273378660644325
