session_time,timestamp,average_depth_m
2025-03-25 15:13:48,2025-03-25 15:14:01.085,5.425581821947106
2025-03-25 15:13:48,2025-03-25 15:14:01.213,5.320549045996873
2025-03-25 15:13:48,2025-03-25 15:14:01.320,5.39165852147179
2025-03-25 15:13:48,2025-03-25 15:14:01.422,5.4692810022362925
2025-03-25 15:13:48,2025-03-25 15:14:01.548,5.096904576918067
2025-03-25 15:13:48,2025-03-25 15:14:01.654,5.951711444946577
2025-03-25 15:13:48,2025-03-25 15:14:01.788,5.669796109054318
2025-03-25 15:13:48,2025-03-25 15:14:01.921,5.5244020179655635
2025-03-25 15:13:48,2025-03-25 15:14:02.022,5.822286654252743
2025-03-25 15:13:48,2025-03-25 15:14:02.122,5.861875617177526
2025-03-25 15:13:48,2025-03-25 15:14:02.254,5.7710111383058385
2025-03-25 15:13:48,2025-03-25 15:14:02.386,5.344188481076936
2025-03-25 15:13:48,2025-03-25 15:14:02.486,5.246372562716495
2025-03-25 15:13:48,2025-03-25 15:14:02.589,5.3597911591735405
2025-03-25 15:13:48,2025-03-25 15:14:02.721,6.115008401687161
2025-03-25 15:13:48,2025-03-25 15:14:02.848,5.245516945899576
2025-03-25 15:13:48,2025-03-25 15:14:02.953,4.969450211148204
2025-03-25 15:13:48,2025-03-25 15:14:03.054,5.4842190553214225
2025-03-25 15:13:48,2025-03-25 15:14:03.187,5.582159094814388
2025-03-25 15:13:48,2025-03-25 15:14:03.289,5.287655765400469
2025-03-25 15:13:48,2025-03-25 15:14:03.409,5.489086981584838
2025-03-25 15:13:48,2025-03-25 15:14:03.522,5.636654286698242
2025-03-25 15:13:48,2025-03-25 15:14:03.651,5.304268664377855
2025-03-25 15:13:48,2025-03-25 15:14:03.755,5.514089424088118
2025-03-25 15:13:48,2025-03-25 15:14:03.888,5.973743926705943
2025-03-25 15:13:48,2025-03-25 15:14:03.989,5.537018914357258
2025-03-25 15:13:48,2025-03-25 15:14:04.089,7.062410390434694
2025-03-25 15:13:48,2025-03-25 15:14:04.189,5.504866800113314
2025-03-25 15:13:48,2025-03-25 15:14:04.289,5.366958711890141
2025-03-25 15:13:48,2025-03-25 15:14:04.389,5.829356083966157
2025-03-25 15:13:48,2025-03-25 15:14:04.523,5.330094365757205
2025-03-25 15:13:48,2025-03-25 15:14:04.656,5.695538862072863
2025-03-25 15:13:48,2025-03-25 15:14:04.789,6.179111461263577
2025-03-25 15:13:48,2025-03-25 15:14:04.916,4.881304337625426
2025-03-25 15:13:48,2025-03-25 15:14:05.023,5.78885098694463
2025-03-25 15:13:48,2025-03-25 15:14:05.151,5.141235645655432
2025-03-25 15:13:48,2025-03-25 15:14:05.256,6.01062889276683
2025-03-25 15:13:48,2025-03-25 15:14:05.389,5.522280201657537
2025-03-25 15:13:48,2025-03-25 15:14:05.489,5.325224266275313
2025-03-25 15:13:48,2025-03-25 15:14:05.623,5.932545645189306
2025-03-25 15:13:48,2025-03-25 15:14:05.755,5.382476762011019
2025-03-25 15:13:48,2025-03-25 15:14:05.884,5.699847812731965
2025-03-25 15:13:48,2025-03-25 15:14:05.989,5.161581515344948
2025-03-25 15:13:48,2025-03-25 15:14:06.114,5.313187461665176
2025-03-25 15:13:48,2025-03-25 15:14:06.218,5.194686013832301
2025-03-25 15:13:48,2025-03-25 15:14:06.348,5.5001437087044245
2025-03-25 15:13:48,2025-03-25 15:14:06.490,5.211754730303675
2025-03-25 15:13:48,2025-03-25 15:14:06.624,5.678443794541195
2025-03-25 15:13:48,2025-03-25 15:14:06.753,5.408523099530645
2025-03-25 15:13:48,2025-03-25 15:14:06.890,5.201363883415152
2025-03-25 15:13:48,2025-03-25 15:14:07.022,5.312604266040486
2025-03-25 15:13:48,2025-03-25 15:14:07.123,5.643523320517191
2025-03-25 15:13:48,2025-03-25 15:14:07.223,5.719018939964884
2025-03-25 15:13:48,2025-03-25 15:14:07.356,5.714750845269292
2025-03-25 15:13:48,2025-03-25 15:14:07.457,5.949288189552757
2025-03-25 15:13:48,2025-03-25 15:14:07.578,6.05622656080346
2025-03-25 15:13:48,2025-03-25 15:14:07.691,4.798763282759301
2025-03-25 15:13:48,2025-03-25 15:14:07.823,5.665757752310018
2025-03-25 15:13:48,2025-03-25 15:14:07.957,5.2404855354352495
2025-03-25 15:13:48,2025-03-25 15:14:08.084,5.251894924007825
2025-03-25 15:13:48,2025-03-25 15:14:08.190,5.437254184957275
2025-03-25 15:13:48,2025-03-25 15:14:08.316,5.602127600551966
2025-03-25 15:13:48,2025-03-25 15:14:08.423,5.657901669296121
2025-03-25 15:13:48,2025-03-25 15:14:08.524,5.541307534503679
2025-03-25 15:13:48,2025-03-25 15:14:08.651,5.875736300587861
2025-03-25 15:13:48,2025-03-25 15:14:08.757,5.72440628693229
2025-03-25 15:13:48,2025-03-25 15:14:08.891,5.619686605718593
2025-03-25 15:13:48,2025-03-25 15:14:09.024,5.557417498929056
2025-03-25 15:13:48,2025-03-25 15:14:09.125,5.678631522943823
2025-03-25 15:13:48,2025-03-25 15:14:09.250,5.730638927652915
2025-03-25 15:13:48,2025-03-25 15:14:09.357,4.964035571468072
2025-03-25 15:13:48,2025-03-25 15:14:09.491,5.5382664996126705
2025-03-25 15:13:48,2025-03-25 15:14:09.624,5.570816630578961
2025-03-25 15:13:48,2025-03-25 15:14:09.724,5.5247723406780604
2025-03-25 15:13:48,2025-03-25 15:14:09.858,5.2229264004745515
2025-03-25 15:13:48,2025-03-25 15:14:09.991,4.997029823144986
2025-03-25 15:13:48,2025-03-25 15:14:10.091,5.486134432485148
2025-03-25 15:13:48,2025-03-25 15:14:10.192,6.074963780608774
2025-03-25 15:13:48,2025-03-25 15:14:10.324,5.372345109846687
2025-03-25 15:13:48,2025-03-25 15:14:10.425,5.189762644085652
2025-03-25 15:13:48,2025-03-25 15:14:10.525,5.174335087396677
2025-03-25 15:13:48,2025-03-25 15:14:10.659,5.419358747971753
2025-03-25 15:13:48,2025-03-25 15:14:10.791,5.788866976472358
2025-03-25 15:13:48,2025-03-25 15:14:10.917,5.097889765946284
2025-03-25 15:13:48,2025-03-25 15:14:11.025,5.639504583521761
2025-03-25 15:13:48,2025-03-25 15:14:11.144,5.762450490151915
2025-03-25 15:13:48,2025-03-25 15:14:11.258,5.286434247475505
2025-03-25 15:13:48,2025-03-25 15:14:11.392,5.756002498914723
2025-03-25 15:13:48,2025-03-25 15:14:11.519,5.564144649309415
2025-03-25 15:13:48,2025-03-25 15:14:11.619,5.561615418272134
2025-03-25 15:13:48,2025-03-25 15:14:11.725,5.226910909666711
2025-03-25 15:13:48,2025-03-25 15:14:11.826,5.412860734012349
2025-03-25 15:13:48,2025-03-25 15:14:11.947,5.487031234071314
2025-03-25 15:13:48,2025-03-25 15:14:12.059,5.617104610018479
2025-03-25 15:13:48,2025-03-25 15:14:12.159,5.328164801994185
2025-03-25 15:13:48,2025-03-25 15:14:12.292,5.653719797949033
2025-03-25 15:13:48,2025-03-25 15:14:12.421,5.801262223518539
2025-03-25 15:13:48,2025-03-25 15:14:12.525,5.5540485324285305
2025-03-25 15:13:48,2025-03-25 15:14:12.647,5.647647989428497
2025-03-25 15:13:48,2025-03-25 15:14:12.760,5.555290056867103
2025-03-25 15:13:48,2025-03-25 15:14:12.892,5.549925079105439
2025-03-25 15:13:48,2025-03-25 15:14:12.992,5.434492449831582
2025-03-25 15:13:48,2025-03-25 15:14:13.093,5.277836198689134
2025-03-25 15:13:48,2025-03-25 15:14:13.223,5.830334791768741
2025-03-25 15:13:48,2025-03-25 15:14:13.323,5.780604339963872
2025-03-25 15:13:48,2025-03-25 15:14:13.426,5.751739656555381
2025-03-25 15:13:48,2025-03-25 15:14:13.559,5.793989015146079
2025-03-25 15:13:48,2025-03-25 15:14:13.692,5.63752697126723
2025-03-25 15:13:48,2025-03-25 15:14:13.794,5.577173951849014
2025-03-25 15:13:48,2025-03-25 15:14:13.927,5.713307608167074
2025-03-25 15:13:48,2025-03-25 15:14:14.060,5.428380774518846
2025-03-25 15:13:48,2025-03-25 15:14:14.162,5.678932631250848
2025-03-25 15:13:48,2025-03-25 15:14:14.280,5.862879543563685
2025-03-25 15:13:48,2025-03-25 15:14:14.392,5.346102742327761
2025-03-25 15:13:48,2025-03-25 15:14:14.493,5.738379541581757
2025-03-25 15:13:48,2025-03-25 15:14:14.626,5.847488399912728
2025-03-25 15:13:48,2025-03-25 15:14:14.760,5.441702513108898
2025-03-25 15:13:48,2025-03-25 15:14:14.861,5.563581298738678
2025-03-25 15:13:48,2025-03-25 15:14:14.991,5.112327106176534
2025-03-25 15:13:48,2025-03-25 15:14:15.093,5.394305362068795
2025-03-25 15:13:48,2025-03-25 15:14:15.226,5.91936397384366
2025-03-25 15:13:48,2025-03-25 15:14:15.328,5.267388031537977
2025-03-25 15:13:48,2025-03-25 15:14:15.460,5.486246280843194
2025-03-25 15:13:48,2025-03-25 15:14:15.588,5.091990718047046
2025-03-25 15:13:48,2025-03-25 15:14:15.729,5.830396163818405
2025-03-25 15:13:48,2025-03-25 15:14:15.861,5.705179115501421
2025-03-25 15:13:48,2025-03-25 15:14:15.994,5.314188949728427
2025-03-25 15:13:48,2025-03-25 15:14:16.094,5.871859369807432
2025-03-25 15:13:48,2025-03-25 15:14:16.228,5.217689778512875
2025-03-25 15:13:48,2025-03-25 15:14:16.328,5.683464163917143
2025-03-25 15:13:48,2025-03-25 15:14:16.428,5.555873912538487
2025-03-25 15:13:48,2025-03-25 15:14:16.528,5.559529991376859
2025-03-25 15:13:48,2025-03-25 15:14:16.628,5.646868079370627
2025-03-25 15:13:48,2025-03-25 15:14:16.761,5.9746065910013595
2025-03-25 15:13:48,2025-03-25 15:14:16.890,5.499719449236178
2025-03-25 15:13:48,2025-03-25 15:14:16.994,5.809666763880008
2025-03-25 15:13:48,2025-03-25 15:14:17.095,5.675215628489817
2025-03-25 15:13:48,2025-03-25 15:14:17.227,5.562135695756164
2025-03-25 15:13:48,2025-03-25 15:14:17.358,5.853191181998174
2025-03-25 15:13:48,2025-03-25 15:14:17.461,5.286000800220373
2025-03-25 15:13:48,2025-03-25 15:14:17.562,5.630698724666827
2025-03-25 15:13:48,2025-03-25 15:14:17.693,5.9787949320287
2025-03-25 15:13:48,2025-03-25 15:14:17.794,5.652565600064849
2025-03-25 15:13:48,2025-03-25 15:14:17.926,5.447981617755007
2025-03-25 15:13:48,2025-03-25 15:14:18.028,6.412535267904251
2025-03-25 15:13:48,2025-03-25 15:14:18.129,5.892307054678715
2025-03-25 15:13:48,2025-03-25 15:14:18.259,5.490313433507815
2025-03-25 15:13:48,2025-03-25 15:14:18.395,5.51114919793574
2025-03-25 15:13:48,2025-03-25 15:14:18.529,6.137071791998779
2025-03-25 15:13:48,2025-03-25 15:14:18.661,5.3062725694374775
2025-03-25 15:13:48,2025-03-25 15:14:18.781,5.110034509122871
2025-03-25 15:13:48,2025-03-25 15:14:18.895,5.73528286413652
2025-03-25 15:13:48,2025-03-25 15:14:19.028,5.564199936953061
2025-03-25 15:13:48,2025-03-25 15:14:19.160,5.797617019166718
2025-03-25 15:13:48,2025-03-25 15:14:19.263,5.134827961282534
2025-03-25 15:13:48,2025-03-25 15:14:19.396,5.363444261502875
2025-03-25 15:13:48,2025-03-25 15:14:19.528,5.981078272087807
2025-03-25 15:13:48,2025-03-25 15:14:19.661,5.400342755296522
2025-03-25 15:13:48,2025-03-25 15:14:19.794,6.0029699126329215
2025-03-25 15:13:48,2025-03-25 15:14:19.894,5.547981763514981
2025-03-25 15:13:48,2025-03-25 15:14:19.995,5.287206600335175
2025-03-25 15:13:48,2025-03-25 15:14:20.128,5.403995151741214
2025-03-25 15:13:48,2025-03-25 15:14:20.229,6.365034830010214
2025-03-25 15:13:48,2025-03-25 15:14:20.359,6.001775661624371
2025-03-25 15:13:48,2025-03-25 15:14:20.461,5.618012891425999
2025-03-25 15:13:48,2025-03-25 15:14:20.596,5.203180923466323
2025-03-25 15:13:48,2025-03-25 15:14:20.696,5.487086650584009
2025-03-25 15:13:48,2025-03-25 15:14:20.797,4.998846886917011
2025-03-25 15:13:48,2025-03-25 15:14:20.928,5.412188162032734
2025-03-25 15:13:48,2025-03-25 15:14:21.064,5.6092702574413025
2025-03-25 15:13:48,2025-03-25 15:14:21.196,5.806408699831248
2025-03-25 15:13:48,2025-03-25 15:14:21.298,5.607174590650814
2025-03-25 15:13:48,2025-03-25 15:14:21.429,5.882952275110231
2025-03-25 15:13:48,2025-03-25 15:14:21.563,5.428943907622582
2025-03-25 15:13:48,2025-03-25 15:14:21.694,5.616797427026958
2025-03-25 15:13:48,2025-03-25 15:14:21.796,5.355027736122451
2025-03-25 15:13:48,2025-03-25 15:14:21.897,5.144946224271319
2025-03-25 15:13:48,2025-03-25 15:14:22.023,6.045080862038812
2025-03-25 15:13:48,2025-03-25 15:14:22.128,5.83896817993709
2025-03-25 15:13:48,2025-03-25 15:14:22.230,5.813020519018625
2025-03-25 15:13:48,2025-03-25 15:14:22.360,5.430722539395361
2025-03-25 15:13:48,2025-03-25 15:14:22.464,5.657784336866595
2025-03-25 15:13:48,2025-03-25 15:14:22.592,5.547243820180961
2025-03-25 15:13:48,2025-03-25 15:14:22.721,5.398644175931888
2025-03-25 15:13:48,2025-03-25 15:14:22.830,5.385705396447423
2025-03-25 15:13:48,2025-03-25 15:14:22.959,5.581213615062218
2025-03-25 15:13:48,2025-03-25 15:14:23.096,5.846515035663853
2025-03-25 15:13:48,2025-03-25 15:14:23.196,5.788350015864503
2025-03-25 15:13:48,2025-03-25 15:14:23.329,5.076631165757955
2025-03-25 15:13:48,2025-03-25 15:14:23.430,5.392378180100816
2025-03-25 15:13:48,2025-03-25 15:14:23.531,5.9671569388788415
2025-03-25 15:13:48,2025-03-25 15:14:23.660,5.909008149515272
2025-03-25 15:13:48,2025-03-25 15:14:23.763,5.9287940035756845
