session_time,timestamp,average_depth_m
2025-03-24 23:40:57,2025-03-24 23:41:39.538,8.244991300706964
2025-03-24 23:40:57,2025-03-24 23:41:39.639,8.17816220662366
2025-03-24 23:40:57,2025-03-24 23:41:39.739,8.399291308035819
2025-03-24 23:40:57,2025-03-24 23:41:39.872,8.27302221112927
2025-03-24 23:40:57,2025-03-24 23:41:40.005,8.34990948750849
2025-03-24 23:40:57,2025-03-24 23:41:40.137,8.188109479823403
2025-03-24 23:40:57,2025-03-24 23:41:40.238,8.30883494010301
2025-03-24 23:40:57,2025-03-24 23:41:40.372,8.194516752855005
2025-03-24 23:40:57,2025-03-24 23:41:40.473,8.300453121523075
2025-03-24 23:40:57,2025-03-24 23:41:40.604,8.27377130207394
2025-03-24 23:40:57,2025-03-24 23:41:40.705,8.208702208074234
2025-03-24 23:40:57,2025-03-24 23:41:40.805,8.23542402752527
2025-03-24 23:40:57,2025-03-24 23:41:40.906,8.325462213620035
2025-03-24 23:40:57,2025-03-24 23:41:41.040,8.212922208274671
2025-03-24 23:40:57,2025-03-24 23:41:41.171,8.318253122368532
2025-03-24 23:40:57,2025-03-24 23:41:41.272,8.210589480891146
2025-03-24 23:40:57,2025-03-24 23:41:41.406,8.342940396268387
2025-03-24 23:40:57,2025-03-24 23:41:41.539,8.297025848633018
2025-03-24 23:40:57,2025-03-24 23:41:41.672,8.297011303177781
2025-03-24 23:40:57,2025-03-24 23:41:41.772,8.251985846493731
2025-03-24 23:40:57,2025-03-24 23:41:41.904,8.183698570522989
2025-03-24 23:40:57,2025-03-24 23:41:42.005,8.251744028300429
2025-03-24 23:40:57,2025-03-24 23:41:42.106,8.215213117474393
2025-03-24 23:40:57,2025-03-24 23:41:42.227,8.257545846757818
2025-03-24 23:40:57,2025-03-24 23:41:42.339,8.148422205211086
2025-03-24 23:40:57,2025-03-24 23:41:42.471,8.143945841362108
2025-03-24 23:40:57,2025-03-24 23:41:42.572,8.20340766236821
2025-03-24 23:40:57,2025-03-24 23:41:42.706,8.24116584597981
2025-03-24 23:40:57,2025-03-24 23:41:42.839,8.319773122440727
2025-03-24 23:40:57,2025-03-24 23:41:42.940,8.216533117537091
2025-03-24 23:40:57,2025-03-24 23:41:43.064,8.250922210079574
2025-03-24 23:40:57,2025-03-24 23:41:43.168,8.261798574232538
2025-03-24 23:40:57,2025-03-24 23:41:43.273,8.11901674926895
2025-03-24 23:40:57,2025-03-24 23:41:43.405,8.220951299565124
2025-03-24 23:40:57,2025-03-24 23:41:43.540,8.194553116493095
2025-03-24 23:40:57,2025-03-24 23:41:43.640,8.244193118850871
2025-03-24 23:40:57,2025-03-24 23:41:43.741,8.425384036547886
2025-03-24 23:40:57,2025-03-24 23:41:43.873,8.397793126146478
