source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,0,1,0.8294380307197571,318,410,325,420,321,415,7,10,1.0,175.0,23.9840297106088,24.653001170954667,15.40800073184073,30.81600146368146,3.7391116571247225,35,70,0.5,0,0.0
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,1,1,0.7866069674491882,363,411,370,421,366,416,7,10,46.0,176.0,10.14630048192339,10.104000479914248,8.0040003801696,12.840000609867275,1.4263648412701275,70,70,1.0,9199,9.199000436929055
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,2,0,0.7199720144271851,413,411,420,421,416,416,7,10,96.0,176.0,11.414341451243011,11.629000552347861,8.560000406578183,12.326000585453585,0.9817826541000602,44,70,0.6285714285714286,0,0.0
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,3,1,0.611792266368866,198,410,206,421,202,415,8,11,-118.0,175.0,9.739859286147881,8.109000385156833,6.62700031476561,21.252001009415835,3.790883346295626,85,88,0.9659090909090909,8443,8.443000401020981
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,4,0,0.5640643835067749,216,412,223,422,219,417,7,10,-101.0,177.0,16.262572201002122,12.578000597422943,7.901000375277363,38.520001829601824,8.036573047545849,63,70,0.9,13113,13.113000622834079
sample_2458_20250530_153026_044_metadata.json,sample_2458_20250530_153026_044,20250530_153026_044,2025-05-30T15:22:04.397580,2458,640,480,0.0010000000474974513,320,240,5,0,0.526868462562561,269,411,278,422,273,416,9,11,-47.0,176.0,15.405268173571406,9.943500472290907,6.420000304933637,44.0230020909803,10.201107641064675,86,99,0.8686868686868687,9482,9.482000450370833
sample_2459_20250530_153026_547_metadata.json,sample_2459_20250530_153026_547,20250530_153026_547,2025-05-30T15:22:04.397580,2459,640,480,0.0010000000474974513,320,240,0,1,0.8368217349052429,318,410,325,420,321,415,7,10,1.0,175.0,19.037935686862077,19.88100094429683,13.398000636370853,24.653001170954667,3.1206455413521,46,70,0.6571428571428571,0,0.0
sample_2459_20250530_153026_547_metadata.json,sample_2459_20250530_153026_547,20250530_153026_547,2025-05-30T15:22:04.397580,2459,640,480,0.0010000000474974513,320,240,1,1,0.7518286108970642,363,411,370,421,366,416,7,10,46.0,176.0,11.140627394823024,11.20600053225644,8.329000395606272,14.33300068078097,1.8336122698857962,67,70,0.9571428571428572,10272,10.27200048789382
sample_2459_20250530_153026_547_metadata.json,sample_2459_20250530_153026_547,20250530_153026_547,2025-05-30T15:22:04.397580,2459,640,480,0.0010000000474974513,320,240,2,0,0.7372007369995117,413,411,420,421,416,416,7,10,96.0,176.0,10.052018334588086,10.27200048789382,8.109000385156833,11.413000542088412,1.0032648697471427,56,70,0.8,0,0.0
sample_2459_20250530_153026_547_metadata.json,sample_2459_20250530_153026_547,20250530_153026_547,2025-05-30T15:22:04.397580,2459,640,480,0.0010000000474974513,320,240,3,0,0.5316272377967834,216,412,223,422,219,417,7,10,-101.0,177.0,15.32509908855885,11.629000552347861,7.609000361408107,36.2540017219726,7.61453974518694,61,70,0.8714285714285714,12578,12.578000597422943
sample_2460_20250530_153026_651_metadata.json,sample_2460_20250530_153026_651,20250530_153026_651,2025-05-30T15:22:04.397580,2460,640,480,0.0010000000474974513,320,240,0,1,0.8354907631874084,318,410,325,420,321,415,7,10,1.0,175.0,20.430025970374118,20.212500960042235,14.6740006969776,24.653001170954667,2.7258716092697393,40,70,0.5714285714285714,0,0.0
sample_2460_20250530_153026_651_metadata.json,sample_2460_20250530_153026_651,20250530_153026_651,2025-05-30T15:22:04.397580,2460,640,480,0.0010000000474974513,320,240,1,1,0.7521459460258484,363,411,370,420,366,415,7,9,46.0,175.0,13.57792221354412,14.33300068078097,8.932000424247235,17.120000813156366,2.7200751486575974,51,63,0.8095238095238095,12326,12.326000585453585
sample_2460_20250530_153026_651_metadata.json,sample_2460_20250530_153026_651,20250530_153026_651,2025-05-30T15:22:04.397580,2460,640,480,0.0010000000474974513,320,240,2,0,0.7146455645561218,413,411,420,421,416,416,7,10,96.0,176.0,10.107238575306145,10.27200048789382,8.443000401020981,10.813000513589941,0.5985442468509012,42,70,0.6,0,0.0
sample_2460_20250530_153026_651_metadata.json,sample_2460_20250530_153026_651,20250530_153026_651,2025-05-30T15:22:04.397580,2460,640,480,0.0010000000474974513,320,240,3,0,0.6724001169204712,216,412,223,422,219,417,7,10,-101.0,177.0,15.711623697081718,12.578000597422943,7.704000365920365,38.520001829601824,7.877639616869992,61,70,0.8714285714285714,12840,12.840000609867275
sample_2460_20250530_153026_651_metadata.json,sample_2460_20250530_153026_651,20250530_153026_651,2025-05-30T15:22:04.397580,2460,640,480,0.0010000000474974513,320,240,4,0,0.5179478526115417,270,411,277,422,273,416,7,11,-47.0,176.0,13.034433051534752,9.482000450370833,6.773000321700238,36.2540017219726,7.34543682163668,74,77,0.961038961038961,9482,9.482000450370833
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,0,1,0.8324263691902161,318,410,325,420,321,415,7,10,1.0,175.0,18.194695308646057,18.1270008609863,15.032000713981688,23.704001125879586,2.424715067709676,36,70,0.5142857142857142,0,0.0
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,1,1,0.7614904046058655,363,411,370,421,366,416,7,10,46.0,176.0,14.240983132550722,16.219000770361163,9.063000430469401,18.1270008609863,3.154295959082374,57,70,0.8142857142857143,11852,11.852000562939793
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,2,0,0.7259836792945862,413,411,420,421,416,416,7,10,96.0,176.0,9.980239604470706,9.941000472172163,8.329000395606272,10.626000504707918,0.6020906683429915,46,70,0.6571428571428571,0,0.0
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,3,0,0.6930855512619019,216,412,223,422,219,417,7,10,-101.0,177.0,14.759705619081153,11.413000542088412,7.609000361408107,34.24000162631273,7.009917613034501,61,70,0.8714285714285714,12085,12.085000574006699
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,4,1,0.6242179870605469,197,410,205,421,201,415,8,11,-119.0,175.0,10.053070244937052,8.111000385251828,6.289000298711471,24.653001170954667,4.233696337077418,86,88,0.9772727272727273,8218,8.218000390334055
sample_2461_20250530_153026_781_metadata.json,sample_2461_20250530_153026_781,20250530_153026_781,2025-05-30T15:22:04.397580,2461,640,480,0.0010000000474974513,320,240,5,0,0.5555114150047302,270,411,278,422,274,416,8,11,-46.0,176.0,14.423114609111785,10.104000479914248,6.62700031476561,41.08800195157528,8.84122156817538,79,88,0.8977272727272727,9783,9.783000464667566
sample_2462_20250530_153026_888_metadata.json,sample_2462_20250530_153026_888,20250530_153026_888,2025-05-30T15:22:04.397580,2462,640,480,0.0010000000474974513,320,240,0,1,0.82957923412323,318,410,325,420,321,415,7,10,1.0,175.0,19.281810439646332,18.6760008870624,14.33300068078097,24.653001170954667,2.5701041985105366,42,70,0.6,0,0.0
sample_2462_20250530_153026_888_metadata.json,sample_2462_20250530_153026_888,20250530_153026_888,2025-05-30T15:22:04.397580,2462,640,480,0.0010000000474974513,320,240,1,1,0.7798665761947632,363,411,370,421,366,416,7,10,46.0,176.0,11.261357677742906,11.00950052292319,8.329000395606272,14.33300068078097,2.070956565009176,70,70,1.0,10104,10.104000479914248
sample_2462_20250530_153026_888_metadata.json,sample_2462_20250530_153026_888,20250530_153026_888,2025-05-30T15:22:04.397580,2462,640,480,0.0010000000474974513,320,240,2,0,0.6959390044212341,216,412,223,422,219,417,7,10,-101.0,177.0,17.45417940045757,13.696000650525093,7.704000365920365,41.08800195157528,9.136440534900231,56,70,0.8,13696,13.696000650525093
sample_2462_20250530_153026_888_metadata.json,sample_2462_20250530_153026_888,20250530_153026_888,2025-05-30T15:22:04.397580,2462,640,480,0.0010000000474974513,320,240,3,0,0.6937552094459534,413,411,420,421,416,416,7,10,96.0,176.0,9.563092761914818,9.941000472172163,7.704000365920365,11.20600053225644,1.0483420333829987,65,70,0.9285714285714286,0,0.0
sample_2462_20250530_153026_888_metadata.json,sample_2462_20250530_153026_888,20250530_153026_888,2025-05-30T15:22:04.397580,2462,640,480,0.0010000000474974513,320,240,4,0,0.5349328517913818,270,411,278,422,274,416,8,11,-46.0,176.0,16.905512998090693,10.27200048789382,6.699000318185426,61.63200292736292,13.086827330103247,82,88,0.9318181818181818,10272,10.27200048789382
sample_2463_20250530_153026_989_metadata.json,sample_2463_20250530_153026_989,20250530_153026_989,2025-05-30T15:22:04.397580,2463,640,480,0.0010000000474974513,320,240,0,1,0.840930163860321,318,410,325,420,321,415,7,10,1.0,175.0,17.483236124526766,17.392000826075673,13.696000650525093,22.0110010454664,2.519496685382085,34,70,0.4857142857142857,0,0.0
sample_2463_20250530_153026_989_metadata.json,sample_2463_20250530_153026_989,20250530_153026_989,2025-05-30T15:22:04.397580,2463,640,480,0.0010000000474974513,320,240,1,1,0.7808610200881958,363,411,370,421,366,416,7,10,46.0,176.0,10.99208623638177,10.813000513589941,8.109000385156833,14.33300068078097,1.9506097317315048,70,70,1.0,9783,9.783000464667566
