source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_1509_20250530_152752_951_metadata.json,sample_1509_20250530_152752_951,20250530_152752_951,2025-05-30T15:22:04.397580,1509,640,480,0.0010000000474974513,320,240,3,1,0.6946757435798645,576,456,587,469,581,462,11,13,261.0,222.0,4.7640491773291345,4.778000226942822,4.565000216825865,5.052000239957124,0.12302841967866532,143,143,1.0,4705,4.705000223475508
sample_1509_20250530_152752_951_metadata.json,sample_1509_20250530_152752_951,20250530_152752_951,2025-05-30T15:22:04.397580,1509,640,480,0.0010000000474974513,320,240,4,1,0.6549463272094727,479,429,484,439,481,434,5,10,161.0,194.0,5.824500276648905,5.7600002735853195,5.406000256771222,6.699000318185426,0.31791775603337347,50,50,1.0,5760,5.7600002735853195
sample_1509_20250530_152752_951_metadata.json,sample_1509_20250530_152752_951,20250530_152752_951,2025-05-30T15:22:04.397580,1509,640,480,0.0010000000474974513,320,240,5,0,0.5118405222892761,443,444,452,454,447,449,9,10,127.0,209.0,5.0479002397623844,5.052000239957124,4.891000232310034,5.1790002459893,0.08682550601011668,90,90,1.0,5011,5.0110002380097285
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,0,1,0.8738641142845154,400,441,408,452,404,446,8,11,84.0,206.0,7.339605286884133,6.354000301798806,5.13600024394691,13.398000636370853,2.318141387018989,81,88,0.9204545454545454,6699,6.699000318185426
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,1,1,0.8181546330451965,317,432,325,443,321,437,8,11,1.0,197.0,9.500823236074995,9.3380004435312,5.707000271067955,17.60900083638262,2.9598145923437427,79,88,0.8977272727272727,9338,9.3380004435312
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,2,1,0.8087034225463867,494,448,502,459,498,453,8,11,178.0,213.0,5.546741004196789,5.052000239957124,4.815000228700228,10.626000504707918,1.1404179955080946,81,88,0.9204545454545454,5179,5.1790002459893
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,3,1,0.7593859434127808,577,457,586,469,581,463,9,12,261.0,223.0,4.70283355670593,4.705000223475508,4.5990002184407786,4.853000230505131,0.07064091847454038,108,108,1.0,4669,4.6690002217656
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,4,0,0.7519140839576721,534,453,544,465,539,459,10,12,219.0,219.0,5.783708608044738,5.430000257911161,4.970000236062333,7.901000375277363,0.8405673027086258,120,120,1.0,5406,5.406000256771222
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,5,1,0.5874202251434326,479,429,484,439,481,434,5,10,161.0,194.0,5.8070402758196,5.814000276150182,5.406000256771222,6.557000311440788,0.2836023378614264,50,50,1.0,5707,5.707000271067955
sample_1510_20250530_152753_045_metadata.json,sample_1510_20250530_152753_045,20250530_152753_045,2025-05-30T15:22:04.397580,1510,640,480,0.0010000000474974513,320,240,6,0,0.5341839790344238,443,444,452,455,447,449,9,11,127.0,209.0,5.0797174129907905,5.052000239957124,5.0110002380097285,5.1790002459893,0.043865047739269164,99,99,1.0,5052,5.052000239957124
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,0,1,0.8707528114318848,400,441,408,452,404,446,8,11,84.0,206.0,7.132193109845316,6.225000295671634,5.094000241952017,13.113000622834079,2.1476111168951624,83,88,0.9431818181818182,6488,6.488000308163464
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,1,1,0.8226585388183594,493,448,502,460,497,454,9,12,177.0,214.0,5.25259620908088,4.891000232310034,4.778000226942822,9.482000450370833,0.874339987889519,99,108,0.9166666666666666,4778,4.778000226942822
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,2,1,0.8220211863517761,576,457,586,469,581,463,10,12,261.0,223.0,5.031491905649697,4.970000236062333,4.634000220103189,6.042000286979601,0.3162751061437224,120,120,1.0,4931,4.931000234209932
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,3,1,0.8083876371383667,317,432,325,443,321,437,8,11,1.0,197.0,8.645111521731856,8.109000385156833,5.65400026855059,14.33300068078097,2.3234667572592884,81,88,0.9204545454545454,8109,8.109000385156833
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,4,0,0.7868669033050537,534,453,544,466,539,459,10,13,219.0,219.0,6.049392595023024,5.5030002613784745,4.970000236062333,10.626000504707918,1.2303917690266926,130,130,1.0,5503,5.5030002613784745
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,5,1,0.5985692739486694,479,429,484,439,481,434,5,10,161.0,194.0,5.944960282370448,5.870000278810039,5.60300026612822,6.773000321700238,0.2572022641506054,50,50,1.0,5870,5.870000278810039
sample_1511_20250530_152753_141_metadata.json,sample_1511_20250530_152753_141,20250530_152753_141,2025-05-30T15:22:04.397580,1511,640,480,0.0010000000474974513,320,240,6,0,0.5296441316604614,443,445,451,454,447,449,8,9,127.0,209.0,5.121403021031357,5.13600024394691,5.0110002380097285,5.223000248079188,0.06162648977466393,72,72,1.0,5094,5.094000241952017
sample_1512_20250530_152753_235_metadata.json,sample_1512_20250530_152753_235,20250530_152753_235,2025-05-30T15:22:04.397580,1512,640,480,0.0010000000474974513,320,240,0,1,0.8709676265716553,400,441,408,452,404,446,8,11,84.0,206.0,7.261451564412621,6.225000295671634,5.094000241952017,13.696000650525093,2.3169935737958625,82,88,0.9318181818181818,6557,6.557000311440788
sample_1512_20250530_152753_235_metadata.json,sample_1512_20250530_152753_235,20250530_152753_235,2025-05-30T15:22:04.397580,1512,640,480,0.0010000000474974513,320,240,1,1,0.8206995129585266,493,448,502,459,497,453,9,11,177.0,213.0,5.400489145398347,5.052000239957124,4.853000230505131,11.006000522756949,0.9998548507766725,90,99,0.9090909090909091,4970,4.970000236062333
sample_1512_20250530_152753_235_metadata.json,sample_1512_20250530_152753_235,20250530_152753_235,2025-05-30T15:22:04.397580,1512,640,480,0.0010000000474974513,320,240,2,1,0.8055794835090637,317,432,325,443,321,437,8,11,1.0,197.0,8.984864624289013,8.443000401020981,5.707000271067955,15.40800073184073,2.531489916089962,81,88,0.9204545454545454,8443,8.443000401020981
