source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_0000_20250530_152236_445_metadata.json,sample_0000_20250530_152236_445,20250530_152236_445,2025-05-30T15:22:04.397580,0,640,480,0.0010000000474974513,320,240,0,1,0.8380716443061829,257,462,267,476,262,469,10,14,-58.0,229.0,5.24395024907426,5.1790002459893,4.778000226942822,6.163000292726792,0.3537598288826615,140,140,1.0,5011,5.0110002380097285
sample_0000_20250530_152236_445_metadata.json,sample_0000_20250530_152236_445,20250530_152236_445,2025-05-30T15:22:04.397580,0,640,480,0.0010000000474974513,320,240,1,1,0.838057279586792,193,464,203,478,198,471,10,14,-122.0,231.0,5.6438502680684905,5.478500260214787,4.853000230505131,7.426000352716073,0.6507669073716851,140,140,1.0,5406,5.406000256771222
sample_0000_20250530_152236_445_metadata.json,sample_0000_20250530_152236_445,20250530_152236_445,2025-05-30T15:22:04.397580,0,640,480,0.0010000000474974513,320,240,2,0,0.8379469513893127,307,462,317,476,312,469,10,14,-8.0,229.0,12.517236958173187,12.326000585453585,4.6690002217656,19.260000914800912,4.611128990167399,55,140,0.39285714285714285,0,0.0
sample_0000_20250530_152236_445_metadata.json,sample_0000_20250530_152236_445,20250530_152236_445,2025-05-30T15:22:04.397580,0,640,480,0.0010000000474974513,320,240,3,0,0.8036090135574341,212,464,222,479,217,471,10,15,-103.0,231.0,4.922433567136371,4.853000230505131,4.634000220103189,5.55200026370585,0.2203120744906229,150,150,1.0,4815,4.815000228700228
sample_0001_20250530_152236_871_metadata.json,sample_0001_20250530_152236_871,20250530_152236_871,2025-05-30T15:22:04.397580,1,640,480,0.0010000000474974513,320,240,0,1,0.8565902709960938,257,462,267,476,262,469,10,14,-58.0,229.0,5.26634310728072,5.1790002459893,4.741000225185417,6.225000295671634,0.3661635985454864,140,140,1.0,5011,5.0110002380097285
sample_0001_20250530_152236_871_metadata.json,sample_0001_20250530_152236_871,20250530_152236_871,2025-05-30T15:22:04.397580,1,640,480,0.0010000000474974513,320,240,1,1,0.8396252989768982,193,464,203,478,198,471,10,14,-122.0,231.0,5.562571692779394,5.406000256771222,4.741000225185417,8.329000395606272,0.741595671507654,140,140,1.0,5313,5.313000252353959
sample_0001_20250530_152236_871_metadata.json,sample_0001_20250530_152236_871,20250530_152236_871,2025-05-30T15:22:04.397580,1,640,480,0.0010000000474974513,320,240,2,0,0.8208933472633362,307,462,318,477,312,469,11,15,-8.0,229.0,10.651823290744561,10.27200048789382,4.499000213691033,18.1270008609863,4.657005065566705,79,165,0.47878787878787876,0,0.0
sample_0001_20250530_152236_871_metadata.json,sample_0001_20250530_152236_871,20250530_152236_871,2025-05-30T15:22:04.397580,1,640,480,0.0010000000474974513,320,240,3,0,0.8131157755851746,212,464,222,478,217,471,10,14,-103.0,231.0,5.015235952496629,4.891000232310034,4.634000220103189,5.984000284224749,0.35788881877776,140,140,1.0,4778,4.778000226942822
sample_0002_20250530_152237_112_metadata.json,sample_0002_20250530_152237_112,20250530_152237_112,2025-05-30T15:22:04.397580,2,640,480,0.0010000000474974513,320,240,0,1,0.8427719473838806,193,464,203,478,198,471,10,14,-122.0,231.0,5.373022477427083,5.1790002459893,4.778000226942822,8.560000406578183,0.7170077613419137,135,140,0.9642857142857143,5052,5.052000239957124
sample_0002_20250530_152237_112_metadata.json,sample_0002_20250530_152237_112,20250530_152237_112,2025-05-30T15:22:04.397580,2,640,480,0.0010000000474974513,320,240,1,1,0.8411891460418701,257,462,267,476,262,469,10,14,-58.0,229.0,5.202957389984347,5.1790002459893,4.815000228700228,5.984000284224749,0.2566086322257573,140,140,1.0,5011,5.0110002380097285
