source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,0,0,0.8219060897827148,248,389,254,398,251,393,6,9,-69.0,153.0,18.892649045500782,17.17300081567373,11.413000542088412,34.24000162631273,6.336661938583334,54,54,1.0,15803,15.803000750602223
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,1,1,0.8189107179641724,223,389,229,398,226,393,6,9,-94.0,153.0,11.437963506237052,11.20600053225644,10.446000496158376,13.696000650525093,0.902381582495086,54,54,1.0,11206,11.20600053225644
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,2,1,0.8085014820098877,326,388,332,397,329,392,6,9,9.0,152.0,10.51198198077381,10.446000496158376,9.630000457400456,12.326000585453585,0.6562023625087104,54,54,1.0,10272,10.27200048789382
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,3,1,0.8000860810279846,362,388,367,397,364,392,5,9,44.0,152.0,9.628933790683126,9.630000457400456,8.805000418215059,10.813000513589941,0.6676165683536875,45,45,1.0,9630,9.630000457400456
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,4,1,0.7745168805122375,198,390,203,399,200,394,5,9,-120.0,154.0,11.33266720493945,11.20600053225644,9.630000457400456,13.696000650525093,1.216259478196369,45,45,1.0,10626,10.626000504707918
sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000000_20250530_153404_687,20250530_153404_687,2025-05-30T15:34:02.468948,0,640,480,0.0010000000474974513,320,240,5,0,0.7266414761543274,393,388,398,396,395,392,5,8,75.0,152.0,9.835275467150495,9.862000468419865,9.063000430469401,11.006000522756949,0.5728529309941345,40,40,1.0,9630,9.630000457400456
sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189,20250530_153405_189,2025-05-30T15:34:02.468948,1,640,480,0.0010000000474974513,320,240,0,0,0.8350104689598083,248,389,254,398,251,393,6,9,-69.0,153.0,30.85489035441747,30.81600146368146,18.1270008609863,51.3600024394691,9.684588002916426,36,54,0.6666666666666666,28014,28.0140013305936
sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189,20250530_153405_189,2025-05-30T15:34:02.468948,1,640,480,0.0010000000474974513,320,240,1,1,0.8334797620773315,223,389,229,397,226,393,6,8,-94.0,153.0,11.690500555268954,11.413000542088412,10.626000504707918,14.33300068078097,0.9426272466219154,48,48,1.0,11629,11.629000552347861
sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189,20250530_153405_189,2025-05-30T15:34:02.468948,1,640,480,0.0010000000474974513,320,240,2,1,0.8067505955696106,326,388,332,397,329,392,6,9,9.0,152.0,11.229722755605406,10.813000513589941,9.783000464667566,13.696000650525093,1.1789180064699378,54,54,1.0,10813,10.813000513589941
sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189_metadata.json,sample_00000000000000000000000000000000000000000000000000000000000000001_20250530_153405_189,20250530_153405_189,2025-05-30T15:34:02.468948,1,640,480,0.0010000000474974513,320,240,3,1,0.7697898745536804,362,388,367,396,364,392,5,8,44.0,152.0,10.110275480212294,10.104000479914248,9.3380004435312,11.20600053225644,0.5679939524519435,40,40,1.0,9941,9.941000472172163
