source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,0,1,0.8989312648773193,417,423,425,434,421,428,8,11,101.0,188.0,9.075614888899882,9.063000430469401,6.92500032891985,11.629000552347861,1.2008868963186137,83,88,0.9431818181818182,8681,8.681000412325375
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,1,1,0.8618532419204712,330,424,338,435,334,429,8,11,14.0,189.0,8.988648154210585,8.22350039059529,6.62700031476561,14.0070006652968,2.0027509024799013,88,88,1.0,8004,8.0040003801696
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,2,1,0.8479446768760681,162,425,170,436,166,430,8,11,-154.0,190.0,7.012648060355621,6.886500327091198,6.289000298711471,8.218000390334055,0.5468875422433958,88,88,1.0,6848,6.8480003252625465
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,3,1,0.821936309337616,264,424,271,435,267,429,7,11,-53.0,189.0,7.405870481630085,7.084000336471945,6.102000289829448,11.006000522756949,1.0171248264489845,77,77,1.0,6925,6.92500032891985
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,4,0,0.757033109664917,375,425,383,436,379,430,8,11,59.0,190.0,7.572346513513296,6.700000318232924,5.926000281469896,13.398000636370853,2.1198172301168423,78,88,0.8863636363636364,6557,6.557000311440788
sample_2005_20250530_152853_132_metadata.json,sample_2005_20250530_152853_132,20250530_152853_132,2025-05-30T15:22:04.397580,2005,640,480,0.0010000000474974513,320,240,5,0,0.7014190554618835,195,425,203,436,199,430,8,11,-121.0,190.0,17.257778597478236,16.219000770361163,6.488000308163464,41.08800195157528,11.223191520961272,45,88,0.5113636363636364,0,0.0
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,0,1,0.897473931312561,417,423,425,434,421,428,8,11,101.0,188.0,8.196182207479564,8.218000390334055,7.004000332672149,9.783000464667566,0.78666196581237,88,88,1.0,7901,7.901000375277363
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,1,1,0.8663578629493713,162,425,170,436,166,430,8,11,-154.0,190.0,6.446738942567291,6.420000304933637,6.225000295671634,6.773000321700238,0.15704389929129903,88,88,1.0,6354,6.354000301798806
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,2,1,0.8628594279289246,330,424,338,435,334,429,8,11,14.0,189.0,9.110614069094565,8.562000406673178,6.699000318185426,14.0070006652968,2.012005892772468,88,88,1.0,8218,8.218000390334055
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,3,1,0.8233563303947449,264,424,271,435,267,429,7,11,-53.0,189.0,8.936901832930744,7.166000340366736,5.926000281469896,20.54400097578764,3.220429247610896,71,77,0.922077922077922,7166,7.166000340366736
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,4,0,0.7694629430770874,375,425,383,436,379,430,8,11,59.0,190.0,10.170453608070602,8.218000390334055,5.926000281469896,19.88100094429683,4.5150496083196705,64,88,0.7272727272727273,9199,9.199000436929055
sample_2006_20250530_152853_637_metadata.json,sample_2006_20250530_152853_637,20250530_152853_637,2025-05-30T15:22:04.397580,2006,640,480,0.0010000000474974513,320,240,5,0,0.6828045845031738,195,425,203,436,199,430,8,11,-121.0,190.0,12.061163072874479,9.484000450465828,6.289000298711471,28.0140013305936,6.043237080023852,80,88,0.9090909090909091,10626,10.626000504707918
sample_2007_20250530_152853_734_metadata.json,sample_2007_20250530_152853_734,20250530_152853_734,2025-05-30T15:22:04.397580,2007,640,480,0.0010000000474974513,320,240,0,1,0.897746205329895,417,423,425,434,421,428,8,11,101.0,188.0,8.801305973595138,8.805000418215059,7.084000336471945,10.813000513589941,0.9369592461361433,72,88,0.8181818181818182,8218,8.218000390334055
sample_2007_20250530_152853_734_metadata.json,sample_2007_20250530_152853_734,20250530_152853_734,2025-05-30T15:22:04.397580,2007,640,480,0.0010000000474974513,320,240,1,1,0.8746811747550964,162,425,170,436,166,430,8,11,-154.0,190.0,7.018307151533505,6.92500032891985,6.354000301798806,8.443000401020981,0.5176148637966415,88,88,1.0,6925,6.92500032891985
sample_2007_20250530_152853_734_metadata.json,sample_2007_20250530_152853_734,20250530_152853_734,2025-05-30T15:22:04.397580,2007,640,480,0.0010000000474974513,320,240,2,1,0.8640049695968628,330,424,338,435,334,429,8,11,14.0,189.0,8.10368220308605,7.658500363759231,6.62700031476561,10.813000513589941,1.2272479637640408,88,88,1.0,7516,7.516000356990844
sample_2007_20250530_152853_734_metadata.json,sample_2007_20250530_152853_734,20250530_152853_734,2025-05-30T15:22:04.397580,2007,640,480,0.0010000000474974513,320,240,3,1,0.8216234445571899,264,424,271,435,267,429,7,11,-53.0,189.0,7.207402939735851,7.004000332672149,5.984000284224749,10.446000496158376,0.9100138187682798,77,77,1.0,6773,6.773000321700238
