source_file,sample_id,timestamp,session_start,sample_count,camera_width,camera_height,depth_scale,origin_x,origin_y,detection_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,rel_x,rel_y,mean_depth,median_depth,min_depth,max_depth,std_depth,valid_pixels,total_pixels,fill_ratio,center_depth_raw,center_depth_meters
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,0,1,0.8554481267929077,193,464,203,478,198,471,10,14,-122.0,231.0,5.692863579749016,5.454000259051099,4.705000223475508,9.941000472172163,1.0149198501300045,139,140,0.9928571428571429,5268,5.2680002502165735
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,1,1,0.846096932888031,78,468,90,480,84,474,12,12,-236.0,234.0,6.571391920515961,6.289000298711471,4.705000223475508,10.813000513589941,1.6100647106930859,143,144,0.9930555555555556,5654,5.65400026855059
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,2,1,0.8406006693840027,368,461,378,476,373,468,10,15,53.0,228.0,5.5978135992152,5.094000241952017,4.532000215258449,8.932000424247235,1.1751587196388913,150,150,1.0,5011,5.0110002380097285
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,3,1,0.8397634029388428,257,462,267,476,262,469,10,14,-58.0,229.0,5.382643112804674,5.2680002502165735,4.815000228700228,6.62700031476561,0.45259613712073976,140,140,1.0,5094,5.094000241952017
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,4,0,0.8142682909965515,307,462,317,477,312,469,10,15,-8.0,229.0,10.371513650515178,10.27200048789382,4.532000215258449,18.6760008870624,5.066604661275129,76,150,0.5066666666666667,0,0.0
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,5,0,0.8080735206604004,402,462,413,475,407,468,11,13,87.0,228.0,5.709825446027318,5.406000256771222,4.970000236062333,7.426000352716073,0.7121403153880874,143,143,1.0,5359,5.3590002545388415
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,6,0,0.8067435622215271,212,464,222,479,217,471,10,15,-103.0,231.0,4.905040232976899,4.853000230505131,4.634000220103189,5.454000259051099,0.22709191230048262,150,150,1.0,4741,4.741000225185417
sample_0496_20250530_152356_036_metadata.json,sample_0496_20250530_152356_036,20250530_152356_036,2025-05-30T15:22:04.397580,496,640,480,0.0010000000474974513,320,240,7,1,0.5188340544700623,65,437,73,449,69,443,8,12,-251.0,203.0,19.01246965304381,18.6760008870624,13.696000650525093,23.704001125879586,2.7941193512431965,96,96,1.0,22011,22.0110010454664
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,0,1,0.8516652584075928,79,468,90,480,84,474,11,12,-236.0,234.0,6.266795752202267,6.0735002884757705,4.741000225185417,9.783000464667566,1.3117979942393219,132,132,1.0,5654,5.65400026855059
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,1,1,0.8468831777572632,193,464,203,478,198,471,10,14,-122.0,231.0,5.522928833753602,5.3590002545388415,4.778000226942822,8.329000395606272,0.7212599501874393,140,140,1.0,5268,5.2680002502165735
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,2,1,0.8423572778701782,257,462,267,476,262,469,10,14,-58.0,229.0,5.249343106473264,5.1790002459893,4.815000228700228,6.163000292726792,0.357347222511508,140,140,1.0,5052,5.052000239957124
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,3,1,0.8362665176391602,368,461,378,476,373,468,10,15,53.0,228.0,5.772620274184737,5.223500248102937,4.565000216825865,9.3380004435312,1.342329003423881,150,150,1.0,5094,5.094000241952017
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,4,0,0.8219991326332092,212,464,222,479,217,471,10,15,-103.0,231.0,4.837053563081039,4.778000226942822,4.634000220103189,5.2680002502165735,0.18808097684051264,150,150,1.0,4705,4.705000223475508
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,5,0,0.8005442023277283,402,462,413,476,407,469,11,14,87.0,229.0,5.497766494896117,5.35950025456259,4.778000226942822,6.92500032891985,0.6046489962407523,154,154,1.0,5179,5.1790002459893
sample_0497_20250530_152356_557_metadata.json,sample_0497_20250530_152356_557,20250530_152356_557,2025-05-30T15:22:04.397580,497,640,480,0.0010000000474974513,320,240,6,0,0.7990744113922119,307,462,317,477,312,469,10,15,-8.0,229.0,10.574488597499329,10.446000496158376,4.532000215258449,21.252001009415835,6.030408202218009,84,150,0.56,0,0.0
sample_0498_20250530_152356_652_metadata.json,sample_0498_20250530_152356_652,20250530_152356_652,2025-05-30T15:22:04.397580,498,640,480,0.0010000000474974513,320,240,0,1,0.8482993245124817,78,468,90,480,84,474,12,12,-236.0,234.0,6.257569741663044,6.013000285602175,4.741000225185417,9.482000450370833,1.2974947129374619,144,144,1.0,5454,5.454000259051099
sample_0498_20250530_152356_652_metadata.json,sample_0498_20250530_152356_652,20250530_152356_652,2025-05-30T15:22:04.397580,498,640,480,0.0010000000474974513,320,240,1,1,0.8451379537582397,193,464,203,478,198,471,10,14,-122.0,231.0,5.53767883445419,5.313000252353959,4.6690002217656,9.199000436929055,0.8728338193478385,140,140,1.0,5179,5.1790002459893
