Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area
2025-04-08 19:56:11.997,47,56,198,639,479,0.95,163823
2025-04-08 19:56:12.170,48,55,201,638,479,0.94,162074
2025-04-08 19:56:12.342,49,60,190,639,479,0.93,167331
2025-04-08 19:56:12.513,50,74,198,638,479,0.92,158484
2025-04-08 19:56:12.685,51,77,183,638,479,0.89,166056
2025-04-08 19:56:12.865,52,69,152,637,479,0.89,185736
2025-04-08 19:56:13.033,53,60,137,639,479,0.90,198018
2025-04-08 19:56:13.208,54,61,132,638,478,0.72,199642
2025-04-08 19:56:13.383,55,41,133,638,479,0.92,206562
2025-04-08 19:56:13.552,56,45,155,638,479,0.93,192132
2025-04-08 19:56:13.727,57,70,177,638,479,0.93,171536
2025-04-08 19:56:13.898,58,82,174,637,479,0.92,169275
2025-04-08 19:56:14.072,59,71,143,638,479,0.92,190512
2025-04-08 19:56:14.245,60,31,94,637,478,0.92,232704
2025-04-08 19:56:14.418,61,30,71,638,479,0.94,248064
2025-04-08 19:56:14.593,62,17,0,639,478,0.95,297316
2025-04-08 19:56:14.765,63,1,1,592,478,0.96,281907
2025-04-08 19:56:14.937,64,1,0,608,478,0.96,290146
2025-04-08 19:56:15.110,65,9,0,639,479,0.96,301770
2025-04-08 19:56:15.284,66,32,0,638,478,0.96,289668
2025-04-08 19:56:15.460,67,60,0,639,478,0.95,276762
2025-04-08 19:56:15.630,68,56,0,638,478,0.96,278196
2025-04-08 19:56:15.803,69,30,0,638,479,0.97,291232
2025-04-08 19:56:15.975,70,13,0,639,478,0.97,299228
2025-04-08 19:56:16.148,71,9,0,639,478,0.97,301140
2025-04-08 19:56:16.321,72,25,0,638,479,0.96,293627
2025-04-08 19:56:16.493,73,46,0,639,479,0.97,284047
2025-04-08 19:56:16.666,74,106,4,639,479,0.96,253175
2025-04-08 19:56:16.842,75,120,6,639,479,0.96,245487
2025-04-08 19:56:17.012,76,119,30,638,479,0.96,233031
2025-04-08 19:56:17.187,77,81,65,630,479,0.94,227286
2025-04-08 19:56:17.360,78,55,58,608,479,0.96,232813
2025-04-08 19:56:17.533,79,58,60,596,479,0.96,225422
2025-04-08 19:56:17.706,80,78,56,599,479,0.95,220383
2025-04-08 19:56:17.881,81,85,51,605,479,0.96,222560
2025-04-08 19:56:18.051,82,93,49,604,479,0.96,219730
2025-04-08 19:56:18.225,83,101,48,603,479,0.95,216362
2025-04-08 19:56:18.398,84,104,52,610,479,0.96,216062
2025-04-08 19:56:18.570,85,93,51,610,479,0.96,221276
2025-04-08 19:56:18.744,86,103,56,604,480,0.95,212424
2025-04-08 19:56:18.917,87,162,68,638,479,0.95,195636
2025-04-08 19:56:19.089,88,199,70,639,479,0.96,179960
2025-04-08 19:56:19.262,89,213,69,639,479,0.96,174660
2025-04-08 19:56:19.436,90,212,63,639,479,0.97,177632
2025-04-08 19:56:19.608,91,191,61,639,479,0.96,187264
2025-04-08 19:56:19.783,92,145,61,634,479,0.96,204402
2025-04-08 19:56:19.957,93,83,56,573,479,0.95,207270
2025-04-08 19:56:20.126,94,39,51,527,479,0.95,208864
2025-04-08 19:56:20.302,95,11,49,503,479,0.96,211560
2025-04-08 19:56:20.473,96,7,51,497,480,0.95,210210
2025-04-08 19:56:20.648,97,18,56,498,479,0.96,203040
2025-04-08 19:56:20.820,98,34,64,509,479,0.96,197125
2025-04-08 19:56:20.993,99,50,69,526,479,0.94,195160
2025-04-08 19:56:21.165,100,80,69,553,479,0.95,193930
2025-04-08 19:56:21.340,101,92,71,565,479,0.95,192984
2025-04-08 19:56:21.512,102,97,70,573,479,0.96,194684
2025-04-08 19:56:21.685,103,99,71,576,479,0.96,194616
2025-04-08 19:56:21.858,104,100,71,581,479,0.96,196248
2025-04-08 19:56:22.030,105,106,67,586,479,0.95,197760
2025-04-08 19:56:22.204,106,98,65,581,480,0.96,200445
2025-04-08 19:56:22.376,107,95,63,574,479,0.95,199264
2025-04-08 19:56:22.550,108,75,59,565,479,0.96,205800
2025-04-08 19:56:22.722,109,85,58,571,479,0.96,204606
2025-04-08 19:56:22.897,110,87,56,579,479,0.96,208116
2025-04-08 19:56:23.068,111,88,53,580,479,0.96,209592
2025-04-08 19:56:23.264,112,84,54,576,479,0.96,209100
2025-04-08 19:56:23.459,113,81,54,574,479,0.95,209525
2025-04-08 19:56:23.633,114,81,54,572,480,0.95,209166
2025-04-08 19:56:23.805,115,81,54,571,479,0.96,208250
2025-04-08 19:56:23.977,116,77,54,569,479,0.96,209100
2025-04-08 19:56:24.150,117,67,53,563,480,0.96,211792
2025-04-08 19:56:24.325,118,63,51,558,480,0.96,212355
2025-04-08 19:56:24.497,119,56,52,552,479,0.96,211792
2025-04-08 19:56:24.669,120,54,51,550,479,0.96,212288
2025-04-08 19:56:24.843,121,49,51,549,479,0.96,214000
2025-04-08 19:56:25.013,122,49,50,548,479,0.95,214071
2025-04-08 19:56:25.189,123,52,52,550,479,0.96,212646
2025-04-08 19:56:25.361,124,55,53,552,479,0.96,211722
2025-04-08 19:56:25.535,125,66,53,558,479,0.96,209592
2025-04-08 19:56:25.707,126,70,54,564,480,0.96,210444
2025-04-08 19:56:25.883,127,78,53,569,479,0.96,209166
2025-04-08 19:56:26.052,128,82,53,574,479,0.96,209592
2025-04-08 19:56:26.225,129,84,53,576,479,0.96,209592
2025-04-08 19:56:26.399,130,83,53,576,479,0.96,210018
2025-04-08 19:56:26.573,131,83,52,576,479,0.96,210511
2025-04-08 19:56:26.745,132,81,52,575,479,0.96,210938
2025-04-08 19:56:26.919,133,80,52,574,479,0.96,210938
2025-04-08 19:56:27.090,134,79,51,573,479,0.96,211432
2025-04-08 19:56:27.263,135,78,52,573,479,0.96,211365
2025-04-08 19:56:27.438,136,77,51,572,479,0.96,211860
2025-04-08 19:56:27.611,137,74,51,571,480,0.96,213213
2025-04-08 19:56:27.786,138,72,51,570,480,0.96,213642
2025-04-08 19:56:27.955,139,73,50,570,479,0.96,213213
2025-04-08 19:56:28.132,140,73,50,570,479,0.96,213213
2025-04-08 19:56:28.304,141,73,49,570,479,0.95,213710
2025-04-08 19:56:28.476,142,71,49,570,479,0.96,214570
2025-04-08 19:56:28.651,143,70,48,570,479,0.96,215500
2025-04-08 19:56:28.822,144,69,47,571,479,0.95,216864
2025-04-08 19:56:28.994,145,68,48,579,479,0.96,220241
2025-04-08 19:56:29.169,146,69,49,588,479,0.96,223170
2025-04-08 19:56:29.343,147,74,50,608,479,0.96,229086
2025-04-08 19:56:29.514,148,77,51,598,479,0.96,222988
2025-04-08 19:56:29.688,149,76,50,590,479,0.95,220506
2025-04-08 19:56:29.861,150,73,48,592,479,0.96,223689
2025-04-08 19:56:30.034,151,73,47,592,479,0.95,224208
2025-04-08 19:56:30.206,152,73,46,592,479,0.96,224727
2025-04-08 19:56:30.382,153,73,45,592,479,0.95,225246
2025-04-08 19:56:30.551,154,70,42,571,480,0.96,219438
2025-04-08 19:56:30.726,155,65,43,566,479,0.96,218436
2025-04-08 19:56:30.900,156,66,41,546,479,0.96,210240
2025-04-08 19:56:31.072,157,60,38,545,479,0.96,213885
2025-04-08 19:56:31.244,158,59,38,558,479,0.95,220059
2025-04-08 19:56:31.417,159,70,41,567,479,0.95,217686
2025-04-08 19:56:31.591,160,93,44,575,479,0.96,209670
2025-04-08 19:56:31.764,161,98,47,580,479,0.95,208224
2025-04-08 19:56:31.935,162,110,50,583,479,0.95,202917
2025-04-08 19:56:32.108,163,115,49,589,479,0.96,203820
2025-04-08 19:56:32.283,164,127,52,595,479,0.96,199836
2025-04-08 19:56:32.455,165,139,59,598,479,0.96,192780
2025-04-08 19:56:32.629,166,145,62,600,479,0.96,189735
2025-04-08 19:56:32.801,167,150,61,602,479,0.95,188936
2025-04-08 19:56:32.973,168,153,62,608,479,0.95,189735
2025-04-08 19:56:33.147,169,155,64,614,479,0.95,190485
2025-04-08 19:56:33.320,170,160,67,620,479,0.95,189520
2025-04-08 19:56:33.493,171,164,68,622,479,0.95,188238
2025-04-08 19:56:33.666,172,166,70,622,479,0.96,186504
2025-04-08 19:56:33.841,173,168,71,620,479,0.96,184416
2025-04-08 19:56:34.012,174,175,71,620,479,0.95,181560
2025-04-08 19:56:34.185,175,179,71,626,479,0.96,182376
2025-04-08 19:56:34.360,176,185,69,629,479,0.96,182040
2025-04-08 19:56:34.533,177,188,70,629,479,0.96,180369
2025-04-08 19:56:34.705,178,191,71,631,479,0.96,179520
2025-04-08 19:56:34.876,179,194,69,636,479,0.96,181220
2025-04-08 19:56:35.051,180,193,69,638,479,0.96,182450
2025-04-08 19:56:35.222,181,190,68,639,479,0.96,184539
2025-04-08 19:56:35.398,182,188,67,639,479,0.96,185812
2025-04-08 19:56:35.571,183,183,66,638,479,0.96,187915
2025-04-08 19:56:35.744,184,173,64,632,479,0.96,190485
2025-04-08 19:56:35.915,185,155,62,617,479,0.96,192654
2025-04-08 19:56:36.090,186,129,56,597,479,0.96,197964
2025-04-08 19:56:36.262,187,106,51,578,479,0.95,202016
