Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle

276,59,416,158,0.7543703317642212,6.946561055564661,13860
2025-04-09 13:06:29.109,15,276,59,416,158,0.75,13860,26,132,6.95,134.72,6.947,26.00,132.00,6.95,-78.86
276,59,417,158,0.43048182129859924,6.844897714191744,13959
2025-04-09 13:06:32.289,16,276,59,417,158,0.43,13959,26,132,6.84,134.71,6.845,26.00,132.00,6.84,-78.86
275,59,413,158,0.7647092342376709,7.213525791178669,13662
2025-04-09 13:06:37.291,18,275,59,413,158,0.76,13662,24,132,7.21,134.36,7.214,24.00,132.00,7.21,-79.70
225,61,365,158,0.48248547315597534,6.2583651098671575,13580
2025-04-09 13:08:32.604,5,225,61,365,158,0.48,13580,-25,131,6.26,133.51,6.258,-25.00,131.00,6.26,-100.80
233,60,373,158,0.8582358360290527,6.220442749357433,13720
2025-04-09 13:08:42.380,9,233,60,373,158,0.86,13720,-17,131,6.22,132.24,6.220,-17.00,131.00,6.22,-97.39
234,61,373,157,0.30788829922676086,6.250953067964541,13344
2025-04-09 13:08:45.002,10,234,61,373,157,0.31,13344,-17,131,6.25,132.25,6.251,-17.00,131.00,6.25,-97.39
234,61,373,158,0.7281858921051025,6.288385435914665,13483
2025-04-09 13:08:47.606,11,234,61,373,158,0.73,13483,-17,131,6.29,132.25,6.288,-17.00,131.00,6.29,-97.39
232,61,372,157,0.8451823592185974,6.1317370618422204,13440
2025-04-09 13:08:50.567,12,232,61,372,157,0.85,13440,-18,131,6.13,132.37,6.132,-18.00,131.00,6.13,-97.82
