Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
325,212,458,478,0.9484313726425171,3.1868378841244707,35378
2025-04-09 11:53:41.327,58,325,212,458,478,0.95,35378,71,-105,3.19,21.00,3.187,21.00,0.00,0.43,55.93
326,216,452,479,0.9354826807975769,2.9097693459636416,33138
2025-04-09 11:53:42.312,59,326,216,452,479,0.94,33138,69,-107,2.91,19.11,2.910,19.00,-2.00,0.16,57.18
342,214,470,479,0.950366735458374,3.01538500994452,33920
2025-04-09 11:53:43.270,60,342,214,470,479,0.95,33920,86,-106,3.02,36.01,3.015,36.00,-1.00,0.26,50.95
472,206,601,479,0.9300092458724976,1.5517705076820307,35217
2025-04-09 11:53:44.304,61,472,206,601,479,0.93,35217,216,-102,1.55,166.03,1.552,166.00,3.00,-1.20,25.28
594,291,639,479,0.7890389561653137,2.0981079136690646,8460
2025-04-09 11:53:45.245,62,594,291,639,479,0.79,8460,296,-145,2.10,249.23,2.098,246.00,-40.00,-0.65,26.10
547,200,639,478,0.9006602168083191,1.8675159540707402,25576
2025-04-09 11:53:52.429,71,547,200,639,478,0.90,25576,273,-99,1.87,223.08,1.868,223.00,6.00,-0.88,19.93
311,194,436,479,0.6749258637428284,2.7858881077914472,35625
2025-04-09 11:53:53.482,72,311,194,436,479,0.67,35625,53,-96,2.79,9.49,2.786,3.00,9.00,0.03,61.10
