Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle
2025-05-29 20:30:10.741,1,166,438,189,467,0.01,667,-143,63,9.75,156.57,4.911,-143.00,63.00,9.75,-156.22
2025-05-29 20:30:11.238,2,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.723,72.00,-152.00,26.39,64.65
2025-05-29 20:30:11.425,3,388,405,397,415,0.75,90,72,-152,26.39,170.25,6.808,72.00,-152.00,26.39,64.65
2025-05-29 20:30:11.626,4,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.680,72.00,-152.00,26.39,64.65
2025-05-29 20:30:11.807,5,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.340,72.00,-152.00,26.39,64.65
2025-05-29 20:30:12.004,6,388,405,397,415,0.76,90,72,-152,26.39,170.25,6.754,72.00,-152.00,26.39,64.65
2025-05-29 20:30:12.206,7,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.332,72.00,-152.00,26.39,64.65
2025-05-29 20:30:12.415,8,388,405,397,415,0.75,90,72,-152,26.39,170.25,6.858,72.00,-152.00,26.39,64.65
2025-05-29 20:30:12.621,9,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.702,72.00,-152.00,26.39,64.65
2025-05-29 20:30:12.826,10,388,405,397,415,0.67,90,72,-152,7.06,168.34,6.809,72.00,-152.00,7.06,64.65
2025-05-29 20:30:13.036,11,388,405,397,415,0.75,90,72,-152,26.39,170.25,6.839,72.00,-152.00,26.39,64.65
2025-05-29 20:30:13.240,12,388,405,397,415,0.68,90,72,-152,26.39,170.25,6.685,72.00,-152.00,26.39,64.65
2025-05-29 20:30:13.442,13,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.694,72.00,-152.00,26.39,64.65
2025-05-29 20:30:13.652,14,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.787,72.00,-152.00,26.39,64.65
2025-05-29 20:30:13.882,15,388,405,397,415,0.75,90,72,-152,26.39,170.25,6.891,72.00,-152.00,26.39,64.65
2025-05-29 20:30:14.123,16,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.791,72.00,-152.00,26.39,64.65
2025-05-29 20:30:14.336,17,388,405,397,415,0.71,90,72,-152,26.39,170.25,7.138,72.00,-152.00,26.39,64.65
2025-05-29 20:30:14.554,18,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.870,72.00,-152.00,26.39,64.65
2025-05-29 20:30:14.751,19,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.765,72.00,-152.00,26.39,64.65
2025-05-29 20:30:14.942,20,388,405,397,415,0.72,90,72,-152,6.85,168.33,6.592,72.00,-152.00,6.85,64.65
2025-05-29 20:30:15.114,21,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.467,72.00,-152.00,26.39,64.65
2025-05-29 20:30:15.336,22,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.715,72.00,-152.00,26.39,64.65
2025-05-29 20:30:15.528,23,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.603,72.00,-152.00,26.39,64.65
2025-05-29 20:30:15.732,24,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.633,72.00,-152.00,26.39,64.65
2025-05-29 20:30:15.930,25,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.769,72.00,-152.00,26.39,64.65
2025-05-29 20:30:16.130,26,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.445,72.00,-152.00,26.39,64.65
2025-05-29 20:30:16.345,27,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.826,72.00,-152.00,26.39,64.65
2025-05-29 20:30:16.606,28,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.731,72.00,-152.00,26.39,64.65
2025-05-29 20:30:16.790,29,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.767,72.00,-152.00,26.39,64.65
2025-05-29 20:30:16.964,30,388,405,397,415,0.68,90,72,-152,6.85,168.33,6.482,72.00,-152.00,6.85,64.65
2025-05-29 20:30:17.110,31,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.434,72.00,-152.00,26.39,64.65
2025-05-29 20:30:17.279,32,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.547,72.00,-152.00,26.39,64.65
2025-05-29 20:30:17.452,33,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.835,72.00,-152.00,26.39,64.65
2025-05-29 20:30:17.640,34,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.422,72.00,-152.00,26.39,64.65
2025-05-29 20:30:17.845,35,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.495,72.00,-152.00,26.39,64.65
2025-05-29 20:30:18.111,36,388,405,397,415,0.72,90,72,-152,26.39,170.25,7.298,72.00,-152.00,26.39,64.65
2025-05-29 20:30:18.296,37,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.623,72.00,-152.00,26.39,64.65
2025-05-29 20:30:18.492,38,388,406,397,415,0.65,81,72,-152,27.78,170.47,7.000,72.00,-152.00,27.78,64.65
2025-05-29 20:30:18.683,39,388,405,397,415,0.68,90,72,-152,26.39,170.25,6.978,72.00,-152.00,26.39,64.65
2025-05-29 20:30:18.880,40,388,405,397,415,0.73,90,72,-152,7.06,168.34,6.738,72.00,-152.00,7.06,64.65
2025-05-29 20:30:19.095,41,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.598,72.00,-152.00,26.39,64.65
2025-05-29 20:30:19.268,42,388,405,397,415,0.65,90,72,-152,26.39,170.25,6.672,72.00,-152.00,26.39,64.65
2025-05-29 20:30:19.444,43,388,405,397,415,0.64,90,72,-152,26.39,170.25,6.632,72.00,-152.00,26.39,64.65
2025-05-29 20:30:19.616,44,388,405,397,415,0.65,90,72,-152,26.39,170.25,6.388,72.00,-152.00,26.39,64.65
2025-05-29 20:30:19.801,45,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.686,72.00,-152.00,26.39,64.65
2025-05-29 20:30:19.989,46,388,405,397,415,0.76,90,72,-152,26.39,170.25,6.578,72.00,-152.00,26.39,64.65
2025-05-29 20:30:20.190,47,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.861,72.00,-152.00,26.39,64.65
2025-05-29 20:30:20.394,48,388,405,397,415,0.67,90,72,-152,26.39,170.25,6.641,72.00,-152.00,26.39,64.65
2025-05-29 20:30:20.597,49,388,405,397,415,0.67,90,72,-152,26.39,170.25,6.573,72.00,-152.00,26.39,64.65
2025-05-29 20:30:20.774,50,388,405,397,415,0.68,90,72,-152,6.85,168.33,6.574,72.00,-152.00,6.85,64.65
2025-05-29 20:30:20.946,51,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.838,72.00,-152.00,26.39,64.65
2025-05-29 20:30:21.130,52,388,405,397,415,0.67,90,72,-152,26.39,170.25,6.415,72.00,-152.00,26.39,64.65
2025-05-29 20:30:21.310,53,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.607,72.00,-152.00,26.39,64.65
2025-05-29 20:30:21.497,54,388,405,397,415,0.68,90,72,-152,26.39,170.25,6.588,72.00,-152.00,26.39,64.65
2025-05-29 20:30:21.698,55,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.372,72.00,-152.00,26.39,64.65
2025-05-29 20:30:21.884,56,388,405,397,415,0.62,90,72,-152,26.39,170.25,6.802,72.00,-152.00,26.39,64.65
2025-05-29 20:30:22.059,57,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.933,72.00,-152.00,26.39,64.65
2025-05-29 20:30:22.262,58,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.353,72.00,-152.00,26.39,64.65
2025-05-29 20:30:22.468,59,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.523,72.00,-152.00,26.39,64.65
2025-05-29 20:30:22.653,60,388,405,397,415,0.72,90,72,-152,7.06,168.34,6.794,72.00,-152.00,7.06,64.65
2025-05-29 20:30:22.819,61,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.633,72.00,-152.00,26.39,64.65
2025-05-29 20:30:23.016,62,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.880,72.00,-152.00,26.39,64.65
2025-05-29 20:30:23.197,63,388,406,397,415,0.74,81,72,-152,27.78,170.47,6.764,72.00,-152.00,27.78,64.65
2025-05-29 20:30:23.381,64,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.561,72.00,-152.00,26.39,64.65
2025-05-29 20:30:23.561,65,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.986,72.00,-152.00,26.39,64.65
2025-05-29 20:30:23.766,66,262,233,281,258,0.75,475,-49,-31,11.58,59.13,8.756,-49.00,-31.00,11.58,147.68
2025-05-29 20:30:23.940,67,388,405,397,415,0.72,90,72,-152,26.39,170.25,7.142,72.00,-152.00,26.39,64.65
2025-05-29 20:30:24.149,68,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.690,72.00,-152.00,26.39,64.65
2025-05-29 20:30:24.344,69,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.880,72.00,-152.00,26.39,64.65
2025-05-29 20:30:24.550,70,388,405,397,415,0.73,90,72,-152,7.06,168.34,6.719,72.00,-152.00,7.06,64.65
2025-05-29 20:30:24.747,71,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.954,72.00,-152.00,26.39,64.65
2025-05-29 20:30:24.954,72,388,406,397,415,0.64,81,72,-152,27.78,170.47,7.067,72.00,-152.00,27.78,64.65
2025-05-29 20:30:25.151,73,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.539,72.00,-152.00,26.39,64.65
2025-05-29 20:30:25.339,74,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.989,72.00,-152.00,26.39,64.65
2025-05-29 20:30:25.509,75,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.597,72.00,-152.00,26.39,64.65
2025-05-29 20:30:25.693,76,164,240,183,261,0.71,399,-147,67,12.53,162.03,10.534,-147.00,67.00,12.53,-155.50
2025-05-29 20:30:25.884,77,156,239,173,260,0.75,357,-156,76,13.31,174.04,10.152,-156.00,76.00,13.31,-154.03
2025-05-29 20:30:26.068,78,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.747,72.00,-152.00,26.39,64.65
2025-05-29 20:30:26.276,79,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.981,72.00,-152.00,26.39,64.65
2025-05-29 20:30:26.478,80,388,405,397,415,0.68,90,72,-152,7.06,168.34,7.046,72.00,-152.00,7.06,64.65
2025-05-29 20:30:26.652,81,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.742,72.00,-152.00,26.39,64.65
2025-05-29 20:30:26.858,82,388,405,397,415,0.65,90,72,-152,26.39,170.25,6.721,72.00,-152.00,26.39,64.65
2025-05-29 20:30:27.040,83,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.962,72.00,-152.00,26.39,64.65
2025-05-29 20:30:27.238,84,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.831,72.00,-152.00,26.39,64.65
2025-05-29 20:30:27.425,85,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.715,72.00,-152.00,26.39,64.65
2025-05-29 20:30:27.626,86,388,405,397,415,0.76,90,72,-152,26.39,170.25,6.672,72.00,-152.00,26.39,64.65
2025-05-29 20:30:27.812,87,388,405,397,415,0.69,90,72,-152,26.39,170.25,6.616,72.00,-152.00,26.39,64.65
2025-05-29 20:30:28.012,88,388,405,397,415,0.68,90,72,-152,26.39,170.25,6.887,72.00,-152.00,26.39,64.65
2025-05-29 20:30:28.224,89,388,405,397,415,0.73,90,72,-152,26.39,170.25,6.440,72.00,-152.00,26.39,64.65
2025-05-29 20:30:28.411,90,388,406,397,415,0.66,81,72,-152,7.06,168.34,6.698,72.00,-152.00,7.06,64.65
2025-05-29 20:30:28.603,91,388,405,397,415,0.72,90,72,-152,26.39,170.25,6.896,72.00,-152.00,26.39,64.65
2025-05-29 20:30:28.813,92,388,405,397,415,0.69,90,72,-152,26.39,170.25,7.069,72.00,-152.00,26.39,64.65
2025-05-29 20:30:28.991,93,388,405,397,415,0.70,90,72,-152,26.39,170.25,6.827,72.00,-152.00,26.39,64.65
2025-05-29 20:30:29.189,94,388,405,397,415,0.64,90,72,-152,26.39,170.25,7.102,72.00,-152.00,26.39,64.65
2025-05-29 20:30:29.373,95,388,405,397,415,0.67,90,72,-152,26.39,170.25,6.531,72.00,-152.00,26.39,64.65
2025-05-29 20:30:29.580,96,388,405,397,415,0.68,90,72,-152,26.39,170.25,7.167,72.00,-152.00,26.39,64.65
2025-05-29 20:30:29.752,97,388,405,397,415,0.75,90,72,-152,26.39,170.25,6.731,72.00,-152.00,26.39,64.65
2025-05-29 20:30:29.947,98,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.647,72.00,-152.00,26.39,64.65
2025-05-29 20:30:30.146,99,388,405,397,415,0.67,90,72,-152,26.39,170.25,6.626,72.00,-152.00,26.39,64.65
2025-05-29 20:30:30.358,100,388,405,397,415,0.70,90,72,-152,7.06,168.34,6.838,72.00,-152.00,7.06,64.65
2025-05-29 20:30:30.539,101,388,405,397,415,0.71,90,72,-152,26.39,170.25,6.480,72.00,-152.00,26.39,64.65
2025-05-29 20:30:30.741,102,388,405,397,415,0.74,90,72,-152,26.39,170.25,6.678,72.00,-152.00,26.39,64.65
