Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D
2025-04-08 21:27:54.201,354,166,84,600,479,0.96,171430,63,-41,0.60,75.17
2025-04-08 21:27:54.374,355,165,84,599,479,0.96,171430,62,-41,0.60,74.33
2025-04-08 21:27:54.574,356,167,81,599,479,0.96,171936,63,-40,0.60,74.63
2025-04-08 21:27:54.775,357,169,75,594,479,0.96,171700,61,-37,0.60,71.35
2025-04-08 21:27:54.984,358,184,81,587,479,0.96,160394,65,-40,0.62,76.32
2025-04-08 21:27:55.181,359,191,96,577,479,0.96,147838,64,-47,0.65,79.41
2025-04-08 21:27:55.369,360,193,99,576,479,0.95,145540,64,-49,0.66,80.61
2025-04-08 21:27:55.534,361,194,99,577,479,0.96,145540,65,-49,0.66,81.40
2025-04-08 21:27:55.702,362,193,98,578,479,0.96,146685,65,-48,0.65,80.80
2025-04-08 21:27:55.869,363,191,97,578,479,0.96,147834,64,-48,0.65,80.00
2025-04-08 21:27:56.032,364,191,97,578,479,0.96,147834,64,-48,0.65,80.00
2025-04-08 21:27:56.201,365,191,97,577,479,0.96,147452,64,-48,0.65,80.00
2025-04-08 21:27:56.365,366,190,98,577,479,0.96,147447,63,-48,0.65,79.20
2025-04-08 21:27:56.538,367,189,104,575,479,0.96,144750,62,-51,0.66,80.28
2025-04-08 21:27:56.704,368,190,102,576,479,0.96,145522,63,-50,0.66,80.43
2025-04-08 21:27:56.870,369,190,101,576,479,0.96,145908,63,-50,0.65,80.43
2025-04-08 21:27:57.037,370,189,101,576,479,0.96,146286,62,-50,0.65,79.65
2025-04-08 21:27:57.204,371,189,101,576,479,0.96,146286,62,-50,0.65,79.65
2025-04-08 21:27:57.373,372,190,101,576,479,0.96,145908,63,-50,0.65,80.43
2025-04-08 21:27:57.571,373,190,100,577,479,0.96,146673,63,-49,0.65,79.81
2025-04-08 21:27:57.738,374,191,101,577,479,0.96,145908,64,-50,0.65,81.22
2025-04-08 21:27:57.903,375,193,102,578,479,0.96,145145,65,-50,0.66,82.01
2025-04-08 21:27:58.067,376,194,103,578,479,0.96,144384,66,-51,0.66,83.41
2025-04-08 21:27:58.237,377,195,104,579,479,0.96,144000,67,-51,0.66,84.20
2025-04-08 21:27:58.403,378,197,104,581,479,0.96,144000,69,-51,0.66,85.80
2025-04-08 21:27:58.569,379,201,105,585,479,0.95,143616,73,-52,0.66,89.63
2025-04-08 21:27:58.741,380,208,107,590,479,0.95,142104,79,-53,0.66,95.13
2025-04-08 21:27:58.939,381,219,111,602,479,0.96,140944,90,-55,0.67,105.48
2025-04-08 21:27:59.107,382,226,112,609,479,0.95,140561,97,-55,0.67,111.51
2025-04-08 21:27:59.273,383,228,113,612,479,0.95,140544,100,-56,0.67,114.61
2025-04-08 21:27:59.436,384,225,112,609,479,0.95,140928,97,-55,0.67,111.51
2025-04-08 21:27:59.603,385,218,109,601,479,0.96,141710,89,-54,0.66,104.10
2025-04-08 21:27:59.773,386,203,106,584,479,0.95,142113,73,-52,0.66,89.63
2025-04-08 21:27:59.937,387,178,105,564,479,0.96,144364,51,-52,0.66,72.84
2025-04-08 21:28:00.108,388,153,109,544,479,0.96,144670,28,-54,0.66,60.83
2025-04-08 21:28:00.273,389,139,110,530,479,0.95,144279,14,-54,0.66,55.79
2025-04-08 21:28:00.439,390,132,109,526,479,0.95,145780,9,-54,0.66,54.75
2025-04-08 21:28:00.604,391,131,108,524,479,0.96,145803,7,-53,0.65,53.46
2025-04-08 21:28:00.772,392,130,107,525,479,0.96,146940,7,-53,0.65,53.46
2025-04-08 21:28:00.938,393,134,106,529,479,0.96,147335,11,-52,0.65,53.15
2025-04-08 21:28:01.105,394,139,106,535,479,0.95,147708,17,-52,0.65,54.71
2025-04-08 21:28:01.270,395,146,104,542,479,0.96,148500,24,-51,0.65,56.37
2025-04-08 21:28:01.440,396,151,103,544,479,0.96,147768,27,-51,0.65,57.71
2025-04-08 21:28:01.606,397,152,102,545,479,0.96,148161,28,-50,0.65,57.31
2025-04-08 21:28:01.774,398,152,103,545,479,0.96,147768,28,-51,0.65,58.18
2025-04-08 21:28:01.941,399,150,104,543,479,0.96,147375,26,-51,0.65,57.25
2025-04-08 21:28:02.105,400,147,105,541,479,0.96,147356,24,-52,0.65,57.27
2025-04-08 21:28:02.277,401,144,105,538,479,0.96,147356,21,-52,0.65,56.08
2025-04-08 21:28:02.475,402,140,105,535,479,0.96,147730,17,-52,0.65,54.71
2025-04-08 21:28:02.640,403,138,105,533,479,0.96,147730,15,-52,0.65,54.12
2025-04-08 21:28:02.808,404,138,105,532,479,0.96,147356,15,-52,0.65,54.12
2025-04-08 21:28:02.974,405,137,104,531,479,0.96,147750,14,-51,0.65,52.89
2025-04-08 21:28:03.140,406,136,107,530,479,0.96,146568,13,-53,0.65,54.57
2025-04-08 21:28:03.307,407,135,108,528,479,0.95,145803,11,-53,0.65,54.13
2025-04-08 21:28:03.472,408,133,108,526,479,0.95,145803,9,-53,0.65,53.76
2025-04-08 21:28:03.641,409,133,109,524,479,0.95,144670,8,-54,0.66,54.59
2025-04-08 21:28:03.806,410,133,108,524,479,0.96,145061,8,-53,0.66,53.60
2025-04-08 21:28:03.973,411,133,108,524,479,0.96,145061,8,-53,0.66,53.60
2025-04-08 21:28:04.141,412,133,107,525,479,0.96,145824,9,-53,0.65,53.76
2025-04-08 21:28:04.307,413,133,106,525,479,0.96,146216,9,-52,0.65,52.78
2025-04-08 21:28:04.476,414,132,107,525,479,0.95,146196,8,-53,0.65,53.60
2025-04-08 21:28:04.639,415,132,109,527,479,0.95,146150,9,-54,0.65,54.75
2025-04-08 21:28:04.810,416,134,109,527,479,0.96,145410,10,-54,0.66,54.92
2025-04-08 21:28:04.977,417,134,106,528,479,0.95,146962,11,-52,0.65,53.15
2025-04-08 21:28:05.142,418,135,105,529,479,0.95,147356,12,-52,0.65,53.37
2025-04-08 21:28:05.308,419,135,103,530,479,0.95,148520,12,-51,0.65,52.40
2025-04-08 21:28:05.474,420,135,104,530,479,0.96,148125,12,-51,0.65,52.40
2025-04-08 21:28:05.643,421,135,103,530,479,0.96,148520,12,-51,0.65,52.40
2025-04-08 21:28:05.807,422,135,101,531,479,0.95,149688,13,-50,0.65,51.67
2025-04-08 21:28:05.979,423,135,102,531,479,0.96,149292,13,-50,0.65,51.67
2025-04-08 21:28:06.176,424,136,102,531,479,0.96,148915,13,-50,0.65,51.67
2025-04-08 21:28:06.343,425,136,101,531,479,0.96,149310,13,-50,0.65,51.67
2025-04-08 21:28:06.510,426,136,102,533,479,0.96,149669,14,-50,0.65,51.93
2025-04-08 21:28:06.675,427,135,102,537,479,0.96,151554,16,-50,0.64,52.50
2025-04-08 21:28:06.857,428,139,102,536,479,0.95,149669,17,-50,0.65,52.81
2025-04-08 21:28:07.050,429,147,103,543,479,0.96,148896,25,-51,0.65,56.80
2025-04-08 21:28:07.247,430,149,106,553,479,0.96,150692,31,-52,0.64,60.54
2025-04-08 21:28:07.460,431,145,101,564,479,0.96,158382,34,-50,0.63,60.47
2025-04-08 21:28:07.648,432,141,98,578,479,0.96,166497,39,-48,0.61,61.85
2025-04-08 21:28:07.848,433,137,95,587,479,0.96,172800,42,-47,0.60,63.03
2025-04-08 21:28:08.045,434,134,95,586,479,0.96,173568,40,-47,0.60,61.72
2025-04-08 21:28:08.210,435,133,96,585,479,0.96,173116,39,-47,0.60,61.08
2025-04-08 21:28:08.380,436,132,94,585,479,0.96,174405,38,-46,0.60,59.67
2025-04-08 21:28:15.895,2,156,73,576,479,0.96,170520,46,-36,0.61,58.42
2025-04-08 21:28:16.096,3,155,73,574,479,0.96,170114,44,-36,0.61,56.85
2025-04-08 21:28:16.293,4,156,76,611,479,0.95,183365,63,-37,0.58,73.06
2025-04-08 21:28:16.456,5,150,74,574,479,0.96,171720,42,-36,0.60,55.32
2025-04-08 21:28:16.654,6,157,79,571,479,0.96,165600,44,-39,0.61,58.80
2025-04-08 21:28:16.824,7,159,85,568,479,0.96,161146,43,-42,0.62,60.11
2025-04-08 21:28:16.994,8,163,86,563,479,0.96,157200,43,-42,0.63,60.11
2025-04-08 21:28:17.156,9,163,89,562,479,0.96,155610,42,-44,0.63,60.83
2025-04-08 21:28:17.324,10,160,86,562,479,0.96,157986,41,-42,0.63,58.70
2025-04-08 21:28:17.491,11,159,86,563,479,0.96,158772,41,-42,0.63,58.70
2025-04-08 21:28:17.658,12,157,85,558,479,0.96,157994,37,-42,0.63,55.98
2025-04-08 21:28:17.826,13,159,86,559,479,0.96,157200,39,-42,0.63,57.32
2025-04-08 21:28:17.991,14,160,87,562,479,0.96,157584,41,-43,0.63,59.42
2025-04-08 21:28:18.159,15,161,86,566,479,0.96,159165,43,-42,0.63,60.11
2025-04-08 21:28:18.324,16,162,82,566,479,0.96,160388,44,-40,0.62,59.47
2025-04-08 21:28:18.490,17,161,83,565,479,0.96,159984,43,-41,0.63,59.42
2025-04-08 21:28:18.656,18,163,85,566,479,0.96,158782,44,-42,0.63,60.83
2025-04-08 21:28:18.827,19,163,86,567,479,0.96,158772,45,-42,0.63,61.56
2025-04-08 21:28:18.993,20,162,84,568,479,0.96,160370,45,-41,0.62,60.88
2025-04-08 21:28:19.159,21,160,82,567,479,0.96,161579,43,-40,0.62,58.73
2025-04-08 21:28:19.326,22,159,84,567,479,0.96,161160,43,-41,0.62,59.42
2025-04-08 21:28:19.503,23,162,84,569,479,0.96,160765,45,-41,0.62,60.88
2025-04-08 21:28:19.698,24,161,87,575,479,0.96,162288,48,-43,0.62,64.45
2025-04-08 21:28:19.896,25,151,87,584,479,0.96,169736,47,-43,0.61,63.71
2025-04-08 21:28:20.081,26,145,83,593,479,0.96,177408,49,-41,0.59,63.89
2025-04-08 21:28:20.267,27,142,86,605,479,0.96,181959,53,-42,0.59,67.63
2025-04-08 21:28:20.464,28,138,88,607,479,0.96,183379,52,-43,0.59,67.48
2025-04-08 21:28:20.664,29,139,89,607,479,0.96,182520,53,-44,0.59,68.89
2025-04-08 21:28:20.860,30,139,89,609,479,0.96,183300,54,-44,0.59,69.66
2025-04-08 21:28:21.029,31,138,90,609,479,0.96,183219,53,-44,0.59,68.89
2025-04-08 21:28:21.201,32,138,88,608,479,0.96,183770,53,-43,0.59,68.25
2025-04-08 21:28:21.394,33,138,88,607,479,0.96,183379,52,-43,0.59,67.48
2025-04-08 21:28:21.561,34,137,87,607,479,0.96,184240,52,-43,0.58,67.48
2025-04-08 21:28:21.729,35,138,87,608,479,0.96,184240,53,-43,0.58,68.25
2025-04-08 21:28:21.896,36,137,86,608,479,0.96,185103,52,-42,0.58,66.85
2025-04-08 21:28:22.063,37,137,87,608,479,0.96,184632,52,-43,0.58,67.48
2025-04-08 21:28:22.229,38,137,87,608,479,0.96,184632,52,-43,0.58,67.48
2025-04-08 21:28:22.392,39,137,86,609,479,0.96,185496,53,-42,0.58,67.63
2025-04-08 21:28:22.562,40,137,86,609,479,0.96,185496,53,-42,0.58,67.63
2025-04-08 21:28:22.743,41,136,81,609,479,0.96,188254,52,-40,0.58,65.61
2025-04-08 21:28:22.934,42,143,63,594,479,0.96,187616,48,-31,0.58,57.14
2025-04-08 21:28:23.132,43,162,79,568,479,0.96,162400,45,-39,0.62,59.55
2025-04-08 21:28:23.340,44,173,105,550,479,0.95,140998,41,-52,0.67,66.22
2025-04-08 21:28:23.527,45,173,113,540,479,0.95,134322,36,-56,0.68,66.58
2025-04-08 21:28:23.696,46,170,109,536,479,0.95,135420,33,-54,0.68,63.29
2025-04-08 21:28:23.861,47,168,109,535,479,0.95,135790,31,-54,0.68,62.27
2025-04-08 21:28:24.026,48,168,106,535,479,0.96,136891,31,-52,0.68,60.54
2025-04-08 21:28:24.196,49,167,106,534,479,0.96,136891,30,-52,0.68,60.04
2025-04-08 21:28:24.361,50,167,106,535,479,0.96,137264,31,-52,0.67,60.54
2025-04-08 21:28:24.529,51,167,105,535,479,0.95,137632,31,-52,0.67,60.54
2025-04-08 21:28:24.694,52,167,110,536,479,0.96,136161,31,-54,0.68,62.27
2025-04-08 21:28:24.862,53,166,104,536,479,0.95,138750,31,-51,0.67,59.69
2025-04-08 21:28:25.027,54,166,105,536,479,0.95,138380,31,-52,0.67,60.54
2025-04-08 21:28:25.195,55,166,104,536,479,0.95,138750,31,-51,0.67,59.69
2025-04-08 21:28:25.360,56,166,104,536,479,0.95,138750,31,-51,0.67,59.69
2025-04-08 21:28:25.530,57,166,103,535,479,0.95,138744,30,-51,0.67,59.17
2025-04-08 21:28:25.695,58,165,104,535,479,0.95,138750,30,-51,0.67,59.17
2025-04-08 21:28:25.860,59,166,101,538,479,0.95,140616,32,-50,0.67,59.37
2025-04-08 21:28:26.029,60,167,106,541,479,0.96,139502,34,-52,0.67,62.13
2025-04-08 21:28:26.197,61,166,106,546,479,0.95,141740,36,-52,0.66,63.25
2025-04-08 21:28:26.363,62,166,103,548,479,0.96,143632,37,-51,0.66,63.01
2025-04-08 21:28:26.533,63,163,93,552,479,0.96,150154,37,-46,0.65,59.04
2025-04-08 21:28:26.697,64,159,85,555,479,0.96,156024,37,-42,0.63,55.98
2025-04-08 21:28:26.862,65,157,82,559,479,0.96,159594,38,-40,0.63,55.18
2025-04-08 21:28:27.032,66,157,81,564,479,0.96,161986,40,-40,0.62,56.57
2025-04-08 21:28:27.194,67,158,82,564,479,0.96,161182,41,-40,0.62,57.28
2025-04-08 21:28:27.365,68,155,84,565,479,0.96,161950,40,-41,0.62,57.28
2025-04-08 21:28:27.530,69,153,82,568,479,0.96,164755,40,-40,0.62,56.57
2025-04-08 21:28:27.697,70,152,77,570,479,0.96,168036,41,-38,0.61,55.91
2025-04-08 21:28:27.863,71,149,75,572,479,0.96,170892,40,-37,0.60,54.49
2025-04-08 21:28:28.030,72,143,73,571,479,0.96,173768,37,-36,0.60,51.63
2025-04-08 21:28:28.202,73,144,74,571,479,0.96,172935,37,-36,0.60,51.63
2025-04-08 21:28:28.395,74,143,75,571,479,0.96,172912,37,-37,0.60,52.33
2025-04-08 21:28:28.566,75,142,73,571,479,0.96,174174,36,-36,0.60,50.92
2025-04-08 21:28:28.732,76,143,74,570,479,0.96,172935,36,-36,0.60,50.92
2025-04-08 21:28:28.900,77,143,75,571,479,0.96,172912,37,-37,0.60,52.33
2025-04-08 21:28:29.064,78,143,75,571,479,0.96,172912,37,-37,0.60,52.33
2025-04-08 21:28:29.234,79,143,73,572,479,0.96,174174,37,-36,0.60,51.63
2025-04-08 21:28:29.399,80,142,74,572,479,0.96,174150,37,-36,0.60,51.63
2025-04-08 21:28:29.565,81,142,75,572,479,0.96,173720,37,-37,0.60,52.33
2025-04-08 21:28:29.732,82,145,75,573,479,0.96,172912,39,-37,0.60,53.76
2025-04-08 21:28:29.901,83,147,77,573,479,0.96,171252,40,-38,0.60,55.18
2025-04-08 21:28:30.065,84,149,75,574,479,0.96,171700,41,-37,0.60,55.23
2025-04-08 21:28:30.230,85,146,74,573,479,0.96,172935,39,-36,0.60,53.08
2025-04-08 21:28:30.400,86,144,73,573,479,0.96,174174,38,-36,0.60,52.35
2025-04-08 21:28:30.567,87,146,73,572,479,0.96,172956,39,-36,0.60,53.08
2025-04-08 21:28:30.734,88,146,73,572,479,0.96,172956,39,-36,0.60,53.08
2025-04-08 21:28:30.898,89,149,73,573,479,0.96,172144,41,-36,0.60,54.57
2025-04-08 21:28:31.065,90,148,74,572,479,0.96,171720,40,-36,0.60,53.82
2025-04-08 21:28:31.231,91,151,70,572,479,0.96,172189,41,-34,0.60,53.27
2025-04-08 21:28:31.397,92,147,73,572,479,0.96,172550,39,-36,0.60,53.08
2025-04-08 21:28:31.570,93,148,72,572,479,0.96,172568,40,-35,0.60,53.15
2025-04-08 21:28:31.735,94,150,74,572,479,0.96,170910,41,-36,0.60,54.57
2025-04-08 21:28:31.897,95,150,74,572,479,0.96,170910,41,-36,0.60,54.57
2025-04-08 21:28:32.067,96,148,73,572,479,0.96,172144,40,-36,0.60,53.82
2025-04-08 21:28:32.247,97,149,70,572,479,0.95,173007,40,-34,0.60,52.50
2025-04-08 21:28:32.437,98,148,73,573,479,0.96,172550,40,-36,0.60,53.82
2025-04-08 21:28:32.599,99,147,73,572,479,0.96,172550,39,-36,0.60,53.08
2025-04-08 21:28:32.766,100,144,72,573,479,0.96,174603,38,-35,0.60,51.67
2025-04-08 21:28:32.938,101,145,73,572,479,0.96,173362,38,-36,0.60,52.35
2025-04-08 21:28:33.138,102,145,75,572,479,0.96,172508,38,-37,0.60,53.04
2025-04-08 21:28:33.339,103,147,71,572,479,0.96,173400,39,-35,0.60,52.41
2025-04-08 21:28:33.536,104,145,74,571,479,0.96,172530,38,-36,0.60,52.35
2025-04-08 21:28:33.741,105,144,74,571,479,0.96,172935,37,-36,0.60,51.63
2025-04-08 21:28:33.939,106,143,73,571,479,0.96,173768,37,-36,0.60,51.63
2025-04-08 21:28:34.136,107,142,73,571,479,0.96,174174,36,-36,0.60,50.92
2025-04-08 21:28:34.301,108,144,74,571,479,0.96,172935,37,-36,0.60,51.63
2025-04-08 21:28:34.470,109,144,74,570,479,0.96,172530,37,-36,0.60,51.63
2025-04-08 21:28:34.638,110,145,73,570,479,0.96,172550,37,-36,0.60,51.63
2025-04-08 21:28:34.800,111,144,74,570,479,0.96,172530,37,-36,0.60,51.63
2025-04-08 21:28:34.968,112,143,74,571,479,0.96,173340,37,-36,0.60,51.63
2025-04-08 21:28:35.136,113,142,73,571,479,0.96,174174,36,-36,0.60,50.92
2025-04-08 21:28:35.300,114,142,73,570,479,0.96,173768,36,-36,0.60,50.92
2025-04-08 21:28:35.467,115,143,75,570,479,0.96,172508,36,-37,0.60,51.63
2025-04-08 21:28:35.638,116,144,73,571,479,0.96,173362,37,-36,0.60,51.63
2025-04-08 21:28:35.802,117,142,74,572,479,0.96,174150,37,-36,0.60,51.63
2025-04-08 21:34:04.271,2,61,113,638,479,0.96,211182,29,-56,0.56,63.07
2025-04-08 21:34:04.271,2,19,420,93,479,0.68,4366,-264,-209,3.81,336.74
2025-04-08 21:34:04.476,3,61,113,638,479,0.96,211182,29,-56,0.56,63.07
2025-04-08 21:34:04.661,4,60,113,638,479,0.96,211548,29,-56,0.56,63.07
2025-04-08 21:34:04.827,5,59,112,638,479,0.96,212493,28,-55,0.56,61.72
2025-04-08 21:34:05.027,6,59,112,638,479,0.96,212493,28,-55,0.56,61.72
2025-04-08 21:34:05.027,6,19,421,92,479,0.65,4234,-265,-210,3.87,338.14
2025-04-08 21:34:05.196,7,59,109,638,479,0.96,214230,28,-54,0.55,60.83
2025-04-08 21:34:05.360,8,56,100,617,479,0.96,212619,16,-49,0.55,51.55
2025-04-08 21:34:05.527,9,58,100,599,479,0.94,205039,8,-49,0.56,49.65
2025-04-08 21:34:05.694,10,59,107,582,479,0.94,194556,0,-53,0.58,53.00
2025-04-08 21:34:05.861,11,60,109,580,479,0.95,192400,0,-54,0.58,54.00
2025-04-08 21:34:06.026,12,60,110,579,479,0.95,191511,-1,-54,0.58,54.01
2025-04-08 21:34:06.199,13,60,110,579,479,0.96,191511,-1,-54,0.58,54.01
2025-04-08 21:34:06.403,14,61,110,568,479,0.95,187083,-6,-54,0.59,54.34
2025-04-08 21:34:06.598,15,61,111,559,479,0.95,183264,-10,-55,0.59,55.90
2025-04-08 21:34:06.764,16,61,111,560,479,0.95,183632,-10,-55,0.59,55.90
2025-04-08 21:34:06.930,17,67,108,609,479,0.95,201082,18,-53,0.57,55.98
2025-04-08 21:34:07.095,18,83,111,622,479,0.95,198352,32,-55,0.57,63.63
2025-04-08 21:34:07.262,19,90,89,578,479,0.94,190320,14,-44,0.58,46.18
2025-04-08 21:34:07.262,19,6,409,127,479,0.61,8470,-254,-204,2.82,325.79
2025-04-08 21:34:07.425,20,150,102,585,479,0.95,163995,47,-50,0.62,68.62
2025-04-08 21:34:07.426,20,9,420,127,479,0.71,6962,-252,-209,3.18,327.41
2025-04-08 21:34:07.595,21,205,109,608,479,0.95,149110,86,-54,0.65,101.55
2025-04-08 21:34:07.596,21,10,423,126,479,0.69,6496,-252,-211,3.31,328.69
2025-04-08 21:34:07.596,21,59,385,144,478,0.65,7905,-219,-191,2.81,290.60
2025-04-08 21:34:07.764,22,219,110,627,479,0.95,150552,103,-54,0.65,116.30
2025-04-08 21:34:07.764,22,10,424,126,479,0.70,6380,-252,-211,3.35,328.69
2025-04-08 21:34:07.765,22,58,386,144,478,0.65,7912,-219,-192,2.81,291.26
2025-04-08 21:34:07.932,23,221,106,635,479,0.95,154422,108,-52,0.64,119.87
2025-04-08 21:34:08.094,24,233,103,639,479,0.96,152656,116,-51,0.64,126.72
2025-04-08 21:34:08.263,25,216,89,639,479,0.94,164970,107,-44,0.62,115.70
2025-04-08 21:34:08.428,26,215,81,639,479,0.96,168752,107,-40,0.61,114.23
2025-04-08 21:34:08.593,27,206,81,639,479,0.95,172334,102,-40,0.60,109.56
2025-04-08 21:34:08.764,28,88,105,512,479,0.94,158576,-20,-52,0.63,55.72
2025-04-08 21:34:08.927,29,66,83,493,479,0.95,169092,-41,-41,0.61,57.99
2025-04-08 21:34:09.097,30,71,80,503,479,0.96,172368,-33,-39,0.60,51.09
2025-04-08 21:34:09.263,31,76,82,507,479,0.96,171107,-29,-40,0.60,49.41
2025-04-08 21:34:09.428,32,81,85,505,479,0.96,167056,-27,-42,0.61,49.93
2025-04-08 21:34:09.597,33,82,87,502,479,0.96,164640,-28,-43,0.62,51.32
2025-04-08 21:34:09.760,34,82,87,498,479,0.96,163072,-30,-43,0.62,52.43
2025-04-08 21:34:09.929,35,81,87,496,479,0.96,162680,-32,-43,0.62,53.60
2025-04-08 21:34:10.097,36,81,86,495,479,0.95,162702,-32,-42,0.62,52.81
2025-04-08 21:34:10.262,37,82,87,492,479,0.95,160720,-33,-43,0.62,54.21
2025-04-08 21:34:10.428,38,82,87,492,479,0.95,160720,-33,-43,0.62,54.21
2025-04-08 21:34:10.596,39,82,88,492,479,0.95,160310,-33,-43,0.62,54.21
2025-04-08 21:34:10.762,40,83,88,491,479,0.95,159528,-33,-43,0.63,54.21
2025-04-08 21:34:10.931,41,79,89,497,479,0.94,163020,-32,-44,0.62,54.41
2025-04-08 21:34:11.093,42,79,89,500,479,0.94,164190,-31,-44,0.62,53.83
2025-04-08 21:34:11.265,43,80,89,492,479,0.95,160680,-34,-44,0.62,55.61
2025-04-08 21:34:11.431,44,80,89,494,479,0.95,161460,-33,-44,0.62,55.00
2025-04-08 21:34:11.598,45,80,88,494,479,0.95,161874,-33,-43,0.62,54.21
2025-04-08 21:34:11.763,46,80,89,493,479,0.95,161070,-34,-44,0.62,55.61
2025-04-08 21:34:11.932,47,80,89,494,479,0.95,161460,-33,-44,0.62,55.00
2025-04-08 21:34:12.100,48,79,89,493,479,0.95,161460,-34,-44,0.62,55.61
2025-04-08 21:34:12.265,49,79,89,494,479,0.95,161850,-34,-44,0.62,55.61
2025-04-08 21:34:12.431,50,80,88,494,479,0.95,161874,-33,-43,0.62,54.21
2025-04-08 21:34:12.596,51,80,88,495,479,0.95,162265,-33,-43,0.62,54.21
2025-04-08 21:34:12.766,52,80,89,492,479,0.95,160680,-34,-44,0.62,55.61
2025-04-08 21:34:12.931,53,80,88,492,479,0.95,161092,-34,-43,0.62,54.82
2025-04-08 21:34:13.096,54,80,88,493,479,0.95,161483,-34,-43,0.62,54.82
2025-04-08 21:34:13.266,55,80,90,492,479,0.95,160268,-34,-44,0.62,55.61
2025-04-08 21:34:13.432,56,80,90,500,479,0.94,163380,-30,-44,0.62,53.26
2025-04-08 21:34:13.600,57,81,90,497,479,0.94,161824,-31,-44,0.62,53.83
2025-04-08 21:34:13.765,58,81,90,492,479,0.95,159879,-34,-44,0.63,55.61
2025-04-08 21:34:13.931,59,81,91,494,479,0.95,160244,-33,-45,0.62,55.81
2025-04-08 21:34:14.100,60,82,90,491,479,0.95,159101,-34,-44,0.63,55.61
2025-04-08 21:34:14.265,61,81,92,493,479,0.94,159444,-33,-45,0.63,55.81
2025-04-08 21:34:14.432,62,80,92,494,479,0.94,160218,-33,-45,0.62,55.81
2025-04-08 21:34:14.599,63,81,92,495,479,0.94,160218,-32,-45,0.62,55.22
2025-04-08 21:34:14.768,64,80,92,496,479,0.94,160992,-32,-45,0.62,55.22
2025-04-08 21:34:14.934,65,79,92,495,479,0.94,160992,-33,-45,0.62,55.81
2025-04-08 21:34:15.097,66,77,95,485,479,0.94,156672,-39,-47,0.63,61.08
2025-04-08 21:34:15.269,67,65,98,478,479,0.95,157353,-49,-48,0.63,68.60
2025-04-08 21:34:15.433,68,55,110,457,479,0.95,148338,-64,-54,0.65,83.74
2025-04-08 21:34:15.600,69,34,130,444,479,0.96,143090,-81,-64,0.66,103.23
2025-04-08 21:34:15.765,70,0,152,464,479,0.93,151728,-88,-75,0.65,115.63
2025-04-08 21:34:15.932,71,1,167,588,479,0.95,183144,-26,-83,0.61,86.98
2025-04-08 21:34:16.102,72,1,180,519,479,0.91,154882,-60,-89,0.66,107.34
2025-04-08 21:34:16.268,73,0,191,638,479,0.94,183744,-1,-95,0.63,95.01
2025-04-08 21:34:16.431,74,1,124,638,479,0.97,226135,-1,-61,0.55,61.01
2025-04-08 21:34:16.601,75,0,183,638,479,0.94,188848,-1,-91,0.62,91.01
2025-04-08 21:34:16.768,76,48,182,638,479,0.94,175230,23,-90,0.63,92.89
2025-04-08 21:34:16.935,77,95,161,638,479,0.94,172674,46,-80,0.62,92.28
2025-04-08 21:34:17.104,78,118,122,639,479,0.95,185997,58,-60,0.59,83.45
2025-04-08 21:34:17.264,79,158,118,638,479,0.96,173280,78,-58,0.61,97.20
2025-04-08 21:34:17.432,80,208,133,638,479,0.96,148780,103,-66,0.65,122.33
2025-04-08 21:34:17.602,81,255,152,639,479,0.96,125568,127,-75,0.71,147.49
2025-04-08 21:34:17.766,82,260,162,639,479,0.90,120143,129,-80,0.72,151.79
2025-04-08 21:34:17.936,83,94,161,638,479,0.92,172992,46,-80,0.62,92.28
2025-04-08 21:34:18.104,84,250,157,639,479,0.84,125258,124,-78,0.71,146.49
2025-04-08 21:34:18.269,85,237,145,639,479,0.95,134268,118,-72,0.69,138.23
2025-04-08 21:34:18.435,86,214,129,638,479,0.96,148400,106,-64,0.65,123.82
2025-04-08 21:34:18.602,87,189,128,633,479,0.95,155844,91,-63,0.64,110.68
2025-04-08 21:34:18.769,88,169,128,617,479,0.89,157248,73,-63,0.64,96.43
2025-04-08 21:34:18.937,89,161,122,613,479,0.96,161364,67,-60,0.63,89.94
2025-04-08 21:34:19.101,90,155,115,597,479,0.96,160888,56,-57,0.63,79.91
2025-04-08 21:34:19.266,91,144,106,596,479,0.95,168596,50,-52,0.61,72.14
2025-04-08 21:34:19.436,92,143,100,599,479,0.96,172824,51,-49,0.60,70.73
2025-04-08 21:34:19.603,93,139,93,599,479,0.96,177560,49,-46,0.60,67.21
2025-04-08 21:34:19.768,94,141,86,598,479,0.96,179601,49,-42,0.59,64.54
2025-04-08 21:34:19.934,95,113,82,566,479,0.95,179841,19,-40,0.59,44.29
2025-04-08 21:34:20.104,96,104,78,557,479,0.96,181653,10,-38,0.59,39.30
2025-04-08 21:34:20.269,97,106,77,562,479,0.96,183312,14,-38,0.59,40.50
2025-04-08 21:34:20.437,98,109,78,563,479,0.96,182054,16,-38,0.59,41.24
2025-04-08 21:34:20.602,99,110,79,564,479,0.96,181600,17,-39,0.59,42.55
2025-04-08 21:34:20.771,100,110,80,564,479,0.96,181146,17,-39,0.59,42.55
2025-04-08 21:34:20.940,101,112,79,564,479,0.96,180800,18,-39,0.59,42.96
2025-04-08 21:34:21.102,102,112,79,565,479,0.96,181200,18,-39,0.59,42.96
